cycle,model8,com_size,model12,model13,model1,model15,model11,model16,model3,model7,model10,model14,model5,model4,model6,model20,model2,model19,model18,model9,model17
10,0.75584320826,2,0.0098312946219,,,,,,,,,,,,,,,,,,
11,0.75729542712,2,0.009814581421,,,,,,,,,,,,,,,,,,
12,0.7587451772,2,0.0097978966326,,,,,,,,,,,,,,,,,,
13,0.76019246271,2,0.0097812402084,,,,,,,,,,,,,,,,,,
14,0.76163728784,2,0.0097646121,,,,,,,,,,,,,,,,,,
15,0.76307965676,2,0.0097480122594,,,,,,,,,,,,,,,,,,
16,0.76451957365,2,0.0097314406386,,,,,,,,,,,,,,,,,,
17,0.76595704269,2,0.0097148971895,,,,,,,,,,,,,,,,,,
18,0.76739206802,2,0.0096983818643,,,,,,,,,,,,,,,,,,
19,0.76882465382,2,0.0096818946151,,,,,,,,,,,,,,,,,,
20,0.77025480422,2,0.0096654353943,,,,,,,,,,,,,,,,,,
21,0.77168252336,2,0.0096490041541,,,,,,,,,,,,,,,,,,
22,0.77310781538,2,0.009632600847,,,,,,,,,,,,,,,,,,
23,0.7745306844,2,0.0096162254256,,,,,,,,,,,,,,,,,,
24,0.77595113455,2,0.0095998778424,,,,,,,,,,,,,,,,,,
25,0.77736916993,2,0.00958355805,,,,,,,,,,,,,,,,,,
26,0.77878479465,2,0.0095672660014,,,,,,,,,,,,,,,,,,
27,0.78019801281,2,0.0095510016492,,,,,,,,,,,,,,,,,,
28,0.7816088285,2,0.0095347649463,,,,,,,,,,,,,,,,,,
29,0.7830172458,2,0.0095185558459,,,,,,,,,,,,,,,,,,
30,0.7844232688,2,0.009502374301,,,,,,,,,,,,,,,,,,
31,0.78582690155,2,0.0094862202647,,,,,,,,,,,,,,,,,,
32,0.78722814813,2,0.0094700936902,,,,,,,,,,,,,,,,,,
33,0.78862701258,2,0.009453994531,,,,,,,,,,,,,,,,,,
34,0.79002349897,2,0.0094379227403,,,,,,,,,,,,,,,,,,
35,0.79141761134,2,0.0094218782716,,,,,,,,,,,,,,,,,,
36,0.79280935371,2,0.0094058610785,,,,,,,,,,,,,,,,,,
37,0.79419873012,2,0.0093898711147,,,,,,,,,,,,,,,,,,
38,0.79558574458,2,0.0093739083338,,,,,,,,,,,,,,,,,,
39,0.79697040113,2,0.0093579726896,,,,,,,,,,,,,,,,,,
40,0.79835270376,2,0.0093420641361,,,,,,,,,,,,,,,,,,
41,0.79973265647,2,0.009326182627,,,,,,,,,,,,,,,,,,
42,0.80111026326,2,0.0093103281166,,,,,,,,,,,,,,,,,,
43,0.80248552813,2,0.0092945005588,,,,,,,,,,,,,,,,,,
44,0.80385845504,2,0.0092786999078,,,,,,,,,,,,,,,,,,
45,0.80522904798,2,0.009262926118,,,,,,,,,,,,,,,,,,
46,0.80659731091,2,0.0092471791436,,,,,,,,,,,,,,,,,,
47,0.80796324779,2,0.009231458939,,,,,,,,,,,,,,,,,,
48,0.80932686258,2,0.0092157654588,,,,,,,,,,,,,,,,,,
49,0.81068815922,2,0.0092000986576,,,,,,,,,,,,,,,,,,
50,0.81204714166,2,0.0091844584898,,,,,,,,,,,,,,,,,,
0,0.81204714166,3,0.0091844584898,0.01,,,,,,,,,,,,,,,,,
1,0.81066666152,3,0.0091688449104,0.044155606748,,,,,,,,,,,,,,,,,
2,0.89249819724,3,0.010731459328,0.097844628642,,,,,,,,,,,,,,,,,
3,0.93001119507,3,0.012054473473,0.15046509783,,,,,,,,,,,,,,,,,
4,0.95917217022,3,0.013612182322,0.20964555535,,,,,,,,,,,,,,,,,
5,0.98851304855,3,0.014710906805,0.28241937654,,,,,,,,,,,,,,,,,
6,1.0180210075,3,0.015807763457,0.29345445004,,,,,,,,,,,,,,,,,
7,1.0340686892,3,0.016902755453,0.30175220676,,,,,,,,,,,,,,,,,
8,1.0428612969,3,0.017995885962,0.30640580117,,,,,,,,,,,,,,,,,
9,1.0519508278,3,0.01908715815,0.31162217336,,,,,,,,,,,,,,,,,
10,1.0625825555,3,0.020176575174,0.31925046982,,,,,,,,,,,,,,,,,
11,1.0731061332,3,0.02126414019,0.32663155746,,,,,,,,,,,,,,,,,
12,1.0837669738,3,0.022349856346,0.3341994817,,,,,,,,,,,,,,,,,
13,1.094565627,3,0.023433726783,0.34196188249,,,,,,,,,,,,,,,,,
14,1.1055040741,3,0.024515754641,0.34991924238,,,,,,,,,,,,,,,,,
15,1.1138937134,3,0.026236568955,0.35645765968,,,,,,,,,,,,,,,,,
16,1.1224285753,3,0.027954457885,0.36385662404,,,,,,,,,,,,,,,,,
17,1.1211445202,3,0.029796515419,0.36400842534,,,,,,,,,,,,,,,,,
18,1.1198626479,3,0.031342656187,0.36415996857,,,,,,,,,,,,,,,,,
19,1.1185829548,3,0.032801308083,0.36431125418,,,,,,,,,,,,,,,,,
20,1.1173054372,3,0.034455048047,0.36446228261,,,,,,,,,,,,,,,,,
21,1.1160300914,3,0.036894860698,0.36461305429,,,,,,,,,,,,,,,,,
22,1.1147569137,3,0.038966728781,0.36476356965,,,,,,,,,,,,,,,,,
23,1.1134859003,3,0.041159926345,0.36491382914,,,,,,,,,,,,,,,,,
24,1.1122170477,3,0.042935449619,0.36506383319,,,,,,,,,,,,,,,,,
25,1.1109503522,3,0.04493625903,0.36521358223,,,,,,,,,,,,,,,,,
26,1.10968581,3,0.047047088125,0.3653630767,,,,,,,,,,,,,,,,,
27,1.1084234175,3,0.049210764194,0.36551231703,,,,,,,,,,,,,,,,,
28,1.1071631712,3,0.051429397253,0.36566130365,,,,,,,,,,,,,,,,,
29,1.1059050672,3,0.053644258635,0.36581003699,,,,,,,,,,,,,,,,,
30,1.104649102,3,0.055569626165,0.36595851749,,,,,,,,,,,,,,,,,
31,1.1033952719,3,0.057644921803,0.36610674557,,,,,,,,,,,,,,,,,
32,1.1021435734,3,0.059716689438,0.36625472166,,,,,,,,,,,,,,,,,
33,1.1008940028,3,0.061784935068,0.36640244619,,,,,,,,,,,,,,,,,
34,1.0996465564,3,0.063192156116,0.36654991959,,,,,,,,,,,,,,,,,
35,1.0984012307,3,0.064925402631,0.36669714228,,,,,,,,,,,,,,,,,
36,1.097158022,3,0.066327284884,0.3668441147,,,,,,,,,,,,,,,,,
37,1.0959169268,3,0.068055201681,0.36699083726,,,,,,,,,,,,,,,,,
38,1.0946779414,3,0.069406860002,0.3671373104,,,,,,,,,,,,,,,,,
39,1.0934410623,3,0.071059842233,0.36728353453,,,,,,,,,,,,,,,,,
40,1.092206286,3,0.072406392665,0.36742951008,,,,,,,,,,,,,,,,,
41,1.0909736087,3,0.07405427569,0.36757523747,,,,,,,,,,,,,,,,,
42,1.089743027,3,0.075395735586,0.36772071712,,,,,,,,,,,,,,,,,
43,1.0885145373,3,0.077038536728,0.36786594946,,,,,,,,,,,,,,,,,
44,1.087288136,3,0.07837492338,0.36801093491,,,,,,,,,,,,,,,,,
45,1.0860638196,3,0.079709038174,0.36815567388,,,,,,,,,,,,,,,,,
46,1.0848415845,3,0.081040884973,0.36830016679,,,,,,,,,,,,,,,,,
47,1.0836214272,3,0.082674089362,0.36844441407,,,,,,,,,,,,,,,,,
48,1.0824033442,3,0.084000895574,0.36858841612,,,,,,,,,,,,,,,,,
49,1.0811873319,3,0.085325446215,0.36873217337,,,,,,,,,,,,,,,,,
50,1.0799733869,3,0.086647745121,0.36887568623,,,,,,,,,,,,,,,,,
0,1.0799733869,4,0.086647745121,0.36887568623,0.01,,,,,,,,,,,,,,,,
1,1.0781374321,4,0.086500443954,0.73273595718,0.015157831013,,,,,,,,,,,,,,,,
2,1.0763045985,4,0.0863533932,0.82919147464,0.016476562157,,,,,,,,,,,,,,,,
3,1.0744748807,4,0.086206592431,0.88008853724,0.016923484692,,,,,,,,,,,,,,,,
4,1.0726482734,4,0.086060041224,0.91749092069,0.017132112583,,,,,,,,,,,,,,,,
5,1.0708247713,4,0.085913739154,0.91598782299,0.017159624855,,,,,,,,,,,,,,,,
6,1.0690043692,4,0.085767685797,0.91443064369,0.017130453492,,,,,,,,,,,,,,,,
7,1.0671870618,4,0.085621880732,0.91287611159,0.017101331722,,,,,,,,,,,,,,,,
8,1.0653728438,4,0.085476323534,0.9113242222,0.017072259458,,,,,,,,,,,,,,,,
9,1.0635617099,4,0.085331013784,0.90977497103,0.017043236617,,,,,,,,,,,,,,,,
10,1.061753655,4,0.085185951061,0.90822835358,0.017014263114,,,,,,,,,,,,,,,,
11,1.0599486738,4,0.085041134944,0.90668436537,0.016985338867,,,,,,,,,,,,,,,,
12,1.0581467611,4,0.084896565015,0.90514300195,0.016956463791,,,,,,,,,,,,,,,,
13,1.0563479116,4,0.084752240854,0.90360425885,0.016927637802,,,,,,,,,,,,,,,,
14,1.0545521201,4,0.084608162045,0.90206813161,0.016898860818,,,,,,,,,,,,,,,,
15,1.0527593815,4,0.084464328169,0.90053461579,0.016870132755,,,,,,,,,,,,,,,,
16,1.0509696906,4,0.084320738811,0.89900370694,0.016841453529,,,,,,,,,,,,,,,,
17,1.0491830421,4,0.084177393555,0.89747540064,0.016812823058,,,,,,,,,,,,,,,,
18,1.0473994309,4,0.084034291986,0.89594969246,0.016784241259,,,,,,,,,,,,,,,,
19,1.0456188519,4,0.08389143369,0.89442657798,0.016755708049,,,,,,,,,,,,,,,,
20,1.0438412999,4,0.083748818253,0.8929060528,0.016727223345,,,,,,,,,,,,,,,,
21,1.0420667697,4,0.083606445262,0.89138811251,0.016698787065,,,,,,,,,,,,,,,,
22,1.0402952561,4,0.083464314305,0.88987275272,0.016670399127,,,,,,,,,,,,,,,,
23,1.0385267542,4,0.08332242497,0.88835996904,0.016642059449,,,,,,,,,,,,,,,,
24,1.0367612587,4,0.083180776848,0.88684975709,0.016613767948,,,,,,,,,,,,,,,,
25,1.0349987646,4,0.083039369527,0.8853421125,0.016585524542,,,,,,,,,,,,,,,,
26,1.0332392667,4,0.082898202599,0.88383703091,0.016557329151,,,,,,,,,,,,,,,,
27,1.0314827599,4,0.082757275655,0.88233450796,0.016529181691,,,,,,,,,,,,,,,,
28,1.0297292392,4,0.082616588286,0.88083453929,0.016501082082,,,,,,,,,,,,,,,,
29,1.0279786995,4,0.082476140086,0.87933712058,0.016473030243,,,,,,,,,,,,,,,,
30,1.0262311357,4,0.082335930648,0.87784224747,0.016445026091,,,,,,,,,,,,,,,,
31,1.0244865428,4,0.082195959566,0.87634991565,0.016417069547,,,,,,,,,,,,,,,,
32,1.0227449157,4,0.082056226434,0.87486012079,0.016389160529,,,,,,,,,,,,,,,,
33,1.0210062493,4,0.081916730849,0.87337285859,0.016361298956,,,,,,,,,,,,,,,,
34,1.0192705387,4,0.081777472407,0.87188812473,0.016333484748,,,,,,,,,,,,,,,,
35,1.0175377788,4,0.081638450704,0.87040591492,0.016305717823,,,,,,,,,,,,,,,,
36,1.0158079646,4,0.081499665338,0.86892622486,0.016277998103,,,,,,,,,,,,,,,,
37,1.014081091,4,0.081361115907,0.86744905028,0.016250325506,,,,,,,,,,,,,,,,
38,1.0123571532,4,0.08122280201,0.86597438689,0.016222699953,,,,,,,,,,,,,,,,
39,1.010636146,4,0.081084723246,0.86450223044,0.016195121363,,,,,,,,,,,,,,,,
40,1.0089180646,4,0.080946879217,0.86303257665,0.016167589657,,,,,,,,,,,,,,,,
41,1.0072029039,4,0.080809269522,0.86156542126,0.016140104754,,,,,,,,,,,,,,,,
42,1.0054906589,4,0.080671893764,0.86010076005,0.016112666576,,,,,,,,,,,,,,,,
43,1.0037813248,4,0.080534751544,0.85863858876,0.016085275043,,,,,,,,,,,,,,,,
44,1.0020748965,4,0.080397842467,0.85717890316,0.016057930076,,,,,,,,,,,,,,,,
45,1.0003713692,4,0.080261166135,0.85572169902,0.016030631594,,,,,,,,,,,,,,,,
46,0.9986707379,4,0.080124722152,0.85426697213,0.016003379521,,,,,,,,,,,,,,,,
47,0.99697299764,4,0.079988510125,0.85281471828,0.015976173776,,,,,,,,,,,,,,,,
48,0.99527814355,4,0.079852529657,0.85136493326,0.01594901428,,,,,,,,,,,,,,,,
49,0.9935861707,4,0.079716780357,0.84991761287,0.015921900956,,,,,,,,,,,,,,,,
50,0.99189707421,4,0.07958126183,0.84847275293,0.015894833724,,,,,,,,,,,,,,,,
0,0.99189707421,5,0.07958126183,0.84847275293,0.015894833724,0.01,,,,,,,,,,,,,,,
1,0.99021084918,5,0.079445973685,1.2899790481,0.023435383617,0.024048276354,,,,,,,,,,,,,,,
2,1.0473066528,5,0.093962520944,1.3414796672,0.023567176544,0.025458068865,,,,,,,,,,,,,,,
3,1.0671845758,5,0.098526891551,1.3721864563,0.023697952987,0.026664028748,,,,,,,,,,,,,,,
4,1.0706567258,5,0.10534056666,1.3736788685,0.023793634893,0.02761333798,,,,,,,,,,,,,,,
5,1.0727461179,5,0.11035792873,1.3727323725,0.02376391053,0.027577120122,,,,,,,,,,,,,,,
6,1.0775598371,5,0.11667233232,1.3760652943,0.023723511882,0.027530239018,,,,,,,,,,,,,,,
7,1.0809015847,5,0.12302499169,1.3768644783,0.023683181912,0.027483437612,,,,,,,,,,,,,,,
8,1.0835405772,5,0.12917004227,1.3767800569,0.023642920503,0.027436715768,,,,,,,,,,,,,,,
9,1.0858777798,5,0.13468295966,1.3764454929,0.023602727538,0.027390073351,,,,,,,,,,,,,,,
10,1.0877577668,5,0.14167850625,1.3754797389,0.023562602901,0.027343510226,,,,,,,,,,,,,,,
11,1.0895797834,5,0.14824409562,1.3745178749,0.023663724047,0.027841230386,,,,,,,,,,,,,,,
12,1.0916680734,5,0.15489218059,1.37358571,0.023627256384,0.027797660962,,,,,,,,,,,,,,,
13,1.0934616396,5,0.1613611331,1.3725947887,0.023721919574,0.028331545515,,,,,,,,,,,,,,,
14,1.0952701062,5,0.16784346653,1.3716068096,0.02381523842,0.028885114233,,,,,,,,,,,,,,,
15,1.0970787256,5,0.17438604319,1.370626799,0.023908706411,0.02945721972,,,,,,,,,,,,,,,
16,1.09888135,5,0.18094826876,1.369644507,0.024002058007,0.029987712862,,,,,,,,,,,,,,,
17,1.1006868792,5,0.18755289386,1.3686708351,0.024096743565,0.030548742232,,,,,,,,,,,,,,,
18,1.1024869103,5,0.19420589595,1.3676915449,0.024190104044,0.031128597239,,,,,,,,,,,,,,,
19,1.1042922026,5,0.20098147026,1.3667175698,0.024282175782,0.031709174628,,,,,,,,,,,,,,,
20,1.1060828281,5,0.20728703344,1.3657417369,0.02437468828,0.03226158147,,,,,,,,,,,,,,,
21,1.1079468132,5,0.21334521979,1.3647914959,0.024340115699,0.03221360117,,,,,,,,,,,,,,,
22,1.1097637894,5,0.21976810238,1.3638411682,0.024432682256,0.032746660895,,,,,,,,,,,,,,,
23,1.111564739,5,0.22619307373,1.3628873385,0.024525778127,0.033283434657,,,,,,,,,,,,,,,
24,1.1133476011,5,0.23251779145,1.3619169109,0.024618952182,0.033822744255,,,,,,,,,,,,,,,
25,1.1152196698,5,0.23908387221,1.3609469796,0.024577099963,0.033772895752,,,,,,,,,,,,,,,
26,1.1170966641,5,0.24618964868,1.3601094966,0.024535318893,0.03371548183,,,,,,,,,,,,,,,
27,1.118947959,5,0.25284251312,1.3591831046,0.024493608851,0.03365816551,,,,,,,,,,,,,,,
28,1.1208260913,5,0.2584144283,1.3582532769,0.024451969716,0.033600946629,,,,,,,,,,,,,,,
29,1.1226273144,5,0.26370260972,1.3573039624,0.024410401367,0.03354382502,,,,,,,,,,,,,,,
30,1.1245003772,5,0.26982198847,1.356379263,0.024368903685,0.033486800517,,,,,,,,,,,,,,,
31,1.1263643739,5,0.27628267478,1.3555822233,0.024327476549,0.033429872956,,,,,,,,,,,,,,,
32,1.1279115396,5,0.28247859085,1.3546512089,0.024426241982,0.033927219869,,,,,,,,,,,,,,,
33,1.1297630078,5,0.28840620337,1.3537495188,0.024388297052,0.033873123277,,,,,,,,,,,,,,,
34,1.1293374878,5,0.29543706396,1.3528536166,0.024346836947,0.033815538967,,,,,,,,,,,,,,,
35,1.1293647214,5,0.30112522593,1.3526197738,0.024305447325,0.033758052551,,,,,,,,,,,,,,,
36,1.1294828989,5,0.3081801119,1.3519309955,0.024264128064,0.033700663862,,,,,,,,,,,,,,,
37,1.1296616908,5,0.31719644771,1.3518597967,0.024222879046,0.033643372733,,,,,,,,,,,,,,,
38,1.1298310274,5,0.32480720399,1.3509995547,0.024181700152,0.033586178999,,,,,,,,,,,,,,,
39,1.1299484122,5,0.33594672123,1.3508654105,0.024140591262,0.033529082495,,,,,,,,,,,,,,,
40,1.1300655975,5,0.34404375506,1.3507314943,0.024099552257,0.033472083055,,,,,,,,,,,,,,,
41,1.1295591107,5,0.35224102412,1.3499362603,0.024058583018,0.033415180514,,,,,,,,,,,,,,,
42,1.1291297754,5,0.35963081464,1.3492233273,0.024017683427,0.033358374707,,,,,,,,,,,,,,,
43,1.1286252203,5,0.36972661545,1.348995656,0.023976853365,0.03330166547,,,,,,,,,,,,,,,
44,1.1267065574,5,0.3690980802,1.3467023634,0.023936092714,0.033245052639,,,,,,,,,,,,,,,
45,1.1247911563,5,0.36847061347,1.3444129694,0.023895401356,0.033188536049,,,,,,,,,,,,,,,
46,1.1228790113,5,0.36784421342,1.3421274673,0.023854779174,0.033132115538,,,,,,,,,,,,,,,
47,1.120970117,5,0.36721887826,1.3398458506,0.02381422605,0.033075790941,,,,,,,,,,,,,,,
48,1.1190644678,5,0.36659460617,1.3375681127,0.023773741865,0.033019562097,,,,,,,,,,,,,,,
49,1.1171620582,5,0.36597139534,1.3352942469,0.023733326504,0.032963428841,,,,,,,,,,,,,,,
50,1.1152628827,5,0.36534924396,1.3330242467,0.023692979849,0.032907391012,,,,,,,,,,,,,,,
0,1.1152628827,6,0.36534924396,1.3330242467,0.023692979849,0.032907391012,0.01,,,,,,,,,,,,,,
1,1.1133669358,6,0.36472815025,1.7438813042,0.033767485237,0.070381426515,0.009983,,,,,,,,,,,,,,
2,1.111474212,6,0.36410811239,1.8181658929,0.034008144763,0.073058797026,0.0099660289,,,,,,,,,,,,,,
3,1.1095847058,6,0.3634891286,1.8158010854,0.033950330917,0.072934597071,0.010809678581,,,,,,,,,,,,,,
4,1.1076984118,6,0.36287119708,1.8129906846,0.034036422971,0.072954415873,0.011063226185,,,,,,,,,,,,,,
5,1.1058153245,6,0.36225431605,1.8099086005,0.033978561051,0.072830393366,0.0110444187,,,,,,,,,,,,,,
6,1.1039354385,6,0.36163848371,1.8068317559,0.033920797498,0.072706581697,0.011025643188,,,,,,,,,,,,,,
7,1.1020587483,6,0.36102369829,1.8037601419,0.033863132142,0.072582980508,0.011006899595,,,,,,,,,,,,,,
8,1.1001852484,6,0.360409958,1.8006937496,0.033805564817,0.072459589441,0.010988187866,,,,,,,,,,,,,,
9,1.0983149335,6,0.35979726107,1.7976325703,0.033748095357,0.072336408139,0.010969507946,,,,,,,,,,,,,,
10,1.0964477981,6,0.35918560573,1.7945765949,0.033690723595,0.072213436245,0.010950859783,,,,,,,,,,,,,,
11,1.0945838368,6,0.3585749902,1.7915258147,0.033633449365,0.072090673404,0.010932243321,,,,,,,,,,,,,,
12,1.0927230443,6,0.35796541271,1.7884802208,0.033576272501,0.071968119259,0.010913658508,,,,,,,,,,,,,,
13,1.0908654151,6,0.35735687151,1.7854398044,0.033519192838,0.071845773456,0.010895105288,,,,,,,,,,,,,,
14,1.0890109439,6,0.35674936483,1.7824045567,0.03346221021,0.071723635641,0.010876583609,,,,,,,,,,,,,,
15,1.0871596253,6,0.35614289091,1.779374469,0.033405324453,0.071601705461,0.010858093417,,,,,,,,,,,,,,
16,1.0853114539,6,0.355537448,1.7763495324,0.033348535401,0.071479982562,0.010839634658,,,,,,,,,,,,,,
17,1.0834664245,6,0.35493303433,1.7733297382,0.033291842891,0.071358466591,0.010821207279,,,,,,,,,,,,,,
18,1.0816245315,6,0.35432964818,1.7703150776,0.033235246758,0.071237157198,0.010802811227,,,,,,,,,,,,,,
19,1.0797857698,6,0.35372728777,1.767305542,0.033178746838,0.071116054031,0.010784446448,,,,,,,,,,,,,,
20,1.077950134,6,0.35312595138,1.7643011226,0.033122342969,0.070995156739,0.010766112889,,,,,,,,,,,,,,
21,1.0761176188,6,0.35252563727,1.7613018107,0.033066034986,0.070874464972,0.010747810497,,,,,,,,,,,,,,
22,1.0742882189,6,0.35192634368,1.7583075976,0.033009822726,0.070753978382,0.010729539219,,,,,,,,,,,,,,
23,1.0724619289,6,0.3513280689,1.7553184747,0.032953706028,0.070633696619,0.010711299002,,,,,,,,,,,,,,
24,1.0706387436,6,0.35073081118,1.7523344333,0.032897684727,0.070513619334,0.010693089794,,,,,,,,,,,,,,
25,1.0688186577,6,0.3501345688,1.7493554647,0.032841758663,0.070393746182,0.010674911541,,,,,,,,,,,,,,
26,1.067001666,6,0.34953934004,1.7463815605,0.032785927674,0.070274076813,0.010656764192,,,,,,,,,,,,,,
27,1.0651877632,6,0.34894512316,1.7434127118,0.032730191597,0.070154610882,0.010638647693,,,,,,,,,,,,,,
28,1.063376944,6,0.34835191645,1.7404489102,0.032674550271,0.070035348044,0.010620561992,,,,,,,,,,,,,,
29,1.0615692032,6,0.34775971819,1.737490147,0.032619003535,0.069916287952,0.010602507036,,,,,,,,,,,,,,
30,1.0597645355,6,0.34716852667,1.7345364138,0.032563551229,0.069797430263,0.010584482774,,,,,,,,,,,,,,
31,1.0579629358,6,0.34657834017,1.7315877019,0.032508193192,0.069678774631,0.010566489154,,,,,,,,,,,,,,
32,1.0561643988,6,0.345989157,1.7286440028,0.032452929264,0.069560320714,0.010548526122,,,,,,,,,,,,,,
33,1.0543689194,6,0.34540097543,1.725705308,0.032397759284,0.069442068169,0.010530593628,,,,,,,,,,,,,,
34,1.0525764922,6,0.34481379377,1.722771609,0.032342683093,0.069324016653,0.010512691618,,,,,,,,,,,,,,
35,1.0507871122,6,0.34422761032,1.7198428972,0.032287700532,0.069206165825,0.010494820043,,,,,,,,,,,,,,
36,1.0490007741,6,0.34364242338,1.7169191643,0.032232811441,0.069088515343,0.010476978849,,,,,,,,,,,,,,
37,1.0472174728,6,0.34305823126,1.7140004017,0.032178015662,0.068971064867,0.010459167985,,,,,,,,,,,,,,
38,1.0454372031,6,0.34247503227,1.711086601,0.032123313035,0.068853814057,0.010441387399,,,,,,,,,,,,,,
39,1.0436599598,6,0.34189282472,1.7081777538,0.032068703403,0.068736762573,0.01042363704,,,,,,,,,,,,,,
40,1.0418857379,6,0.34131160691,1.7052738516,0.032014186607,0.068619910077,0.010405916857,,,,,,,,,,,,,,
41,1.0401145321,6,0.34073137718,1.7023748861,0.03195976249,0.068503256229,0.010388226799,,,,,,,,,,,,,,
42,1.0383463374,6,0.34015213384,1.6994808488,0.031905430894,0.068386800694,0.010370566813,,,,,,,,,,,,,,
43,1.0365811486,6,0.33957387521,1.6965917313,0.031851191661,0.068270543133,0.01035293685,,,,,,,,,,,,,,
44,1.0348189607,6,0.33899659963,1.6937075254,0.031797044635,0.068154483209,0.010335336857,,,,,,,,,,,,,,
45,1.0330597685,6,0.33842030541,1.6908282226,0.031742989659,0.068038620588,0.010317766784,,,,,,,,,,,,,,
46,1.0313035669,6,0.33784499089,1.6879538146,0.031689026577,0.067922954933,0.010300226581,,,,,,,,,,,,,,
47,1.0295503508,6,0.3372706544,1.6850842931,0.031635155232,0.067807485909,0.010282716196,,,,,,,,,,,,,,
48,1.0278001152,6,0.33669729429,1.6822196498,0.031581375468,0.067692213183,0.010265235578,,,,,,,,,,,,,,
49,1.026052855,6,0.33612490889,1.6793598764,0.03152768713,0.067577136421,0.010247784678,,,,,,,,,,,,,,
50,1.0243085651,6,0.33555349654,1.6765049647,0.031474090062,0.067462255289,0.010230363444,,,,,,,,,,,,,,
0,1.0243085651,7,0.33555349654,1.6765049647,0.031474090062,0.067462255289,0.010230363444,0.01,,,,,,,,,,,,,
