cycle,model1,com_size,model9,model18,model10,model3,model19,model17,model7,model20,model11,model15,model16,model12,model14,model8,model2,model4,model6,model5,model13
19,0.29521444145,14,3.1311685123,0.046371056284,2.1683439631,3.2192295966,0.16542198186,0.30643753081,0.088596235689,0.0063274413663,0.0068906579259,0.0075010319985,0.0081670922752,0.0088922959195,0.0096818946151,,,,,,
20,0.2947125769,14,3.1258469767,0.046293652563,2.1646592292,3.2137569063,0.1651407645,0.305916587,0.088445622089,0.0063166847159,0.0068789438074,0.0074882802441,0.0081532082183,0.0088771790164,0.0096654353943,,,,,,
21,0.29421156552,14,3.1217397492,0.046896040551,2.162186021,3.2082935196,0.1648600252,0.30539652881,0.088295264531,0.0063059463519,0.0068672496029,0.0074755501677,0.0081393477644,0.0088620878121,0.0096490041541,,,,,,
22,0.29371140585,14,3.1164374387,0.046820888068,2.1585149518,3.2028394206,0.16457976315,0.30487735471,0.088145162581,0.0062952262431,0.0068555752786,0.0074628417324,0.0081255108732,0.0088470222628,0.009632600847,,,,,,
23,0.29321209646,14,3.1111404903,0.046742271456,2.1548464716,3.1973945936,0.16429997756,0.3043590632,0.087995315805,0.0062845243585,0.0068439208006,0.0074501549014,0.0081116975047,0.008831982325,0.0096162254256,,,,,,
24,0.2927136359,14,3.1076449872,0.047896865252,2.1529766683,3.1919590228,0.16402066759,0.3038416528,0.087845723768,0.0062738406671,0.0068322861353,0.0074374896381,0.0080979076189,0.008816967955,0.0095998778424,,,,,,
25,0.29221602272,14,3.1033292671,0.048038930416,2.1502838844,3.1865326924,0.16374183246,0.30332512199,0.087696386038,0.006263175138,0.0068206712488,0.0074248459057,0.008084141176,0.0088019791095,0.00958355805,,,,,,
26,0.29171925548,14,3.0980536074,0.047957264235,2.1466284018,3.1811155869,0.16346347134,0.30280946928,0.087547302181,0.0062525277402,0.0068090761077,0.0074122236677,0.008070398136,0.008787015745,0.0095672660014,,,,,,
27,0.29122333275,14,3.0927869162,0.047875736886,2.1429791335,3.1757076904,0.16318558344,0.30229469318,0.087398471768,0.0062418984431,0.0067975006783,0.0073996228874,0.0080566784591,0.0087720778183,0.0095510016492,,,,,,
28,0.29072825308,14,3.0875291785,0.047794348133,2.139336069,3.1703089873,0.16290816795,0.3017807922,0.087249894366,0.0062312872157,0.0067859449272,0.0073870435285,0.0080429821057,0.008757165286,0.0095347649463,,,,,,
29,0.29023401505,14,3.0822816455,0.047714343611,2.1357004643,3.164919462,0.16263122406,0.30126776486,0.087101569545,0.0062206940274,0.0067744088208,0.0073744855545,0.0080293090362,0.008742278105,0.0095185558459,,,,,,
30,0.28974061722,14,3.0770430243,0.047634466168,2.1320710311,3.1595390989,0.16235475098,0.30075560966,0.086953496877,0.0062101188476,0.0067628923258,0.0073619489291,0.0080156592108,0.0087274162322,0.009502374301,,,,,,
31,0.28924805818,14,3.0743354567,0.049397938805,2.1309699159,3.1541678825,0.16207874791,0.30024432512,0.086805675932,0.0061995616456,0.0067513954088,0.0073494336159,0.0080020325901,0.0087125796246,0.0094862202647,,,,,,
32,0.28875633648,14,3.0700763629,0.049540719022,2.1283145435,3.1488057971,0.16180321404,0.29973390977,0.086658106283,0.0061890223908,0.0067399180367,0.0073369395788,0.0079884291347,0.0086977682393,0.0094700936902,,,,,,
33,0.2882654507,14,3.0648711663,0.049470204373,2.124710342,3.1434528272,0.16152814857,0.29922436212,0.086510787503,0.0061785010527,0.006728460176,0.0073244667815,0.0079748488052,0.0086829820332,0.009453994531,,,,,,
34,0.28777539944,14,3.0608607368,0.050060656993,2.1222981127,3.1381089574,0.16125355072,0.2987156807,0.086363719164,0.0061679976009,0.0067170217937,0.0073120151879,0.0079612915622,0.0086682209638,0.0094379227403,,,,,,
35,0.28728618126,14,3.0566245499,0.05043098008,2.1196574823,3.1327741722,0.16097941968,0.29820786405,0.086216900841,0.006157512005,0.0067056028566,0.0072995847621,0.0079477573666,0.0086534849882,0.0094218782716,,,,,,
36,0.28679779475,14,3.0523955646,0.050800673618,2.117021341,3.1274484561,0.16070575467,0.29770091068,0.08607033211,0.0061470442346,0.0066942033318,0.007287175468,0.0079342461791,0.0086387740637,0.0094058610785,,,,,,
37,0.2863102385,14,3.0481737686,0.051169738678,2.1143896812,3.1221317937,0.16043255489,0.29719481913,0.085924012545,0.0061365942594,0.0066828231861,0.0072747872697,0.0079207579606,0.0086240881478,0.0093898711147,,,,,,
38,0.28582351109,14,3.0429918732,0.051082750122,2.1107952187,3.1168241697,0.16015981954,0.29668958794,0.085777941724,0.0061261620491,0.0066714623867,0.0072624201314,0.007907292672,0.0086094271979,0.0093739083338,,,,,,
39,0.28533761113,14,3.037818787,0.050995909447,2.1072068668,3.1115255686,0.15988754785,0.29618521564,0.085632119223,0.0061157475737,0.0066601209006,0.0072500740172,0.0078938502745,0.0085947911717,0.0093579726896,,,,,,
40,0.28485253719,14,3.0326544951,0.050909216401,2.1036246151,3.1062359751,0.15961573902,0.29568170077,0.08548654462,0.0061053508028,0.0066487986951,0.0072377488913,0.007880430729,0.0085801800267,0.0093420641361,,,,,,
41,0.28436828787,14,3.0274992146,0.050822899142,2.1000486855,3.1009553739,0.15934439226,0.29517904188,0.085341217494,0.0060949717064,0.0066374957373,0.0072254447182,0.0078670339968,0.0085655937206,0.009326182627,,,,,,
42,0.28388486178,14,3.022352466,0.050736500214,2.0964786028,3.0956837498,0.1590735068,0.29467723751,0.085196137425,0.0060846102545,0.0066262119946,0.0072131614622,0.007853660039,0.0085510322113,0.0093103281166,,,,,,
43,0.28340225752,14,3.0213172724,0.051731331196,2.0959238274,3.0904210874,0.15880308183,0.29417628621,0.085051303991,0.0060742664171,0.0066149474342,0.0072008990877,0.0078403088169,0.0085364954566,0.0092945005588,,,,,,
44,0.28292047368,14,3.016181033,0.051643387933,2.0923607569,3.0851673716,0.15853311659,0.29367618652,0.084906716774,0.0060639401642,0.0066037020236,0.0071886575593,0.0078269802919,0.0085219834143,0.0092786999078,,,,,,
45,0.28243950888,14,3.0110535253,0.051555594174,2.0888037437,3.0799225871,0.1582636103,0.293176937,0.084762375356,0.0060536314659,0.0065924757301,0.0071764368414,0.0078136744254,0.0085074960425,0.009262926118,,,,,,
