cycle,x,y,species,biomass,seq_num
26,0,0,model20,0.30705337397,2
27,0,0,model7,0.41185561704,2
27,0,0,model20,0.30398284023,2
28,0,0,model7,0.41821356941,2
28,0,0,model20,0.30094301183,2
29,0,0,model7,0.42393549653,2
29,0,0,model20,0.29793358171,2
30,0,0,model7,0.43032300036,2
30,0,0,model20,0.29495424589,2
31,0,0,model7,0.43610053653,2
31,0,0,model20,0.29200470343,2
32,0,0,model7,0.44159726063,2
32,0,0,model20,0.2890846564,2
33,0,0,model7,0.44753360151,2
33,0,0,model20,0.28619380983,2
34,0,0,model7,0.45330396337,2
34,0,0,model20,0.28333187174,2
35,0,0,model7,0.45945565687,2
35,0,0,model20,0.28049855302,2
36,0,0,model7,0.46526777402,2
36,0,0,model20,0.27769356749,2
37,0,0,model7,0.47043269138,2
37,0,0,model20,0.27491663181,2
38,0,0,model7,0.47626679067,2
38,0,0,model20,0.2721674655,2
39,0,0,model7,0.48136913367,2
39,0,0,model20,0.26944579084,2
40,0,0,model7,0.48625382199,2
40,0,0,model20,0.26675133293,2
0,0,0,model6,0.01,3
0,0,0,model20,0.26675133293,3
0,0,0,model7,0.48625382199,3
1,0,0,model6,0.026977480935,3
1,0,0,model20,0.2640838196,3
1,0,0,model7,0.69093771578,3
2,0,0,model6,0.072783521232,3
2,0,0,model20,0.2614429814,3
2,0,0,model7,0.72036355389,3
3,0,0,model6,0.19636431474,3
3,0,0,model20,0.25882855159,3
3,0,0,model7,0.74961620042,3
4,0,0,model6,0.43903476709,3
4,0,0,model20,0.25624026607,3
4,0,0,model7,0.78019842165,3
5,0,0,model6,0.83169786455,3
5,0,0,model20,0.25367786341,3
5,0,0,model7,0.80773474626,3
6,0,0,model6,1.1761338619,3
6,0,0,model20,0.25114108478,3
6,0,0,model7,0.82520749301,3
7,0,0,model6,1.4799149875,3
7,0,0,model20,0.24862967393,3
7,0,0,model7,0.83438123629,3
8,0,0,model6,1.753963973,3
8,0,0,model20,0.24614337719,3
8,0,0,model7,0.85422047577,3
9,0,0,model6,2.0165415568,3
9,0,0,model20,0.24368194342,3
9,0,0,model7,0.87086085201,3
10,0,0,model6,2.0781009843,3
10,0,0,model20,0.24124512399,3
10,0,0,model7,0.87708263352,3
11,0,0,model6,2.0771699019,3
11,0,0,model20,0.23883267275,3
11,0,0,model7,0.89903938322,3
12,0,0,model6,2.1212929097,3
12,0,0,model20,0.23644434602,3
12,0,0,model7,0.95158820903,3
13,0,0,model6,2.1091956965,3
13,0,0,model20,0.23407990256,3
13,0,0,model7,0.98707626595,3
14,0,0,model6,2.1258921821,3
14,0,0,model20,0.23173910353,3
14,0,0,model7,1.0388289141,3
15,0,0,model6,2.1262020047,3
15,0,0,model20,0.2294217125,3
15,0,0,model7,1.0748140365,3
16,0,0,model6,2.1394774702,3
16,0,0,model20,0.22712749537,3
16,0,0,model7,1.1217510841,3
17,0,0,model6,2.1209537199,3
17,0,0,model20,0.22485622042,3
17,0,0,model7,1.1475816565,3
18,0,0,model6,2.1026152071,3
18,0,0,model20,0.22260765822,3
18,0,0,model7,1.1731539232,3
19,0,0,model6,2.0846142162,3
19,0,0,model20,0.22038158163,3
19,0,0,model7,1.1934453516,3
20,0,0,model6,2.0701540519,3
20,0,0,model20,0.21817776582,3
20,0,0,model7,1.2091964534,3
21,0,0,model6,2.0587028848,3
21,0,0,model20,0.21599598816,3
21,0,0,model7,1.2240750076,3
22,0,0,model6,2.0476996933,3
22,0,0,model20,0.21383602828,3
22,0,0,model7,1.2393780339,3
23,0,0,model6,2.0366064465,3
23,0,0,model20,0.21169766799,3
23,0,0,model7,1.2543817272,3
24,0,0,model6,2.025555524,3
24,0,0,model20,0.20958069131,3
24,0,0,model7,1.2696654829,3
25,0,0,model6,2.0146227738,3
25,0,0,model20,0.2074848844,3
25,0,0,model7,1.2843666151,3
26,0,0,model6,2.0043043804,3
26,0,0,model20,0.20541003556,3
26,0,0,model7,1.2985146549,3
27,0,0,model6,1.9939326697,3
27,0,0,model20,0.2033559352,3
27,0,0,model7,1.3125688888,3
28,0,0,model6,1.9840816754,3
28,0,0,model20,0.20132237585,3
28,0,0,model7,1.3254689602,3
29,0,0,model6,1.974770196,3
29,0,0,model20,0.19930915209,3
29,0,0,model7,1.3380802956,3
30,0,0,model6,1.9656976985,3
30,0,0,model20,0.19731606057,3
30,0,0,model7,1.3503114491,3
31,0,0,model6,1.9567834427,3
31,0,0,model20,0.19534289996,3
31,0,0,model7,1.3623923876,3
32,0,0,model6,1.9479716423,3
32,0,0,model20,0.19338947096,3
32,0,0,model7,1.3743399441,3
33,0,0,model6,1.9392519338,3
33,0,0,model20,0.19145557626,3
33,0,0,model7,1.3864710595,3
34,0,0,model6,1.9304164543,3
34,0,0,model20,0.18954102049,3
34,0,0,model7,1.3984803975,3
35,0,0,model6,1.9216460902,3
35,0,0,model20,0.18764561029,3
35,0,0,model7,1.4107767792,3
36,0,0,model6,1.9128151374,3
36,0,0,model20,0.18576915418,3
36,0,0,model7,1.4217409046,3
37,0,0,model6,1.8965580105,3
37,0,0,model20,0.18391146264,3
37,0,0,model7,1.432197083,3
38,0,0,model6,1.8804634548,3
38,0,0,model20,0.18207234802,3
38,0,0,model7,1.4441669354,3
39,0,0,model6,1.8645298446,3
39,0,0,model20,0.18025162454,3
39,0,0,model7,1.4562927452,3
40,0,0,model6,1.8487555706,3
40,0,0,model20,0.17844910829,3
40,0,0,model7,1.4685504034,3
0,0,0,model5,0.01,4
0,0,0,model20,0.17844910829,4
0,0,0,model7,1.4685504034,4
0,0,0,model6,1.8487555706,4
1,0,0,model5,0.011837684355,4
1,0,0,model20,0.17666461721,4
1,0,0,model7,1.4895059161,4
1,0,0,model6,1.8321772257,4
2,0,0,model5,0.012192213796,4
2,0,0,model20,0.17534366318,4
2,0,0,model7,1.4754521997,4
2,0,0,model6,1.8143283598,4
3,0,0,model5,0.012543197943,4
3,0,0,model20,0.1740359187,4
3,0,0,model7,1.4615390204,4
3,0,0,model6,1.7966579825,4
4,0,0,model5,0.012890672248,4
4,0,0,model20,0.17274125167,4
4,0,0,model7,1.4477649729,4
4,0,0,model6,1.7791643089,4
5,0,0,model5,0.013234671811,4
5,0,0,model20,0.1714595313,4
5,0,0,model7,1.4341286658,4
5,0,0,model6,1.7618455721,4
6,0,0,model5,0.013575231377,4
6,0,0,model20,0.17019062814,4
6,0,0,model7,1.4206287219,4
6,0,0,model6,1.7447000227,4
7,0,0,model5,0.013912385348,4
7,0,0,model20,0.168934414,4
7,0,0,model7,1.4072637773,4
7,0,0,model6,1.7277259287,4
8,0,0,model5,0.01424616778,4
8,0,0,model20,0.16769076201,4
8,0,0,model7,1.3940324823,4
8,0,0,model6,1.7109215757,4
9,0,0,model5,0.014576612387,4
9,0,0,model20,0.16645954654,4
9,0,0,model7,1.3809335001,4
9,0,0,model6,1.6942852663,4
10,0,0,model5,0.014903752548,4
10,0,0,model20,0.16524064323,4
10,0,0,model7,1.3679655078,4
10,0,0,model6,1.6778153199,4
11,0,0,model5,0.015227621307,4
11,0,0,model20,0.16403392895,4
11,0,0,model7,1.3551271955,4
11,0,0,model6,1.661510073,4
12,0,0,model5,0.015548251379,4
12,0,0,model20,0.16283928181,4
12,0,0,model7,1.3424172662,4
12,0,0,model6,1.6453678785,4
13,0,0,model5,0.01586567515,4
13,0,0,model20,0.16165658114,4
13,0,0,model7,1.3298344362,4
13,0,0,model6,1.629387106,4
14,0,0,model5,0.016179924683,4
14,0,0,model20,0.16048570748,4
14,0,0,model7,1.3173774346,4
14,0,0,model6,1.6135661412,4
15,0,0,model5,0.016491031721,4
15,0,0,model20,0.15932654255,4
15,0,0,model7,1.3050450029,4
15,0,0,model6,1.5979033861,4
16,0,0,model5,0.016799027689,4
16,0,0,model20,0.15817896928,4
16,0,0,model7,1.2928358956,4
16,0,0,model6,1.5823972585,4
17,0,0,model5,0.017103943697,4
17,0,0,model20,0.15704287173,4
17,0,0,model7,1.2807488793,4
17,0,0,model6,1.5670461922,4
18,0,0,model5,0.017405810545,4
18,0,0,model20,0.15591813517,4
18,0,0,model7,1.2687827332,4
18,0,0,model6,1.5518486366,4
19,0,0,model5,0.017704658724,4
19,0,0,model20,0.15480464596,4
19,0,0,model7,1.2569362486,4
19,0,0,model6,1.5368030565,4
20,0,0,model5,0.018000518422,4
20,0,0,model20,0.15370229165,4
20,0,0,model7,1.2452082288,4
20,0,0,model6,1.5219079322,4
21,0,0,model5,0.018293419522,4
21,0,0,model20,0.15261096089,4
21,0,0,model7,1.2335974892,4
21,0,0,model6,1.5071617592,4
22,0,0,model5,0.018583391612,4
22,0,0,model20,0.15153054343,4
22,0,0,model7,1.222102857,4
22,0,0,model6,1.4925630479,4
23,0,0,model5,0.01887046398,4
23,0,0,model20,0.15046093014,4
23,0,0,model7,1.2107231711,4
23,0,0,model6,1.4781103237,4
24,0,0,model5,0.019154665625,4
24,0,0,model20,0.14940201299,4
24,0,0,model7,1.1994572821,4
24,0,0,model6,1.4638021268,4
25,0,0,model5,0.019436025254,4
25,0,0,model20,0.14835368501,4
25,0,0,model7,1.188304052,4
25,0,0,model6,1.4496370118,4
26,0,0,model5,0.019714571286,4
26,0,0,model20,0.14731584031,4
26,0,0,model7,1.1772623542,4
26,0,0,model6,1.4356135479,4
27,0,0,model5,0.019990331858,4
27,0,0,model20,0.14628837406,4
27,0,0,model7,1.1663310733,4
27,0,0,model6,1.4217303187,4
28,0,0,model5,0.020263334825,4
28,0,0,model20,0.14527118247,4
28,0,0,model7,1.1555091053,4
28,0,0,model6,1.4079859218,4
29,0,0,model5,0.020533607761,4
29,0,0,model20,0.14426416279,4
29,0,0,model7,1.1447953569,4
29,0,0,model6,1.3943789689,4
30,0,0,model5,0.020801177968,4
30,0,0,model20,0.14326721332,4
30,0,0,model7,1.1341887461,4
30,0,0,model6,1.3809080855,4
31,0,0,model5,0.021066072473,4
31,0,0,model20,0.14228023333,4
31,0,0,model7,1.1236882013,4
31,0,0,model6,1.3675719109,4
32,0,0,model5,0.021328318034,4
32,0,0,model20,0.14130312315,4
32,0,0,model7,1.113292662,4
32,0,0,model6,1.3543690981,4
33,0,0,model5,0.021587941138,4
33,0,0,model20,0.14033578407,4
33,0,0,model7,1.1030010781,4
33,0,0,model6,1.3412983134,4
34,0,0,model5,0.021844968011,4
34,0,0,model20,0.13937811838,4
34,0,0,model7,1.09281241,4
34,0,0,model6,1.3283582366,4
35,0,0,model5,0.022099424616,4
35,0,0,model20,0.13843002934,4
35,0,0,model7,1.0827256286,4
35,0,0,model6,1.3155475605,4
36,0,0,model5,0.022351336655,4
36,0,0,model20,0.1374914212,4
36,0,0,model7,1.072739715,4
36,0,0,model6,1.3028649912,4
37,0,0,model5,0.022600729573,4
37,0,0,model20,0.13656219914,4
37,0,0,model7,1.0628536605,4
37,0,0,model6,1.2903092475,4
38,0,0,model5,0.022847628562,4
38,0,0,model20,0.1356422693,4
38,0,0,model7,1.0530664666,4
38,0,0,model6,1.2778790613,4
39,0,0,model5,0.023092058561,4
39,0,0,model20,0.13473153875,4
39,0,0,model7,1.0433771447,4
39,0,0,model6,1.265573177,4
40,0,0,model5,0.023334044261,4
40,0,0,model20,0.13382991551,4
40,0,0,model7,1.0337847159,4
40,0,0,model6,1.2533903515,4
0,0,0,model13,0.01,5
0,0,0,model20,0.13382991551,5
0,0,0,model7,1.0337847159,5
0,0,0,model6,1.2533903515,5
0,0,0,model5,0.023334044261,5
1,0,0,model13,0.024458873543,5
1,0,0,model20,0.1503719725,5
1,0,0,model7,1.0692936841,5
1,0,0,model6,1.2413263181,5
1,0,0,model5,0.031167431211,5
2,0,0,model13,0.02421454091,5
2,0,0,model20,0.14886850467,5
2,0,0,model7,1.0586013931,5
2,0,0,model6,1.228913311,5
2,0,0,model5,0.030856013001,5
3,0,0,model13,0.023972651602,5
3,0,0,model20,0.14738007152,5
3,0,0,model7,1.0480160251,5
3,0,0,model6,1.216624434,5
3,0,0,model5,0.030547708972,5
4,0,0,model13,0.023733181188,5
4,0,0,model20,0.14590652271,5
4,0,0,model7,1.0375365107,5
4,0,0,model6,1.2044584457,5
4,0,0,model5,0.030242487984,5
5,0,0,model13,0.023496105477,5
5,0,0,model20,0.14444770938,5
5,0,0,model7,1.0271617915,5
5,0,0,model6,1.1924141174,5
5,0,0,model5,0.029940319206,5
6,0,0,model13,0.023261400524,5
6,0,0,model20,0.14300348418,5
6,0,0,model7,1.0168908195,5
6,0,0,model6,1.1804902323,5
6,0,0,model5,0.029641172116,5
7,0,0,model13,0.023029042621,5
7,0,0,model20,0.14157370124,5
7,0,0,model7,1.0067225572,5
7,0,0,model6,1.1686855861,5
7,0,0,model5,0.029345016496,5
8,0,0,model13,0.022799008296,5
8,0,0,model20,0.14015821613,5
8,0,0,model7,0.99665597749,5
8,0,0,model6,1.1569989863,5
8,0,0,model5,0.029051822433,5
9,0,0,model13,0.022571274315,5
9,0,0,model20,0.13875688586,5
9,0,0,model7,0.98669006361,5
9,0,0,model6,1.1454292526,5
9,0,0,model5,0.02876156031,5
10,0,0,model13,0.022345817673,5
10,0,0,model20,0.1373695689,5
10,0,0,model7,0.97682380886,5
10,0,0,model6,1.1339752161,5
10,0,0,model5,0.028474200809,5
11,0,0,model13,0.022122615598,5
11,0,0,model20,0.13599612511,5
11,0,0,model7,0.96705621666,5
11,0,0,model6,1.1226357201,5
11,0,0,model5,0.028189714902,5
12,0,0,model13,0.021901645544,5
12,0,0,model20,0.13463641576,5
12,0,0,model7,0.95738630039,5
12,0,0,model6,1.111409619,5
12,0,0,model5,0.027908073855,5
13,0,0,model13,0.02168288519,5
13,0,0,model20,0.1332903035,5
13,0,0,model7,0.94781308327,5
13,0,0,model6,1.1002957789,5
13,0,0,model5,0.027629249218,5
14,0,0,model13,0.02146631244,5
14,0,0,model20,0.13195765237,5
14,0,0,model7,0.93833559833,5
14,0,0,model6,1.0892930772,5
14,0,0,model5,0.027353212827,5
15,0,0,model13,0.021251905417,5
15,0,0,model20,0.13063832774,5
15,0,0,model7,0.92895288824,5
15,0,0,model6,1.0784004025,5
15,0,0,model5,0.027079936801,5
16,0,0,model13,0.021039642464,5
16,0,0,model20,0.12933219636,5
16,0,0,model7,0.91966400525,5
16,0,0,model6,1.0676166546,5
16,0,0,model5,0.026809393534,5
17,0,0,model13,0.020829502141,5
17,0,0,model20,0.1280391263,5
17,0,0,model7,0.91046801109,5
17,0,0,model6,1.0569407442,5
17,0,0,model5,0.0265415557,5
18,0,0,model13,0.020621463221,5
18,0,0,model20,0.12675898693,5
18,0,0,model7,0.90136397687,5
18,0,0,model6,1.0463715928,5
18,0,0,model5,0.026276396245,5
19,0,0,model13,0.020415504691,5
19,0,0,model20,0.12549164896,5
19,0,0,model7,0.89235098299,5
19,0,0,model6,1.035908133,5
19,0,0,model5,0.026013888384,5
20,0,0,model13,0.020211605746,5
20,0,0,model20,0.12423698437,5
20,0,0,model7,0.88342811905,5
20,0,0,model6,1.0255493078,5
20,0,0,model5,0.025754005602,5
21,0,0,model13,0.02000974579,5
21,0,0,model20,0.12299486643,5
21,0,0,model7,0.87459448375,5
21,0,0,model6,1.0152940708,5
21,0,0,model5,0.025496721648,5
22,0,0,model13,0.019809904433,5
22,0,0,model20,0.12176516966,5
22,0,0,model7,0.8658491848,5
22,0,0,model6,1.0051413862,5
22,0,0,model5,0.025242010533,5
23,0,0,model13,0.019612061491,5
23,0,0,model20,0.12054776986,5
23,0,0,model7,0.85719133884,5
23,0,0,model6,0.99509022842,5
23,0,0,model5,0.024989846529,5
24,0,0,model13,0.019416196977,5
24,0,0,model20,0.11934254406,5
24,0,0,model7,0.84862007135,5
24,0,0,model6,0.98513958224,5
24,0,0,model5,0.024740204165,5
25,0,0,model13,0.019222291109,5
25,0,0,model20,0.11814937052,5
25,0,0,model7,0.84013451652,5
25,0,0,model6,0.97528844252,5
25,0,0,model5,0.024493058225,5
26,0,0,model13,0.0190303243,5
26,0,0,model20,0.11696812871,5
26,0,0,model7,0.83173381725,5
26,0,0,model6,0.9655358142,5
26,0,0,model5,0.024248383745,5
27,0,0,model13,0.018840277158,5
27,0,0,model20,0.11579869933,5
27,0,0,model7,0.82341712497,5
27,0,0,model6,0.95588071216,5
27,0,0,model5,0.024006156009,5
28,0,0,model13,0.018652130489,5
28,0,0,model20,0.11464096423,5
28,0,0,model7,0.81518359961,5
28,0,0,model6,0.94632216114,5
28,0,0,model5,0.02376635055,5
29,0,0,model13,0.018465865285,5
29,0,0,model20,0.11349480649,5
29,0,0,model7,0.8070324095,5
29,0,0,model6,0.93685919563,5
29,0,0,model5,0.023528943147,5
30,0,0,model13,0.018281462734,5
30,0,0,model20,0.11236011032,5
30,0,0,model7,0.7989627313,5
30,0,0,model6,0.92749085977,5
30,0,0,model5,0.023293909817,5
31,0,0,model13,0.018098904208,5
31,0,0,model20,0.11123676112,5
31,0,0,model7,0.79097374987,5
31,0,0,model6,0.91821620728,5
31,0,0,model5,0.02306122682,5
32,0,0,model13,0.017918171268,5
32,0,0,model20,0.1101246454,5
32,0,0,model7,0.78306465827,5
32,0,0,model6,0.9090343013,5
32,0,0,model5,0.022830870654,5
33,0,0,model13,0.017739245657,5
33,0,0,model20,0.10902365085,5
33,0,0,model7,0.77523465757,5
33,0,0,model6,0.89994421439,5
33,0,0,model5,0.022602818049,5
34,0,0,model13,0.017562109302,5
34,0,0,model20,0.10793366624,5
34,0,0,model7,0.76748295689,5
34,0,0,model6,0.89094502835,5
34,0,0,model5,0.02237704597,5
35,0,0,model13,0.01738674431,5
35,0,0,model20,0.10685458148,5
35,0,0,model7,0.75980877321,5
35,0,0,model6,0.88203583417,5
35,0,0,model5,0.022153531612,5
36,0,0,model13,0.017213132969,5
36,0,0,model20,0.10578628756,5
36,0,0,model7,0.75221133137,5
36,0,0,model6,0.87321573193,5
36,0,0,model5,0.021932252397,5
37,0,0,model13,0.017041257741,5
37,0,0,model20,0.10472867658,5
37,0,0,model7,0.74468986395,5
37,0,0,model6,0.86448383071,5
37,0,0,model5,0.021713185975,5
38,0,0,model13,0.016871101265,5
38,0,0,model20,0.10368164172,5
38,0,0,model7,0.7372436112,5
38,0,0,model6,0.85583924851,5
38,0,0,model5,0.021496310217,5
39,0,0,model13,0.016702646354,5
39,0,0,model20,0.1026450772,5
39,0,0,model7,0.72987182098,5
39,0,0,model6,0.84728111212,5
39,0,0,model5,0.021281603216,5
40,0,0,model13,0.016535875992,5
40,0,0,model20,0.10161887832,5
40,0,0,model7,0.72257374866,5
40,0,0,model6,0.8388085571,5
40,0,0,model5,0.021069043286,5
0,0,0,model16,0.01,6
0,0,0,model20,0.10161887832,6
0,0,0,model7,0.72257374866,6
0,0,0,model6,0.8388085571,6
0,0,0,model5,0.021069043286,6
0,0,0,model13,0.016535875992,6
1,0,0,model16,0.0099005382421,6
1,0,0,model20,0.10060289945,6
1,0,0,model7,0.71534854942,6
1,0,0,model6,0.83042068495,6
1,0,0,model5,0.020858566271,6
1,0,0,model13,0.01637073065,6
2,0,0,model16,0.0098435359916,6
2,0,0,model20,0.099613251769,6
2,0,0,model7,0.70823706705,6
2,0,0,model6,0.82213313273,6
2,0,0,model5,0.020666635242,6
2,0,0,model13,0.016223677977,6
3,0,0,model16,0.0097871037636,6
3,0,0,model20,0.098633500563,6
3,0,0,model7,0.70119669951,6
3,0,0,model6,0.81392845604,6
3,0,0,model5,0.020476623524,6
3,0,0,model13,0.016078095832,6
4,0,0,model16,0.0097312358578,6
4,0,0,model20,0.097663546869,6
4,0,0,model7,0.69422673565,6
4,0,0,model6,0.80580582611,6
4,0,0,model5,0.020288511922,6
4,0,0,model13,0.015933969507,6
5,0,0,model16,0.0096759266311,6
5,0,0,model20,0.096703292711,6
5,0,0,model7,0.68732647143,6
5,0,0,model6,0.79776442248,6
5,0,0,model5,0.020102281437,6
5,0,0,model13,0.015791284446,6
6,0,0,model16,0.0096211704967,6
6,0,0,model20,0.095752641096,6
6,0,0,model7,0.68049520984,6
6,0,0,model6,0.78980343289,6
6,0,0,model5,0.019917913257,6
6,0,0,model13,0.015650026235,6
7,0,0,model16,0.0095669619236,6
7,0,0,model20,0.094811495996,6
7,0,0,model7,0.67373226088,6
7,0,0,model6,0.7819220532,6
7,0,0,model5,0.019735388758,6
7,0,0,model13,0.015510180607,6
8,0,0,model16,0.0095132954363,6
8,0,0,model20,0.093879762347,6
8,0,0,model7,0.6670369414,6
8,0,0,model6,0.7741194873,6
8,0,0,model5,0.019554689504,6
8,0,0,model13,0.015371733435,6
9,0,0,model16,0.0094601656138,6
9,0,0,model20,0.092957346035,6
9,0,0,model7,0.66040857512,6
9,0,0,model6,0.76639494706,6
9,0,0,model5,0.019375797243,6
9,0,0,model13,0.015234670734,6
10,0,0,model16,0.0094075670896,6
10,0,0,model20,0.092044153886,6
10,0,0,model7,0.6538464925,6
10,0,0,model6,0.75874765222,6
10,0,0,model5,0.019198693905,6
10,0,0,model13,0.015098978661,6
11,0,0,model16,0.0093554945506,6
11,0,0,model20,0.091140093659,6
11,0,0,model7,0.64735003071,6
11,0,0,model6,0.75117683034,6
11,0,0,model5,0.019023361599,6
11,0,0,model13,0.014964643508,6
12,0,0,model16,0.009303942737,6
12,0,0,model20,0.090245074034,6
12,0,0,model7,0.64091853353,6
12,0,0,model6,0.74368171667,6
12,0,0,model5,0.018849782617,6
12,0,0,model13,0.014831651707,6
13,0,0,model16,0.0092529064415,6
13,0,0,model20,0.089359004605,6
13,0,0,model7,0.63455135133,6
13,0,0,model6,0.73626155413,6
13,0,0,model5,0.018677939425,6
13,0,0,model13,0.014699989824,6
14,0,0,model16,0.009202380509,6
14,0,0,model20,0.08848179587,6
14,0,0,model7,0.62824784095,6
14,0,0,model6,0.72891559323,6
14,0,0,model5,0.018507814665,6
14,0,0,model13,0.014569644559,6
15,0,0,model16,0.0091523598358,6
15,0,0,model20,0.087613359223,6
15,0,0,model7,0.62200736567,6
15,0,0,model6,0.72164309193,6
15,0,0,model5,0.018339391152,6
15,0,0,model13,0.014440602748,6
16,0,0,model16,0.0091028393693,6
16,0,0,model20,0.086753606942,6
16,0,0,model7,0.61582929514,6
16,0,0,model6,0.71444331564,6
16,0,0,model5,0.018172651874,6
16,0,0,model13,0.014312851354,6
17,0,0,model16,0.0090538141075,6
17,0,0,model20,0.085902452184,6
17,0,0,model7,0.60971300532,6
17,0,0,model6,0.70731553712,6
17,0,0,model5,0.018007579989,6
17,0,0,model13,0.014186377475,6
18,0,0,model16,0.0090052790983,6
18,0,0,model20,0.085059808973,6
18,0,0,model7,0.6036578784,6
18,0,0,model6,0.70025903638,6
18,0,0,model5,0.017844158823,6
18,0,0,model13,0.014061168334,6
19,0,0,model16,0.0089572294392,6
19,0,0,model20,0.084225592195,6
19,0,0,model7,0.59766330275,6
19,0,0,model6,0.69327310065,6
19,0,0,model5,0.017682371869,6
19,0,0,model13,0.013937211284,6
20,0,0,model16,0.0089096602767,6
20,0,0,model20,0.083399717584,6
20,0,0,model7,0.59172867286,6
20,0,0,model6,0.68635702428,6
20,0,0,model5,0.017522202784,6
20,0,0,model13,0.013814493805,6
21,0,0,model16,0.0088625668059,6
21,0,0,model20,0.08258210172,6
21,0,0,model7,0.58585338926,6
21,0,0,model6,0.67951010867,6
21,0,0,model5,0.01736363539,6
21,0,0,model13,0.013693003501,6
22,0,0,model16,0.0088159442697,6
22,0,0,model20,0.081772662014,6
22,0,0,model7,0.5800368585,6
22,0,0,model6,0.67273166222,6
22,0,0,model5,0.01720665367,6
22,0,0,model13,0.0135727281,6
23,0,0,model16,0.0087697879589,6
23,0,0,model20,0.080971316705,6
23,0,0,model7,0.57427849304,6
23,0,0,model6,0.66602100023,6
23,0,0,model5,0.017051241768,6
23,0,0,model13,0.013453655453,6
24,0,0,model16,0.0087240932112,6
24,0,0,model20,0.08017798485,6
24,0,0,model7,0.56857771125,6
24,0,0,model6,0.65937744486,6
24,0,0,model5,0.016897383984,6
24,0,0,model13,0.013335773532,6
25,0,0,model16,0.008678855411,6
25,0,0,model20,0.079392586312,6
25,0,0,model7,0.56293393727,6
25,0,0,model6,0.65280032505,6
25,0,0,model5,0.016745064778,6
25,0,0,model13,0.013219070431,6
26,0,0,model16,0.0086340699888,6
26,0,0,model20,0.078615041761,6
26,0,0,model7,0.55734660103,6
26,0,0,model6,0.64628897643,6
26,0,0,model5,0.016594268764,6
