cycle,x,y,species,biomass,seq_num
27,0,0,model2,0.52213976038,2
27,0,0,model20,0.25615296647,2
28,0,0,model2,0.51693111179,2
28,0,0,model20,0.2535914368,2
29,0,0,model2,0.51177454969,2
29,0,0,model20,0.25105552244,2
30,0,0,model2,0.50666955321,2
30,0,0,model20,0.24854496721,2
31,0,0,model2,0.50161560669,2
31,0,0,model20,0.24605951754,2
32,0,0,model2,0.49661219963,2
32,0,0,model20,0.24359892236,2
33,0,0,model2,0.49165882665,2
33,0,0,model20,0.24116293314,2
34,0,0,model2,0.4867549874,2
34,0,0,model20,0.23875130381,2
35,0,0,model2,0.48190018654,2
35,0,0,model20,0.23636379077,2
36,0,0,model2,0.47709393369,2
36,0,0,model20,0.23400015286,2
37,0,0,model2,0.47233574336,2
37,0,0,model20,0.23166015134,2
38,0,0,model2,0.46762513494,2
38,0,0,model20,0.22934354982,2
39,0,0,model2,0.46296163261,2
39,0,0,model20,0.22705011432,2
40,0,0,model2,0.45834476529,2
40,0,0,model20,0.22477961318,2
0,0,0,model11,0.01,3
0,0,0,model20,0.22477961318,3
0,0,0,model2,0.45834476529,3
1,0,0,model11,0.017601279191,3
1,0,0,model20,0.22253181705,3
1,0,0,model2,0.45377406665,3
2,0,0,model11,0.027013630292,3
2,0,0,model20,0.22456226212,3
2,0,0,model2,0.45375194778,3
3,0,0,model11,0.040735401547,3
3,0,0,model20,0.226569414,3
3,0,0,model2,0.45372687886,3
4,0,0,model11,0.060012998421,3
4,0,0,model20,0.22855649436,3
4,0,0,model2,0.45370206062,3
5,0,0,model11,0.085400418425,3
5,0,0,model20,0.23052370392,3
5,0,0,model2,0.45367749057,3
6,0,0,model11,0.091494708831,3
6,0,0,model20,0.23184912033,3
6,0,0,model2,0.45365316622,3
7,0,0,model11,0.097190277503,3
7,0,0,model20,0.22953062912,3
7,0,0,model2,0.45593784659,3
8,0,0,model11,0.10294695699,3
8,0,0,model20,0.22723532283,3
8,0,0,model2,0.46037479728,3
9,0,0,model11,0.10865040686,3
9,0,0,model20,0.2249629696,3
9,0,0,model2,0.46476737846,3
10,0,0,model11,0.1142969831,3
10,0,0,model20,0.22271333991,3
10,0,0,model2,0.46911603382,3
11,0,0,model11,0.11988709955,3
11,0,0,model20,0.22048620651,3
11,0,0,model2,0.47342120264,3
12,0,0,model11,0.12542131505,3
12,0,0,model20,0.21828134444,3
12,0,0,model2,0.47768331976,3
13,0,0,model11,0.13090018841,3
13,0,0,model20,0.216098531,3
13,0,0,model2,0.48190281572,3
14,0,0,model11,0.13632427303,3
14,0,0,model20,0.21393754569,3
14,0,0,model2,0.48608011671,3
15,0,0,model11,0.14169411681,3
15,0,0,model20,0.21179817023,3
15,0,0,model2,0.4902156447,3
16,0,0,model11,0.14701026215,3
16,0,0,model20,0.20968018853,3
16,0,0,model2,0.4943098174,3
17,0,0,model11,0.15227324603,3
17,0,0,model20,0.20758338665,3
17,0,0,model2,0.49836304838,3
18,0,0,model11,0.15748360008,3
18,0,0,model20,0.20550755278,3
18,0,0,model2,0.50237574705,3
19,0,0,model11,0.16264185059,3
19,0,0,model20,0.20345247725,3
19,0,0,model2,0.50634831873,3
20,0,0,model11,0.16774851859,3
20,0,0,model20,0.20141795248,3
20,0,0,model2,0.51028116469,3
21,0,0,model11,0.17280411991,3
21,0,0,model20,0.19940377295,3
21,0,0,model2,0.5141746822,3
22,0,0,model11,0.17780916522,3
22,0,0,model20,0.19740973522,3
22,0,0,model2,0.51802926453,3
23,0,0,model11,0.18276416008,3
23,0,0,model20,0.19543563787,3
23,0,0,model2,0.52184530103,3
24,0,0,model11,0.18766960498,3
24,0,0,model20,0.19348128149,3
24,0,0,model2,0.52562317718,3
25,0,0,model11,0.19252599544,3
25,0,0,model20,0.19154646868,3
25,0,0,model2,0.52936327456,3
26,0,0,model11,0.19733382199,3
26,0,0,model20,0.18963100399,3
26,0,0,model2,0.53306597096,3
27,0,0,model11,0.20209357028,3
27,0,0,model20,0.18773469395,3
27,0,0,model2,0.5367316404,3
28,0,0,model11,0.20680572109,3
28,0,0,model20,0.18585734701,3
28,0,0,model2,0.54036065315,3
29,0,0,model11,0.21147075038,3
29,0,0,model20,0.18399877354,3
29,0,0,model2,0.54395337577,3
30,0,0,model11,0.25300131535,3
30,0,0,model20,0.18215878581,3
30,0,0,model2,0.54751017117,3
31,0,0,model11,0.2885202337,3
31,0,0,model20,0.18033719795,3
31,0,0,model2,0.55103139861,3
32,0,0,model11,0.31919635555,3
32,0,0,model20,0.18411952369,3
32,0,0,model2,0.5514478472,3
33,0,0,model11,0.3499364236,3
33,0,0,model20,0.18653110295,3
33,0,0,model2,0.55044581928,3
34,0,0,model11,0.3799568217,3
34,0,0,model20,0.18891856642,3
34,0,0,model2,0.54945381165,3
35,0,0,model11,0.38302542222,3
35,0,0,model20,0.18702938076,3
35,0,0,model2,0.55012697864,3
36,0,0,model11,0.38586212102,3
36,0,0,model20,0.18515908695,3
36,0,0,model2,0.553622038,3
37,0,0,model11,0.38870623441,3
37,0,0,model20,0.18330749608,3
37,0,0,model2,0.55708214677,3
38,0,0,model11,0.39155113505,3
38,0,0,model20,0.18147442112,3
38,0,0,model2,0.56050765446,3
39,0,0,model11,0.39436866853,3
39,0,0,model20,0.17965967691,3
39,0,0,model2,0.56389890706,3
40,0,0,model11,0.3971580668,3
40,0,0,model20,0.17786308014,3
40,0,0,model2,0.56725624715,3
0,0,0,model5,0.01,4
0,0,0,model20,0.17786308014,4
0,0,0,model2,0.56725624715,4
0,0,0,model11,0.3971580668,4
1,0,0,model5,0.013851175053,4
1,0,0,model20,0.17980824782,4
1,0,0,model2,0.56553485973,4
1,0,0,model11,0.3978535368,4
2,0,0,model5,0.023823452264,4
2,0,0,model20,0.19248474467,4
2,0,0,model2,0.58643857987,4
2,0,0,model11,0.3939052228,4
3,0,0,model5,0.028534056752,4
3,0,0,model20,0.19542751985,4
3,0,0,model2,0.61193209728,4
3,0,0,model11,0.39005683468,4
4,0,0,model5,0.031967132711,4
4,0,0,model20,0.1971306375,4
4,0,0,model2,0.6342128359,4
4,0,0,model11,0.44732636868,4
5,0,0,model5,0.046521127493,4
5,0,0,model20,0.20147829338,4
5,0,0,model2,0.65554190914,4
5,0,0,model11,0.51038955186,4
6,0,0,model5,0.065281791362,4
6,0,0,model20,0.21758300241,4
6,0,0,model2,0.66821236519,4
6,0,0,model11,0.59271077543,4
7,0,0,model5,0.079502639557,4
7,0,0,model20,0.22052543356,4
7,0,0,model2,0.68193638059,4
7,0,0,model11,0.71095659655,4
8,0,0,model5,0.082426029689,4
8,0,0,model20,0.22197757208,4
8,0,0,model2,0.69313019357,4
8,0,0,model11,0.72310360906,4
9,0,0,model5,0.085320185919,4
9,0,0,model20,0.22341518921,4
9,0,0,model2,0.70455045264,4
9,0,0,model11,0.73544806497,4
10,0,0,model5,0.088185400587,4
10,0,0,model20,0.22483843017,4
10,0,0,model2,0.71585801122,4
10,0,0,model11,0.74767049199,4
11,0,0,model5,0.091021963108,4
11,0,0,model20,0.22624743872,4
11,0,0,model2,0.727688823,4
11,0,0,model11,0.75977070092,4
12,0,0,model5,0.093830160005,4
12,0,0,model20,0.22764235718,4
12,0,0,model2,0.7389740756,4
12,0,0,model11,0.77194694893,4
13,0,0,model5,0.096610274932,4
13,0,0,model20,0.22902332646,4
13,0,0,model2,0.74993830658,4
13,0,0,model11,0.78380524346,4
14,0,0,model5,0.09936258871,4
14,0,0,model20,0.23039048605,4
14,0,0,model2,0.76079199714,4
14,0,0,model11,0.79554410861,4
15,0,0,model5,0.10208737935,4
15,0,0,model20,0.23174397404,4
15,0,0,model2,0.77153714687,4
15,0,0,model11,0.80716558141,4
16,0,0,model5,0.10478492208,4
16,0,0,model20,0.23308392715,4
16,0,0,model2,0.78217484509,4
16,0,0,model11,0.81867083947,4
17,0,0,model5,0.10745548939,4
17,0,0,model20,0.23441048074,4
17,0,0,model2,0.79270616632,4
17,0,0,model11,0.83006104495,4
18,0,0,model5,0.11009935102,4
18,0,0,model20,0.23572376878,4
18,0,0,model2,0.80313217434,4
18,0,0,model11,0.84133734838,4
19,0,0,model5,0.11271677404,4
19,0,0,model20,0.23702392394,4
19,0,0,model2,0.81345392229,4
19,0,0,model11,0.85250088877,4
20,0,0,model5,0.11530802283,4
20,0,0,model20,0.23831107756,4
20,0,0,model2,0.82367245275,4
20,0,0,model11,0.86355279375,4
21,0,0,model5,0.11787335913,4
21,0,0,model20,0.23958535963,4
21,0,0,model2,0.83378879791,4
21,0,0,model11,0.87449417969,4
22,0,0,model5,0.12041304206,4
22,0,0,model20,0.24084689889,4
22,0,0,model2,0.84380397962,4
22,0,0,model11,0.88532615176,4
23,0,0,model5,0.12292732817,4
23,0,0,model20,0.24209582275,4
23,0,0,model2,0.85371900951,4
23,0,0,model11,0.89604980412,4
24,0,0,model5,0.12541647141,4
24,0,0,model20,0.24333225738,4
24,0,0,model2,0.8635348891,4
24,0,0,model11,0.90666621995,4
25,0,0,model5,0.12788072323,4
25,0,0,model20,0.24455632766,4
25,0,0,model2,0.8732526099,4
25,0,0,model11,0.91717647163,4
26,0,0,model5,0.13032033252,4
26,0,0,model20,0.24576815723,4
26,0,0,model2,0.88287315348,4
26,0,0,model11,0.92758162079,4
27,0,0,model5,0.13273554572,4
27,0,0,model20,0.24696786851,4
27,0,0,model2,0.89239749164,4
27,0,0,model11,0.93788271845,4
28,0,0,model5,0.13512660679,4
28,0,0,model20,0.24815558268,4
28,0,0,model2,0.90182658641,4
28,0,0,model11,0.94808080514,4
29,0,0,model5,0.13749375725,4
29,0,0,model20,0.2493314197,4
29,0,0,model2,0.91116139023,4
29,0,0,model11,0.95817691096,4
30,0,0,model5,0.13983723621,4
30,0,0,model20,0.25049549836,4
30,0,0,model2,0.92040284601,4
30,0,0,model11,0.96817205573,4
31,0,0,model5,0.14338653179,4
31,0,0,model20,0.25285701415,4
31,0,0,model2,0.93726917892,4
31,0,0,model11,0.95858099928,4
32,0,0,model5,0.14690033442,4
32,0,0,model20,0.25519491479,4
32,0,0,model2,0.95414484413,4
32,0,0,model11,0.9490858534,4
33,0,0,model5,0.1491497476,4
33,0,0,model20,0.2563003585,4
33,0,0,model2,0.96307679994,4
33,0,0,model11,0.95853153687,4
34,0,0,model5,0.15137666665,4
34,0,0,model20,0.25739474776,4
34,0,0,model2,0.97439100999,4
34,0,0,model11,0.9679860479,4
35,0,0,model5,0.16564659033,4
35,0,0,model20,0.26969619338,4
35,0,0,model2,0.98043079024,4
35,0,0,model11,0.97546156455,4
36,0,0,model5,0.1787276919,4
36,0,0,model20,0.28088870245,4
36,0,0,model2,0.98536404981,4
36,0,0,model11,0.98187639727,4
37,0,0,model5,0.19546914356,4
37,0,0,model20,0.29554227921,4
37,0,0,model2,0.99403913789,4
37,0,0,model11,0.97526813017,4
38,0,0,model5,0.21343050237,4
38,0,0,model20,0.31135680628,4
38,0,0,model2,1.0040147968,4
38,0,0,model11,0.96560611298,4
39,0,0,model5,0.22603376482,4
39,0,0,model20,0.32213270922,4
39,0,0,model2,1.0087122163,4
39,0,0,model11,0.9757377031,4
40,0,0,model5,0.24030545096,4
40,0,0,model20,0.33449204464,4
40,0,0,model2,1.0151571179,4
40,0,0,model11,0.97610123674,4
0,0,0,model12,0.01,5
0,0,0,model20,0.33449204464,5
0,0,0,model2,1.0151571179,5
0,0,0,model11,0.97610123674,5
0,0,0,model5,0.24030545096,5
1,0,0,model12,0.018100559284,5
1,0,0,model20,0.34798517951,5
1,0,0,model2,1.0228717402,5
1,0,0,model11,0.9663628904,5
1,0,0,model5,0.25576858993,5
2,0,0,model12,0.019076434974,5
2,0,0,model20,0.34535425986,5
2,0,0,model2,1.0135437911,5
2,0,0,model11,0.95785694549,5
2,0,0,model5,0.25411167231,5
3,0,0,model12,0.020011254379,5
3,0,0,model20,0.34274964952,5
3,0,0,model2,1.0043091216,5
3,0,0,model11,0.94923641121,5
3,0,0,model5,0.25247132397,5
4,0,0,model12,0.021019251271,5
4,0,0,model20,0.3401710853,5
4,0,0,model2,0.99516679875,5
4,0,0,model11,0.94095214098,5
4,0,0,model5,0.25084737914,5
5,0,0,model12,0.020811078389,5
5,0,0,model20,0.33761830673,5
5,0,0,model2,0.98611589917,5
5,0,0,model11,0.93268809813,5
5,0,0,model5,0.24923967377,5
6,0,0,model12,0.020604987236,5
6,0,0,model20,0.33509105611,5
6,0,0,model2,0.97715550877,5
6,0,0,model11,0.92489274344,5
6,0,0,model5,0.24764804562,5
7,0,0,model12,0.020400956995,5
7,0,0,model20,0.33258907804,5
7,0,0,model2,0.96828472232,5
7,0,0,model11,0.91967859391,5
7,0,0,model5,0.2460723338,5
8,0,0,model12,0.02132412156,5
8,0,0,model20,0.33011211941,5
8,0,0,model2,0.95950264337,5
8,0,0,model11,0.91160896759,5
8,0,0,model5,0.24451237874,5
9,0,0,model12,0.021112899975,5
9,0,0,model20,0.3276599305,5
9,0,0,model2,0.95080838536,5
9,0,0,model11,0.90363387104,5
9,0,0,model5,0.24296802337,5
10,0,0,model12,0.020903790606,5
10,0,0,model20,0.32523178833,5
10,0,0,model2,0.9422010701,5
10,0,0,model11,0.89572945394,5
10,0,0,model5,0.24143911172,5
11,0,0,model12,0.020696772331,5
11,0,0,model20,0.32282852057,5
11,0,0,model2,0.93367995285,5
11,0,0,model11,0.89120705894,5
11,0,0,model5,0.23992561407,5
12,0,0,model12,0.020491824239,5
12,0,0,model20,0.32044916765,5
12,0,0,model2,0.92524392174,5
12,0,0,model11,0.88454326542,5
12,0,0,model5,0.23842712634,5
13,0,0,model12,0.020288925628,5
13,0,0,model20,0.31809360826,5
13,0,0,model2,0.91689225094,5
13,0,0,model11,0.87794610193,5
13,0,0,model5,0.23694362349,5
14,0,0,model12,0.020088056002,5
14,0,0,model20,0.31576160446,5
14,0,0,model2,0.90862409685,5
14,0,0,model11,0.87141491007,5
14,0,0,model5,0.23547495568,5
15,0,0,model12,0.019889195073,5
15,0,0,model20,0.3134529207,5
15,0,0,model2,0.9004386243,5
15,0,0,model11,0.86494903013,5
15,0,0,model5,0.23402097454,5
16,0,0,model12,0.019692322753,5
16,0,0,model20,0.31116732378,5
16,0,0,model2,0.89233500647,5
16,0,0,model11,0.85854780899,5
16,0,0,model5,0.23258153321,5
17,0,0,model12,0.019497419157,5
17,0,0,model20,0.30890458282,5
17,0,0,model2,0.88431242482,5
17,0,0,model11,0.85142759971,5
17,0,0,model5,0.23115648629,5
18,0,0,model12,0.019304464596,5
18,0,0,model20,0.30666446944,5
18,0,0,model2,0.87637006917,5
18,0,0,model11,0.84473917113,5
18,0,0,model5,0.22974569002,5
19,0,0,model12,0.019113439581,5
19,0,0,model20,0.30444675724,5
19,0,0,model2,0.86850713711,5
19,0,0,model11,0.83835094954,5
19,0,0,model5,0.22834900176,5
20,0,0,model12,0.018924324816,5
20,0,0,model20,0.30225122216,5
20,0,0,model2,0.86072283438,5
20,0,0,model11,0.83357666941,5
20,0,0,model5,0.22696628038,5
21,0,0,model12,0.018737101199,5
21,0,0,model20,0.30007764222,5
21,0,0,model2,0.85301637446,5
21,0,0,model11,0.82748917792,5
21,0,0,model5,0.225597386,5
22,0,0,model12,0.018551749818,5
22,0,0,model20,0.29792579809,5
22,0,0,model2,0.84538697913,5
22,0,0,model11,0.82079364237,5
22,0,0,model5,0.22424218055,5
23,0,0,model12,0.0183722772,5
23,0,0,model20,0.29579547255,5
23,0,0,model2,0.83783387793,5
23,0,0,model11,0.8150584134,5
23,0,0,model5,0.22290052734,5
24,0,0,model12,0.018190574059,5
24,0,0,model20,0.29368645032,5
24,0,0,model2,0.83035630778,5
24,0,0,model11,0.80841629221,5
24,0,0,model5,0.2215722907,5
25,0,0,model12,0.018014719999,5
25,0,0,model20,0.29159851831,5
25,0,0,model2,0.82295351335,5
25,0,0,model11,0.80237151252,5
25,0,0,model5,0.22025733644,5
26,0,0,model12,0.01783659243,5
26,0,0,model20,0.28953146541,5
26,0,0,model2,0.81562474664,5
26,0,0,model11,0.79648471507,5
26,0,0,model5,0.21895553149,5
27,0,0,model12,0.017664278817,5
27,0,0,model20,0.28748508321,5
27,0,0,model2,0.80836926776,5
27,0,0,model11,0.79052973832,5
27,0,0,model5,0.21766674477,5
28,0,0,model12,0.01748965566,5
28,0,0,model20,0.28545916466,5
28,0,0,model2,0.8011863435,5
28,0,0,model11,0.78488143344,5
28,0,0,model5,0.21639084574,5
29,0,0,model12,0.017316778735,5
29,0,0,model20,0.28345350546,5
29,0,0,model2,0.79407524866,5
29,0,0,model11,0.78091870109,5
29,0,0,model5,0.21512770587,5
30,0,0,model12,0.017149656265,5
30,0,0,model20,0.28146790269,5
30,0,0,model2,0.78703526459,5
30,0,0,model11,0.77425249882,5
30,0,0,model5,0.21387719723,5
31,0,0,model12,0.016980179333,5
31,0,0,model20,0.27950215594,5
31,0,0,model2,0.78006568036,5
31,0,0,model11,0.76819724273,5
31,0,0,model5,0.21263919368,5
32,0,0,model12,0.016816430332,5
32,0,0,model20,0.27755606683,5
32,0,0,model2,0.77316579215,5
32,0,0,model11,0.76274168381,5
32,0,0,model5,0.21141357033,5
33,0,0,model12,0.018593467871,5
33,0,0,model20,0.27562943832,5
33,0,0,model2,0.7663349025,5
33,0,0,model11,0.75705944376,5
33,0,0,model5,0.2102002029,5
34,0,0,model12,0.019532712383,5
34,0,0,model20,0.27372207608,5
34,0,0,model2,0.75957232175,5
34,0,0,model11,0.75061401402,5
34,0,0,model5,0.20899896915,5
35,0,0,model12,0.02046256445,5
35,0,0,model20,0.27183378747,5
35,0,0,model2,0.75287736681,5
35,0,0,model11,0.74423303858,5
35,0,0,model5,0.20780974773,5
36,0,0,model12,0.021089802922,5
36,0,0,model20,0.26996438175,5
36,0,0,model2,0.74624936141,5
36,0,0,model11,0.73791587289,5
36,0,0,model5,0.20663241853,5
37,0,0,model12,0.020913710694,5
37,0,0,model20,0.26811367034,5
37,0,0,model2,0.73968763636,5
37,0,0,model11,0.7329771267,5
37,0,0,model5,0.2054668629,5
38,0,0,model12,0.020710619506,5
38,0,0,model20,0.26628146592,5
38,0,0,model2,0.73319152841,5
38,0,0,model11,0.72795647543,5
38,0,0,model5,0.20431296269,5
39,0,0,model12,0.0205095586,5
39,0,0,model20,0.26446758355,5
39,0,0,model2,0.72676038154,5
39,0,0,model11,0.72182211634,5
39,0,0,model5,0.20317060148,5
40,0,0,model12,0.020310513595,5
40,0,0,model20,0.26267184,5
40,0,0,model2,0.72039354614,5
40,0,0,model11,0.71631587348,5
40,0,0,model5,0.20203966388,5
0,0,0,model8,0.01,6
0,0,0,model20,0.26267184,6
0,0,0,model2,0.72039354614,6
0,0,0,model11,0.71631587348,6
0,0,0,model5,0.20203966388,6
0,0,0,model12,0.020310513595,6
1,0,0,model8,0.01053669617,6
1,0,0,model20,0.26068182085,6
1,0,0,model2,0.71386518703,6
1,0,0,model11,0.71300118189,6
1,0,0,model5,0.20069484359,6
1,0,0,model12,0.020108923182,6
2,0,0,model8,0.013146241076,6
2,0,0,model20,0.25866202383,6
2,0,0,model2,0.70734940009,6
2,0,0,model11,0.70599973719,6
2,0,0,model5,0.19931076009,6
2,0,0,model12,0.019970043815,6
3,0,0,model8,0.013191853422,6
3,0,0,model20,0.25625247835,6
3,0,0,model2,0.70522428972,6
3,0,0,model11,0.70314268979,6
3,0,0,model5,0.19749768174,6
3,0,0,model12,0.019947418134,6
4,0,0,model8,0.013060038772,6
4,0,0,model20,0.25369005745,6
4,0,0,model2,0.71041402212,6
4,0,0,model11,0.70032416235,6
4,0,0,model5,0.19552281054,6
4,0,0,model12,0.019748047837,6
5,0,0,model8,0.012929542269,6
5,0,0,model20,0.25115326076,6
5,0,0,model2,0.70393274684,6
5,0,0,model11,0.69335259404,6
5,0,0,model5,0.19356768806,6
5,0,0,model12,0.019550671243,6
6,0,0,model8,0.012800350731,6
6,0,0,model20,0.24864183204,6
6,0,0,model2,0.71654572793,6
6,0,0,model11,0.70047545717,6
6,0,0,model5,0.19163211679,6
6,0,0,model12,0.019355268416,6
7,0,0,model8,0.012672451108,6
7,0,0,model20,0.2461555176,6
7,0,0,model2,0.73360013348,6
7,0,0,model11,0.70617891221,6
7,0,0,model5,0.18971590124,6
7,0,0,model12,0.019161819616,6
8,0,0,model8,0.012545830482,6
8,0,0,model20,0.24369406631,6
8,0,0,model2,0.74362614222,6
8,0,0,model11,0.70860181715,6
8,0,0,model5,0.18781884785,6
8,0,0,model12,0.018970305304,6
9,0,0,model8,0.012420476062,6
9,0,0,model20,0.24125722953,6
9,0,0,model2,0.75163032467,6
9,0,0,model11,0.71006466316,6
9,0,0,model5,0.18594076499,6
9,0,0,model12,0.018780706136,6
10,0,0,model8,0.012296375185,6
10,0,0,model20,0.23884476112,6
10,0,0,model2,0.77321629948,6
10,0,0,model11,0.71120141684,6
10,0,0,model5,0.18408146296,6
10,0,0,model12,0.018593002959,6
11,0,0,model8,0.012173515318,6
11,0,0,model20,0.2364564174,6
11,0,0,model2,0.766915567,6
11,0,0,model11,0.70423516257,6
11,0,0,model5,0.18224075394,6
11,0,0,model12,0.018407176814,6
12,0,0,model8,0.012051884049,6
12,0,0,model20,0.23409195711,6
12,0,0,model2,0.76087850086,6
12,0,0,model11,0.69742382655,6
12,0,0,model5,0.18041845202,6
12,0,0,model12,0.01822320893,6
13,0,0,model8,0.011931469094,6
13,0,0,model20,0.23175114142,6
13,0,0,model2,0.75470064067,6
13,0,0,model11,0.69069436578,6
13,0,0,model5,0.17861437312,6
13,0,0,model12,0.018041080725,6
14,0,0,model8,0.011812258287,6
14,0,0,model20,0.22943373389,6
14,0,0,model2,0.75995822309,6
14,0,0,model11,0.69351059334,6
14,0,0,model5,0.17682833501,6
14,0,0,model12,0.017860773803,6
15,0,0,model8,0.011694239589,6
15,0,0,model20,0.22713950044,6
15,0,0,model2,0.77973790731,6
15,0,0,model11,0.70060146223,6
15,0,0,model5,0.17506015727,6
15,0,0,model12,0.017682269949,6
16,0,0,model8,0.011577401077,6
16,0,0,model20,0.22486820932,6
16,0,0,model2,0.79033069588,6
16,0,0,model11,0.70341010108,6
16,0,0,model5,0.17330966132,6
16,0,0,model12,0.017505551134,6
17,0,0,model8,0.011461730951,6
17,0,0,model20,0.22261963111,6
17,0,0,model2,0.79697833804,6
17,0,0,model11,0.70436360209,6
17,0,0,model5,0.17157667032,6
17,0,0,model12,0.017330599508,6
18,0,0,model8,0.011347217526,6
18,0,0,model20,0.22039353868,6
18,0,0,model2,0.79197959513,6
18,0,0,model11,0.69950604678,6
18,0,0,model5,0.16986100924,6
18,0,0,model12,0.017157397397,6
19,0,0,model8,0.011233849235,6
19,0,0,model20,0.21818970718,6
19,0,0,model2,0.78549066881,6
19,0,0,model11,0.69324542946,6
19,0,0,model5,0.16816250476,6
19,0,0,model12,0.016985927308,6
20,0,0,model8,0.011121614628,6
20,0,0,model20,0.21600791399,6
20,0,0,model2,0.77906663149,6
20,0,0,model11,0.68704743488,6
20,0,0,model5,0.16648098533,6
20,0,0,model12,0.016816171919,6
21,0,0,model8,0.011010502366,6
21,0,0,model20,0.21384793874,6
21,0,0,model2,0.78024998074,6
21,0,0,model11,0.68802050555,6
21,0,0,model5,0.1648162811,6
21,0,0,model12,0.016648114084,6
22,0,0,model8,0.010900501227,6
22,0,0,model20,0.21170956323,6
22,0,0,model2,0.78311188753,6
22,0,0,model11,0.69057703789,6
22,0,0,model5,0.16316822391,6
22,0,0,model12,0.016481736828,6
23,0,0,model8,0.010791600099,6
23,0,0,model20,0.20959257149,6
23,0,0,model2,0.78595595673,6
23,0,0,model11,0.69311810724,6
23,0,0,model5,0.16153664728,6
23,0,0,model12,0.016317023344,6
24,0,0,model8,0.010683787983,6
24,0,0,model20,0.20749674966,6
24,0,0,model2,0.78868397078,6
24,0,0,model11,0.69555118128,6
24,0,0,model5,0.15992138643,6
24,0,0,model12,0.016153956995,6
25,0,0,model8,0.010577053987,6
25,0,0,model20,0.20542188604,6
25,0,0,model2,0.79129293393,6
25,0,0,model11,0.69787343264,6
25,0,0,model5,0.15832227818,6
25,0,0,model12,0.01599252131,6
26,0,0,model8,0.010471387332,6
26,0,0,model20,0.20336777107,6
26,0,0,model2,0.79378467887,6
26,0,0,model11,0.70008660171,6
26,0,0,model5,0.15673916102,6
26,0,0,model12,0.015832699981,6
