cycle,x,y,species,biomass,seq_num
8,0,0,model16,0.011453616842,3
9,0,0,model10,0.0091483234832,3
9,0,0,model4,0.70974453137,3
9,0,0,model16,0.011339080674,3
10,0,0,model10,0.0090568402483,3
10,0,0,model4,0.75168821937,3
10,0,0,model16,0.011225689867,3
11,0,0,model10,0.0089662718459,3
11,0,0,model4,0.7927607568,3
11,0,0,model16,0.011113432968,3
12,0,0,model10,0.0088766091274,3
12,0,0,model4,0.83297530654,3
12,0,0,model16,0.011002298639,3
13,0,0,model10,0.0087878430361,3
13,0,0,model4,0.87234485059,3
13,0,0,model16,0.010892275652,3
14,0,0,model10,0.0086999646058,3
14,0,0,model4,0.91088219189,3
14,0,0,model16,0.010783352896,3
15,0,0,model10,0.0086129649597,3
15,0,0,model4,0.94859995608,3
15,0,0,model16,0.010675519367,3
16,0,0,model10,0.0085268353101,3
16,0,0,model4,0.98551059314,3
16,0,0,model16,0.010568764173,3
17,0,0,model10,0.008441566957,3
17,0,0,model4,1.0216263789,3
17,0,0,model16,0.010463076531,3
18,0,0,model10,0.0083571512874,3
18,0,0,model4,1.0569594166,3
18,0,0,model16,0.010358445766,3
19,0,0,model10,0.0082735797746,3
19,0,0,model4,1.0915216381,3
19,0,0,model16,0.010254861308,3
20,0,0,model10,0.0081908439768,3
20,0,0,model4,1.1253248048,3
20,0,0,model16,0.010152312695,3
21,0,0,model10,0.008108935537,3
21,0,0,model4,1.1583805093,3
21,0,0,model16,0.010050789568,3
22,0,0,model10,0.0080278461817,3
22,0,0,model4,1.1907001755,3
22,0,0,model16,0.0099502816727,3
23,0,0,model10,0.0079475677199,3
23,0,0,model4,1.2222950593,3
23,0,0,model16,0.0098507788559,3
24,0,0,model10,0.0078680920427,3
24,0,0,model4,1.2531762493,3
24,0,0,model16,0.0097522710674,3
25,0,0,model10,0.0077894111222,3
25,0,0,model4,1.283354666,3
25,0,0,model16,0.0096547483567,3
26,0,0,model10,0.007711517011,3
26,0,0,model4,1.312841062,3
26,0,0,model16,0.0095582008731,3
27,0,0,model10,0.0076344018409,3
27,0,0,model4,1.3416460206,3
27,0,0,model16,0.0094626188644,3
28,0,0,model10,0.0075580578225,3
28,0,0,model4,1.3697799541,3
28,0,0,model16,0.0093679926758,3
29,0,0,model10,0.025955215744,3
29,0,0,model4,1.3827549588,3
29,0,0,model16,0.011988682456,3
30,0,0,model10,0.077867988723,3
30,0,0,model4,1.3689274092,3
30,0,0,model16,0.011868795631,3
31,0,0,model10,0.077089308836,3
31,0,0,model4,1.3552381351,3
31,0,0,model16,0.011750107675,3
32,0,0,model10,0.076318415747,3
32,0,0,model4,1.7242895855,3
32,0,0,model16,0.011632606598,3
33,0,0,model10,0.07555523159,3
33,0,0,model4,1.9656696549,3
33,0,0,model16,0.011516280532,3
