cycle,x,y,species,biomass,seq_num
11,0,0,model20,0.095093688269,4
11,0,0,model15,0.66063580807,4
11,0,0,model6,0.62749811062,4
11,0,0,model14,0.69030830045,4
12,0,0,model20,0.094156374806,4
12,0,0,model15,0.65404373597,4
12,0,0,model6,0.62123741549,4
12,0,0,model14,0.68786202616,4
13,0,0,model20,0.093228434477,4
13,0,0,model15,0.64751758459,4
13,0,0,model6,0.61503932731,4
13,0,0,model14,0.68544021461,4
14,0,0,model20,0.092309773552,4
14,0,0,model15,0.64105669472,4
14,0,0,model6,0.60890322002,4
14,0,0,model14,0.68304262119,4
15,0,0,model20,0.091400299237,4
15,0,0,model15,0.63466041375,4
15,0,0,model6,0.6028284738,4
15,0,0,model14,0.68066900369,4
16,0,0,model20,0.090499919664,4
16,0,0,model15,0.6283280956,4
16,0,0,model6,0.59681447504,4
16,0,0,model14,0.67831912237,4
17,0,0,model20,0.089608543887,4
17,0,0,model15,0.62205910062,4
17,0,0,model6,0.59086061627,4
17,0,0,model14,0.67599273986,4
18,0,0,model20,0.088726081868,4
18,0,0,model15,0.61585279559,4
18,0,0,model6,0.58496629609,4
18,0,0,model14,0.67368962118,4
19,0,0,model20,0.087852444469,4
19,0,0,model15,0.60970855362,4
19,0,0,model6,0.57913091911,4
19,0,0,model14,0.67140953369,4
20,0,0,model20,0.086987543445,4
20,0,0,model15,0.60362575406,4
20,0,0,model6,0.57335389589,4
20,0,0,model14,0.66915224707,4
21,0,0,model20,0.08613129143,4
21,0,0,model15,0.5976037825,4
21,0,0,model6,0.56763464291,4
21,0,0,model14,0.66691753331,4
22,0,0,model20,0.085283601935,4
22,0,0,model15,0.59164203066,4
22,0,0,model6,0.56197258246,4
22,0,0,model14,0.6647051667,4
23,0,0,model20,0.084444389336,4
23,0,0,model15,0.58573989633,4
23,0,0,model6,0.55636714262,4
23,0,0,model14,0.66251492375,4
24,0,0,model20,0.083613568862,4
24,0,0,model15,0.57989678335,4
24,0,0,model6,0.55081775717,4
24,0,0,model14,0.66034658323,4
25,0,0,model20,0.082791056594,4
25,0,0,model15,0.57411210149,4
25,0,0,model6,0.54532386558,4
25,0,0,model14,0.65819992611,4
26,0,0,model20,0.081976769447,4
26,0,0,model15,0.56838526646,4
26,0,0,model6,0.5398849129,4
26,0,0,model14,0.65607473557,4
27,0,0,model20,0.081170625173,4
27,0,0,model15,0.56271569977,4
27,0,0,model6,0.53450034975,4
27,0,0,model14,0.65397079693,4
28,0,0,model20,0.080372542341,4
28,0,0,model15,0.55710282876,4
28,0,0,model6,0.52916963224,4
28,0,0,model14,0.65188789768,4
29,0,0,model20,0.079582440337,4
29,0,0,model15,0.55154608645,4
29,0,0,model6,0.52389222189,4
29,0,0,model14,0.64982582742,4
30,0,0,model20,0.078800239354,4
30,0,0,model15,0.54604491156,4
30,0,0,model6,0.51866758566,4
30,0,0,model14,0.64778437786,4
31,0,0,model20,0.07802586038,4
31,0,0,model15,0.54059874843,4
31,0,0,model6,0.51349519578,4
31,0,0,model14,0.6457633428,4
32,0,0,model20,0.077259225196,4
32,0,0,model15,0.53520704692,4
32,0,0,model6,0.5083745298,4
32,0,0,model14,0.63935694425,4
33,0,0,model20,0.076493693475,4
33,0,0,model15,0.52986215479,4
33,0,0,model6,0.50329796284,4
33,0,0,model14,0.63297043534,4
34,0,0,model20,0.07572875654,4
34,0,0,model15,0.52456353324,4
34,0,0,model6,0.49826498321,4
34,0,0,model14,0.62664073099,4
35,0,0,model20,0.074971468974,4
35,0,0,model15,0.51931789791,4
35,0,0,model6,0.49328233338,4
35,0,0,model14,0.62037432368,4
36,0,0,model20,0.074221754285,4
36,0,0,model15,0.51412471893,4
36,0,0,model6,0.48834951004,4
36,0,0,model14,0.61417058044,4
37,0,0,model20,0.073479536742,4
37,0,0,model15,0.50898347174,4
37,0,0,model6,0.48346601494,4
37,0,0,model14,0.60802887464,4
38,0,0,model20,0.072744741374,4
38,0,0,model15,0.50389363702,4
38,0,0,model6,0.47863135479,4
38,0,0,model14,0.60194858589,4
39,0,0,model20,0.072017293961,4
39,0,0,model15,0.49885470065,4
39,0,0,model6,0.47384504125,4
39,0,0,model14,0.59592910003,4
40,0,0,model20,0.071297121021,4
40,0,0,model15,0.49386615365,4
40,0,0,model6,0.46910659083,4
40,0,0,model14,0.58996980903,4
0,0,0,model3,0.01,5
0,0,0,model15,0.49386615365,5
0,0,0,model6,0.46910659083,5
0,0,0,model14,0.58996980903,5
0,0,0,model20,0.071297121021,5
1,0,0,model3,0.009998846278,5
1,0,0,model15,0.48902545824,5
1,0,0,model6,0.46451349105,5
1,0,0,model14,0.62659413733,5
1,0,0,model20,0.070676637873,5
2,0,0,model3,0.0099001418933,5
2,0,0,model15,0.48413657708,5
2,0,0,model6,0.45986971007,5
2,0,0,model14,0.62034971897,5
2,0,0,model20,0.069990593759,5
3,0,0,model3,0.0098024245525,5
3,0,0,model15,0.47929658474,5
3,0,0,model6,0.45527249323,5
3,0,0,model14,0.61416774479,5
3,0,0,model20,0.069311410087,5
4,0,0,model3,0.0097056843851,5
4,0,0,model15,0.47450503843,5
4,0,0,model6,0.45072121488,5
4,0,0,model14,0.60804759035,5
4,0,0,model20,0.068639018251,5
5,0,0,model3,0.0096099116194,5
5,0,0,model15,0.46976140759,5
5,0,0,model6,0.44621544932,5
5,0,0,model14,0.60198863746,5
5,0,0,model20,0.067973350334,5
6,0,0,model3,0.0095150965813,5
6,0,0,model15,0.46506521306,5
6,0,0,model6,0.4417547251,5
6,0,0,model14,0.5959902741,5
6,0,0,model20,0.067314339096,5
7,0,0,model3,0.0094212296936,5
7,0,0,model15,0.46041593435,5
7,0,0,model6,0.43733859218,5
7,0,0,model14,0.59005189437,5
7,0,0,model20,0.066661917971,5
8,0,0,model3,0.0093283014748,5
8,0,0,model15,0.45581321062,5
8,0,0,model6,0.43296656018,5
8,0,0,model14,0.58417289844,5
8,0,0,model20,0.066016021056,5
9,0,0,model3,0.0092363025382,5
9,0,0,model15,0.45125645194,5
9,0,0,model6,0.42863830891,5
9,0,0,model14,0.57835269247,5
9,0,0,model20,0.065376583111,5
10,0,0,model3,0.0091452235909,5
10,0,0,model15,0.44674530696,5
10,0,0,model6,0.42435327975,5
10,0,0,model14,0.57259068855,5
10,0,0,model20,0.064743539545,5
11,0,0,model3,0.0090550554331,5
11,0,0,model15,0.44227922731,5
11,0,0,model6,0.42011116128,5
11,0,0,model14,0.56688630468,5
11,0,0,model20,0.064116826415,5
12,0,0,model3,0.0089657889569,5
12,0,0,model15,0.43785787065,5
12,0,0,model6,0.41591143313,5
12,0,0,model14,0.56123896464,5
12,0,0,model20,0.063496380416,5
13,0,0,model3,0.0088774151454,5
13,0,0,model15,0.43348077802,5
13,0,0,model6,0.41175371238,5
13,0,0,model14,0.55564809801,5
13,0,0,model20,0.062882138877,5
14,0,0,model3,0.0087899250721,5
14,0,0,model15,0.42914740585,5
14,0,0,model6,0.40763758958,5
14,0,0,model14,0.55011314004,5
14,0,0,model20,0.062274039754,5
15,0,0,model3,0.0087033098995,5
15,0,0,model15,0.42485741786,5
15,0,0,model6,0.403562628,5
15,0,0,model14,0.54463353165,5
15,0,0,model20,0.061672021622,5
16,0,0,model3,0.0086175608786,5
16,0,0,model15,0.42061026323,5
16,0,0,model6,0.39952837515,5
16,0,0,model14,0.53920871935,5
16,0,0,model20,0.061076023671,5
17,0,0,model3,0.008532669348,5
17,0,0,model15,0.4164055962,5
17,0,0,model6,0.39553444533,5
17,0,0,model14,0.53383815516,5
17,0,0,model20,0.0604859857,5
18,0,0,model3,0.0084486267326,5
18,0,0,model15,0.41224295978,5
18,0,0,model6,0.39158045481,5
18,0,0,model14,0.52852129662,5
18,0,0,model20,0.059901848108,5
19,0,0,model3,0.0083654245434,5
19,0,0,model15,0.40812194973,5
19,0,0,model6,0.3876661481,5
19,0,0,model14,0.52325760667,5
19,0,0,model20,0.059323551892,5
20,0,0,model3,0.0082830543761,5
20,0,0,model15,0.40404214977,5
20,0,0,model6,0.38379084055,5
20,0,0,model14,0.51804655361,5
20,0,0,model20,0.058751038639,5
21,0,0,model3,0.0082015079104,5
21,0,0,model15,0.4000031017,5
21,0,0,model6,0.37995428607,5
21,0,0,model14,0.51288761109,5
21,0,0,model20,0.058184250518,5
22,0,0,model3,0.0081207769094,5
22,0,0,model15,0.39600449022,5
22,0,0,model6,0.37615609714,5
22,0,0,model14,0.50778025799,5
22,0,0,model20,0.057623130278,5
23,0,0,model3,0.0080408532185,5
23,0,0,model15,0.39204588093,5
23,0,0,model6,0.3723959505,5
23,0,0,model14,0.50272397842,5
23,0,0,model20,0.05706762124,5
24,0,0,model3,0.0079617287644,5
24,0,0,model15,0.38812684166,5
24,0,0,model6,0.36867348883,5
24,0,0,model14,0.49771826165,5
24,0,0,model20,0.056517667293,5
25,0,0,model3,0.0078833955549,5
25,0,0,model15,0.38424694667,5
25,0,0,model6,0.36498815267,5
25,0,0,model14,0.49276260204,5
25,0,0,model20,0.055973212886,5
26,0,0,model3,0.0078058456774,5
26,0,0,model15,0.38040589675,5
26,0,0,model6,0.36133965453,5
26,0,0,model14,0.48785649904,5
26,0,0,model20,0.055434203022,5
27,0,0,model3,0.0077290712988,5
27,0,0,model15,0.37660321137,5
27,0,0,model6,0.35772761191,5
27,0,0,model14,0.48299945706,5
27,0,0,model20,0.054900583257,5
28,0,0,model3,0.0076530646639,5
28,0,0,model15,0.37283861487,5
28,0,0,model6,0.35415168972,5
28,0,0,model14,0.4781909855,5
28,0,0,model20,0.05437229969,5
29,0,0,model3,0.0075778180954,5
29,0,0,model15,0.36911164826,5
29,0,0,model6,0.35061161941,5
29,0,0,model14,0.47343059865,5
29,0,0,model20,0.053849298958,5
30,0,0,model3,0.0075033239926,5
30,0,0,model15,0.36542201785,5
30,0,0,model6,0.34710690195,5
30,0,0,model14,0.46871781568,5
30,0,0,model20,0.053331528234,5
31,0,0,model3,0.0074295748308,5
31,0,0,model15,0.36176928375,5
31,0,0,model6,0.34363727951,5
31,0,0,model14,0.46405216053,5
31,0,0,model20,0.052818935217,5
32,0,0,model3,0.0073565631606,5
32,0,0,model15,0.35815296433,5
32,0,0,model6,0.34020232104,5
32,0,0,model14,0.45943316194,5
32,0,0,model20,0.05231146813,5
33,0,0,model3,0.0072842816071,5
33,0,0,model15,0.35457285423,5
33,0,0,model6,0.33680174442,5
33,0,0,model14,0.45486035333,5
33,0,0,model20,0.051809075714,5
34,0,0,model3,0.0072127228691,5
34,0,0,model15,0.3510285613,5
34,0,0,model6,0.3334351257,5
34,0,0,model14,0.45033327281,5
34,0,0,model20,0.051311707222,5
35,0,0,model3,0.0071418797185,5
35,0,0,model15,0.34751964911,5
35,0,0,model6,0.33010215783,5
35,0,0,model14,0.44585146309,5
35,0,0,model20,0.050819312416,5
36,0,0,model3,0.0070717449995,5
36,0,0,model15,0.34404588823,5
36,0,0,model6,0.32680253498,5
36,0,0,model14,0.44141453425,5
36,0,0,model20,0.050331841557,5
37,0,0,model3,0.0070023116276,5
37,0,0,model15,0.34060680277,5
37,0,0,model6,0.32353586356,5
37,0,0,model14,0.43702191191,5
37,0,0,model20,0.049849245406,5
38,0,0,model3,0.0069335725894,5
38,0,0,model15,0.33720210817,5
38,0,0,model6,0.32030190365,5
38,0,0,model14,0.43267321581,5
38,0,0,model20,0.049371475218,5
39,0,0,model3,0.0068655209417,5
39,0,0,model15,0.33383150663,5
39,0,0,model6,0.31710025804,5
39,0,0,model14,0.42836800666,5
39,0,0,model20,0.048898482731,5
40,0,0,model3,0.0067981498104,5
40,0,0,model15,0.33049456499,5
40,0,0,model6,0.31393065418,5
40,0,0,model14,0.42410584961,5
40,0,0,model20,0.048430220169,5
0,0,0,model19,0.01,6
0,0,0,model15,0.33049456499,6
0,0,0,model6,0.31393065418,6
0,0,0,model14,0.42410584961,6
0,0,0,model20,0.048430220169,6
0,0,0,model3,0.0067981498104,6
1,0,0,model19,0.0099220498624,6
1,0,0,model15,0.32719080229,6
1,0,0,model6,0.31079257169,6
1,0,0,model14,0.41987920625,6
1,0,0,model20,0.047959932712,6
1,0,0,model3,0.0067312383774,6
2,0,0,model19,0.023105323017,6
2,0,0,model15,0.4228553304,6
2,0,0,model6,0.6236090598,6
2,0,0,model14,0.49702424485,6
2,0,0,model20,0.064872316642,6
2,0,0,model3,0.018264879861,6
3,0,0,model19,0.046711394066,6
3,0,0,model15,0.50416767354,6
3,0,0,model6,0.85002590469,6
3,0,0,model14,0.58034682752,6
3,0,0,model20,0.08288392229,6
3,0,0,model3,0.049562717609,6
4,0,0,model19,0.086768474774,6
4,0,0,model15,0.58366069038,6
4,0,0,model6,1.0698497732,6
4,0,0,model14,0.65990428185,6
4,0,0,model20,0.10202599064,6
4,0,0,model3,0.13449442778,6
5,0,0,model19,0.14370217435,6
5,0,0,model15,0.670336877,6
5,0,0,model6,1.3134084401,6
5,0,0,model14,0.7466232761,6
5,0,0,model20,0.12157568871,6
5,0,0,model3,0.36497125598,6
6,0,0,model19,0.1662970405,6
6,0,0,model15,0.74131100494,6
6,0,0,model6,1.5023966467,6
6,0,0,model14,0.84147210805,6
6,0,0,model20,0.14255388935,6
6,0,0,model3,0.99041154929,6
7,0,0,model19,0.1667396155,6
7,0,0,model15,0.81462822579,6
7,0,0,model6,1.9015922772,6
7,0,0,model14,0.99280289256,6
7,0,0,model20,0.16792646016,6
7,0,0,model3,2.6876600455,6
8,0,0,model19,0.16717776476,6
8,0,0,model15,0.91306101874,6
8,0,0,model6,2.1480044549,6
8,0,0,model14,1.1628237041,6
8,0,0,model20,0.19512969137,6
8,0,0,model3,7.2934221629,6
9,0,0,model19,0.16761153252,6
9,0,0,model15,1.0000631526,6
9,0,0,model6,2.3266878125,6
9,0,0,model14,1.2763058579,6
9,0,0,model20,0.22151169109,6
9,0,0,model3,8.8393783529,6
10,0,0,model19,0.16804096269,6
10,0,0,model15,1.0861952651,6
10,0,0,model6,2.64012117,6
10,0,0,model14,1.4510381484,6
10,0,0,model20,0.25525100611,6
10,0,0,model3,10.238362911,6
11,0,0,model19,0.16845590558,6
11,0,0,model15,1.1694688963,6
11,0,0,model6,3.048313426,6
11,0,0,model14,1.6709430224,6
11,0,0,model20,0.30146465303,6
11,0,0,model3,11.162301196,6
12,0,0,model19,0.16677134652,6
12,0,0,model15,1.1619953892,6
12,0,0,model6,3.2075754842,6
12,0,0,model14,1.7939885988,6
12,0,0,model20,0.35485431177,6
12,0,0,model3,11.383606177,6
13,0,0,model19,0.16510363306,6
13,0,0,model15,1.1529778812,6
13,0,0,model6,3.3128357031,6
13,0,0,model14,2.1173897843,6
13,0,0,model20,0.45326635805,6
13,0,0,model3,11.909905861,6
14,0,0,model19,0.16345259672,6
14,0,0,model15,1.1414481024,6
14,0,0,model6,3.2838690038,6
14,0,0,model14,2.2380586956,6
14,0,0,model20,0.5717815091,6
14,0,0,model3,11.909314168,6
15,0,0,model19,0.16181807076,6
15,0,0,model15,1.1300336213,6
15,0,0,model6,3.2510305107,6
15,0,0,model14,2.2875956905,6
15,0,0,model20,0.71691971039,6
15,0,0,model3,11.790221232,6
16,0,0,model19,0.16019989005,6
16,0,0,model15,1.1187332851,6
16,0,0,model6,3.2185203452,6
16,0,0,model14,2.4050403898,6
16,0,0,model20,0.93577045853,6
16,0,0,model3,11.672319159,6
17,0,0,model19,0.15859789115,6
17,0,0,model15,1.1075459523,6
17,0,0,model6,3.1863351417,6
17,0,0,model14,2.3809905347,6
17,0,0,model20,1.0875251233,6
17,0,0,model3,11.555595967,6
18,0,0,model19,0.15701191224,6
18,0,0,model15,1.0964704928,6
18,0,0,model6,3.1544717903,6
18,0,0,model14,2.3571811726,6
18,0,0,model20,1.2638899668,6
18,0,0,model3,11.440040008,6
19,0,0,model19,0.15544179312,6
19,0,0,model15,1.0855057878,6
19,0,0,model6,3.1229270724,6
19,0,0,model14,2.3336098987,6
19,0,0,model20,1.455540139,6
19,0,0,model3,11.325639608,6
20,0,0,model19,0.15388737518,6
20,0,0,model15,1.07465073,6
20,0,0,model6,3.0916978017,6
20,0,0,model14,2.3102743321,6
20,0,0,model20,1.6587820644,6
20,0,0,model3,11.212383212,6
21,0,0,model19,0.15234850143,6
21,0,0,model15,1.0639042227,6
21,0,0,model6,3.0607808236,6
21,0,0,model14,2.2871721159,6
21,0,0,model20,1.8549243297,6
21,0,0,model3,11.100259379,6
22,0,0,model19,0.15082501642,6
22,0,0,model15,1.0532651804,6
22,0,0,model6,3.0301730154,6
22,0,0,model14,2.2643009166,6
22,0,0,model20,2.0449753892,6
22,0,0,model3,10.989256786,6
23,0,0,model19,0.14931676625,6
23,0,0,model15,1.0427325286,6
23,0,0,model6,2.9998712853,6
23,0,0,model14,2.241658424,6
23,0,0,model20,2.2294714639,6
23,0,0,model3,10.879364218,6
24,0,0,model19,0.14782359859,6
24,0,0,model15,1.0323052033,6
24,0,0,model6,2.9698725724,6
24,0,0,model14,2.2192423512,6
24,0,0,model20,2.4041596344,6
24,0,0,model3,10.770570576,6
25,0,0,model19,0.14634536261,6
25,0,0,model15,1.0219821513,6
25,0,0,model6,2.9401738467,6
25,0,0,model14,2.1970504341,6
25,0,0,model20,2.5952006044,6
25,0,0,model3,10.66286487,6
26,0,0,model19,0.14488190898,6
26,0,0,model15,1.0117623298,6
26,0,0,model6,2.9107721082,6
26,0,0,model14,2.175080431,6
