idx1,idx2,idx3,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M3growth_anaer
1,7,12,4.55376336419421,-2.72233512862875e-13,4.55376336419448,0
1,7,13,3.77525641382589,-1.58271316369267e-13,3.77525641382629,-2.40589552179575e-13
1,7,14,3.11952513569676,-2.32411136350432e-13,3.08790259294371,0.031622542753275
1,7,15,4.10911838362471,0,4.10911838362471,0
1,7,16,0.953746390070223,0.136999178676117,0.811315784174176,0.00543142721992997
1,7,17,1.44547483305115,0.420074117103257,0.651891842607997,0.373508873339896
1,7,18,3.54037936627703,-1.7043483332365e-13,3.5403793662772,0
1,7,19,3.86534448284811,0,3.86534448285147,-3.36205491257033e-12
1,7,20,3.87915401635631,-1.41454594544948e-14,3.87915401635632,0
1,8,9,2.56261580887164,0,2.18817939951173e-26,2.56261580887164
1,8,10,2.56261580889422,1.66667973451776,-1.00031058263394e-25,0.895936074376468
1,8,11,1.48144887775452,0.032067575890091,0.782213320291292,0.667167981573137
1,8,12,1.55626084087862,0.0526758049340309,0.842282330058623,0.66130270588597
1,8,13,2.56261580889237,0.0185776525173474,3.12597057073105e-27,2.54403815637502
1,8,14,1.16373059511696,0.0479313457612384,0.619227967270581,0.496571282085141
1,8,15,2.56261580889048,0.13154596179393,2.63753766905432e-26,2.43106984709655
1,8,16,0.990007673681987,0.499336224610661,0.442796093936527,0.0478753551347994
1,8,17,1.03133478936343,0.390774577582987,0.30921704117127,0.33134317060917
1,8,18,1.12554409254886,0.060473051258328,0.56261312378051,0.502457917510023
1,8,19,3.69430147839298,-1.7043483332365e-13,0,3.69430147839315
1,8,20,1.20271544325961,-6.38862351591728e-14,0.637100401584984,0.565615041674692
1,9,10,1.06120751939564,-1.33974273683755e-25,-1.89034648141097e-13,1.06120751939583
1,9,11,3.33761658848434,0,2.56261580887752,0.775000779606819
1,9,12,3.27488133179427,-1.01125522666758e-24,2.56261580887351,0.712265522920761
1,9,13,2.56261580887892,1.72707758300527,-2.40589552179575e-13,0.835538225873889
1,9,14,1.33073676349793,-3.23536388332231e-14,0.877140394630131,0.453596368867832
1,9,15,2.56261580887259,0,2.56261580887259,9.45491734495966e-29
1,9,16,1.15361797050764,-1.7043483332365e-13,1.15361797050736,4.48074051185638e-13
1,9,17,1.66205576537664,0.175083195253213,1.13496509356583,0.352007476557596
1,9,18,1.22854321491823,-1.43111582433897e-13,0.831121921349655,0.397421293568722
1,9,19,3.69430147840012,-1.60656553203932e-13,-1.89034648141095e-13,3.69430147840047
1,9,20,2.56261580887204,0,2.56261580887204,1.56996802572353e-21
1,10,11,3.32133510241071,-4.63494798241337e-14,2.56261580887721,0.758719293533554
1,10,12,3.27387808368193,0,2.56261580887979,0.71126227480214
1,10,13,2.56261580888035,2.56261580888083,-2.40589552179575e-13,-2.40589552179575e-13
1,10,14,1.33609226517027,9.25000787931292e-14,0.864133883458039,0.471958381712138
1,10,15,2.56261580887295,-1.7043483332365e-13,2.56261580887312,0
1,10,16,1.15043951186155,0,1.15043951186155,0
1,10,17,1.67528696593899,0.153381996242758,0.551681330970655,0.97022363872558
1,10,18,1.23266026723583,-6.34413775810595e-14,0.824148070579624,0.408512196656267
1,10,19,3.69430147838536,-1.8465410574083e-13,-3.45823573631207e-13,3.69430147838589
1,10,20,2.56261580888141,0.105197913137605,2.4574178957438,-2.89046968785562e-22
1,11,12,1.23098052550772,0.762260912003878,0.460182225935812,0.00853738756803462
1,11,13,3.24301153073119,-3.30783602458117e-14,0.680395721845943,2.56261580888528
1,11,14,0.898332870592641,0.549218082284438,0.349114788308203,9.91951095332305e-25
1,11,15,1.26002403576418,0.193719683020491,0.435720531770007,0.630583820973683
1,11,16,1.00997467088042,0.413685642305549,0.363909202983406,0.232379825591469
1,11,17,1.38576067617807,0.562700983752299,0.555188844906461,0.267870847519308
1,11,18,0.934526961211856,0.579748331071193,0.354778630139888,7.74668142997318e-13
1,11,19,2.84634405712871,1.61946816665407,0.769237251475813,0.457638638998828
1,11,20,0.972752690893772,0.616001859387058,0.356750831506714,-1.62630696646353e-30
1,12,13,3.27903592017663,0,0.716420111295954,2.56261580888067
1,12,14,0.963106512525145,0.610845577850127,0.0237517141119366,0.328509220563082
1,12,15,1.16710450465908,0.0531689083053155,0.405765931009035,0.708169665344724
1,12,16,1.07058963879233,0.520345509418254,0.372409823539243,0.17783430583483
1,12,17,1.21577411392637,0.500624335210399,0.492213208643161,0.222936570072809
1,12,18,0.98809666011138,0.643297304859007,0.334815130776168,0.0099842244762056
1,12,19,2.7919189767991,1.94734742035364,0.386932917446617,0.45763863899884
1,12,20,1.08275432046579,0.642455153223901,0.215678935560456,0.224620231681432
1,13,14,1.10922063334404,0.0330674542554752,0.670554752059236,0.405598427029326
1,13,15,2.56261580887559,0,2.56261580887559,0
1,13,16,0.958223788142631,0.179718333302502,0.743735092639659,0.0347703622004698
1,13,17,1.42103661564625,0.250629381527081,0.78426822619161,0.38613900792756
1,13,18,2.56261580888131,0.0477186064624015,2.51489720241891,0
1,13,19,3.69430147839476,-2.32411136350432e-13,-1.6976555590429e-13,3.69430147839517
1,13,20,2.56261580887807,0.015719922186833,2.54689588669124,-6.32289344739639e-27
1,14,15,2.56261580888706,0.0348463369435504,-9.23103553331414e-13,2.52776947194444
1,14,16,0.621183907456227,0.327868841293994,0.228242809459893,0.0650722567023396
1,14,17,0.988449537279834,0.425242539544051,0.405778771407766,0.157428226328018
1,14,18,0.577336066061288,0.359050355207357,0.218285710854951,-1.02084100852833e-12
1,14,19,2.30580362571479,1.67000015383675,0.178164832879204,0.45763863899884
1,14,20,0.677594473261287,0.423558855536308,0.134158798921367,0.119876818803611
1,15,16,2.62487907987816,-8.06733834257998e-14,2.42163241235733,0.203246667520913
1,15,17,0.868975715447401,0.414597189121954,0.150084198900699,0.304294327424747
1,15,18,2.44032752706544,0.0752230570497843,2.36510447001915,-3.49017701394419e-12
1,15,19,3.69430147839773,1.43749220690724e-26,0,3.69430147839773
1,15,20,2.56261580887624,0.0314299802322645,2.53118582864397,-2.1026791006649e-26
1,16,17,0.813846356140507,0.548715632576601,0.0666395600497464,0.198491163514159
1,16,18,0.551916326149433,0.29493984183947,0.0671600270153407,0.189816457294623
1,16,19,2.96191949015638,0.0824441505355825,2.42183670062196,0.45763863899884
1,16,20,0.727115607548811,0.294971260814637,0.184343467713006,0.247800879021169
1,17,18,0.920113021333804,0.43835287794525,0.149918289360594,0.331841854027961
1,17,19,3.69430147839969,-1.7043483332365e-13,0,3.69430147839986
1,17,20,1.24698688420836,0.465826758602811,0.291334305391579,0.489825820213967
1,18,19,2.29638900706538,1.61946816665407,0.21928220141247,0.45763863899884
1,18,20,0.694025726716258,0.453956851093181,0.0155309535661817,0.224537922056895
1,19,20,2.70280552881208,2.24516688981324,0.45763863899884,0
2,3,4,0.632817015767823,0.0552858516987153,0,0.577531164069108
2,3,5,0.790160954910283,0.0435574941563561,0.661736679333014,0.0848667814209132
2,3,6,0.777827338026749,0.0667213824599475,0.596298363559328,0.114807592007474
2,3,7,1.15294729525234,-4.04319980590733e-13,0.395631875493053,0.757315419759686
2,3,8,1.12622750230055,0.0821545086011508,0.672831514447171,0.371241479252231
2,3,9,1.66845545786839,0.165214554470784,0.00932438328781517,1.49391652010979
2,3,10,1.66457479650579,0.165097820656897,0.00945566077178483,1.4900213150771
2,3,11,1.32204629861781,-3.00238508905445e-13,0.798124942634492,0.523921355983621
2,3,12,1.22433211612614,0.0276556320518718,0.759553043408545,0.437123440665721
2,3,13,1.4747851653359,0.0050043659457741,0.0230177402887416,1.44676305910138
2,3,14,0.925911127366157,0.0432368160115219,0.547288155503612,0.335386155851023
2,3,15,0.715501096876703,0.0446447213389339,0.419118463495314,0.251737912042455
2,3,16,0.870936894273837,0.0310302627367938,0.73434928001156,0.105557351525483
2,3,17,0.839492256682604,0.0197100919307089,0.547760979605682,0.272021185146213
2,3,18,0.867378689257639,0.0529641357864565,0.469854912548934,0.344559640922248
2,3,19,1.4169699833983,0.187698072393509,0.0641449787128569,1.16512693229194
2,3,20,1.04515275886064,0.0454608782158996,0.656122777062843,0.343569103581895
2,4,5,0.896775405873479,0.0567229446882461,0.729141867994543,0.11091059319069
2,4,6,0.787727553648317,0.0636069201614945,0.609498897562417,0.114621735924405
2,4,7,1.16951386473021,2.06848872035228e-13,0.471272076917688,0.698241787812318
2,4,8,1.14746166207917,0.0137153087021283,0.749732277772698,0.38401407560434
2,4,9,1.68963639807951,1.7473877606292e-13,0.256994703156167,1.43264169492317
2,4,10,1.68594387662986,1.00508154716752e-15,0.165925700117099,1.52001817651276
2,4,11,1.33247279481434,0.0282188460845834,0.770581707361604,0.533672241368153
2,4,12,1.22490675173817,0.0318271062905823,0.753894814234549,0.439184831213043
2,4,13,1.46879491972654,0.314183426344457,0.106355444946646,1.04825604843543
2,4,14,0.963387677713895,0.057736374201777,0.558423861339092,0.347227442173026
2,4,15,0.736939701808882,0.0594473777258478,0.428862544879369,0.248629779203665
2,4,16,0.873431044516953,0.235038166012983,0.549780144398321,0.0886127341056489
2,4,17,0.840346262353793,0.0308380394207539,0.502610012878793,0.306898210054245
2,4,18,0.884417996736773,0.0563849745277594,0.475376619685694,0.35265640252332
2,4,19,1.4391329493184,0.0763098867926653,0.149340306319932,1.2134827562058
2,4,20,1.07334732939698,0.0449768108576418,0.671734499073615,0.356636019465727
2,5,6,0.906398820673518,0.525686528999931,0.380712291673587,-6.76255787311188e-26
2,5,7,3.36033916073283,0.131700725660004,1.77947520305635,1.44916323201648
2,5,8,1.33821479797488,0.174673816879423,-1.87979837536778e-13,1.16354098109564
2,5,9,2.56261580888334,2.56261580888358,0,-2.40589552179575e-13
2,5,10,1.89700912776135,1.3661296374054,-8.0118392449931e-14,0.53087949035603
2,5,11,2.5134646690737,-2.51829906891134e-13,1.70841053925164,0.805054129822313
2,5,12,1.56093301994762,0.176892013911676,0.88881097688348,0.495230029152466
2,5,13,2.56261580888396,0,4.06591843719444e-14,2.56261580888391
2,5,14,0.913789850023073,0.352233254682439,0.175628595332041,0.385928000008592
2,5,15,1.7084105392518,2.15222248301893e-12,1.55226373121903,0.156146808030617
2,5,16,0.860725921538897,0.824020413021268,7.85671461723311e-13,0.0367055085168434
2,5,17,0.877216531393186,0.50794819971427,0.0678477339686499,0.301420597710266
2,5,18,1.01783458764688,0.267381340799086,0.374491546347346,0.375961700500446
2,5,19,3.69430147840181,-2.39070141094549e-13,0,3.69430147840205
2,5,20,1.70841053925108,0.0889423725970113,1.61946816665407,-5.30839934949324e-27
2,6,7,4.33491237167958,-2.39070141094549e-13,8.92045169957813e-12,4.3349123716709
2,6,8,0.988746754337886,0.436563287333372,0,0.552183467004514
2,6,9,2.56261580887469,0,-5.61113478785181e-12,2.5626158088803
2,6,10,2.56261580887215,0.440981813972058,-1.16966715485175e-13,2.12163399490021
2,6,11,1.38091550480066,0.0898090231269214,0.608736690434359,0.682369791239377
2,6,12,1.19963575673901,0.00236992719695492,0.617585187919939,0.579680641622114
2,6,13,2.56261580887622,0.44268841776045,0,2.11992739111577
2,6,14,0.859120625531772,0.49234015829801,0.0243928073265915,0.34238765990717
2,6,15,1.70841053925543,0.524108905521866,1.94325910493956e-12,1.18430163373163
2,6,16,0.780589855259346,0.552436238416219,0.0854033199158644,0.142750296927263
2,6,17,0.808283392763286,0.454699305274129,0.0650829938054145,0.288501093683743
2,6,18,0.868416399595497,0.421104945599846,0.0776543814747602,0.36965707252089
2,6,19,3.69430147839484,0,0,3.69430147839484
2,6,20,0.929278021758815,-2.21383276994663e-13,0.550638093089161,0.378639928669876
2,7,8,4.33378449505863,-1.67741143822552e-13,3.21624012711507,1.11754436794373
2,7,9,4.51906703182194,5.01563602639655e-14,4.51906703182208,-1.89034648141132e-13
2,7,10,4.40286006525043,-9.38094544689411e-14,4.40286006525072,-1.89034648141727e-13
2,7,11,4.72711827532307,-2.39070141094549e-13,4.72711827532331,0
2,7,12,4.66209864507957,-1.67741143822552e-13,4.66209864507973,0
2,7,13,4.30515722068444,-1.67741143822552e-13,4.30515722068484,-2.40589552179575e-13
2,7,14,3.37558585015377,1.17584783558587e-13,3.36716024236537,0.00842560778827977
2,7,15,4.14281024467431,-1.40185263848251e-13,4.14281024467445,0
2,7,16,1.18183413761977,0.15721647134807,0.95314001654505,0.0714776497266532
2,7,17,1.43882459591173,0.077663165303223,0.992202529484219,0.36895890112429
2,7,18,4.08740640811604,1.17584783558587e-13,4.08740640811592,0
2,7,19,4.55493984205931,-5.01563602639655e-14,0,4.55493984205936
2,7,20,4.35359685153335,-1.67741143822552e-13,4.35359685153352,0
2,8,9,2.56261580887022,-1.71698787713829e-13,0,2.56261580887039
2,8,10,2.56261580887683,-2.72267097876569e-13,-4.68895585609657e-27,2.5626158088771
2,8,11,1.53530962191028,0.0135541592075166,0.849628316864181,0.672127145838585
2,8,12,1.60438302143001,-5.5703909713519e-14,0.931025774352292,0.673357247077774
2,8,13,2.56261580887217,0.364564031728924,-2.28586597984708e-25,2.19805177714324
2,8,14,1.26656779143333,0.264668403159505,0.536394228077053,0.465505160196776
2,8,15,1.70841053925339,0.24641275058078,0,1.46199778867261
2,8,16,1.06986645191577,0.453831053887672,0.483691102509071,0.132344295519025
2,8,17,1.06202212636428,0.382955108024513,0.186415023161039,0.492651995178724
2,8,18,1.22005409581764,0.266256780659628,0.459410736860234,0.494386578297776
2,8,19,3.69430147839089,-2.39070141094549e-13,0,3.69430147839113
2,8,20,1.27372435739599,-7.19517751623501e-15,0.799502749701867,0.474221607694134
2,9,10,1.62677386516048,0.318936415874712,1.30783744928601,-2.40589552179575e-13
2,9,11,3.36766993871069,0.351225055223856,2.21139075365171,0.805054129835121
2,9,12,3.29587539621272,4.28196581572154e-14,2.56261580888193,0.733259587330751
2,9,13,2.56261580888088,4.56873982986764e-11,2.5626158088352,0
2,9,14,1.76462507363681,0.582618323462375,0.742931037856505,0.439075712317928
2,9,15,2.5626158088797,0.781193071931709,1.78142273694799,0
2,9,16,1.75025798413568,0.126107892281476,1.61172457636393,0.012425515490271
2,9,17,1.94088343258328,0.265566423066122,1.38642512589567,0.288891883621482
2,9,18,1.72323434792518,0.673912410968516,0.614750162658974,0.434571774297689
2,9,19,3.69430147839418,-4.64838759759186e-15,-2.40589552179575e-13,3.69430147839443
2,9,20,2.56261580888537,0.831870451386779,1.7307453574986,3.01988940771171e-27
2,10,11,3.36766993871015,0.357247373152009,2.20536843572011,0.805054129838034
2,10,12,3.28646749482146,0,2.56261580887728,0.723851685944174
2,10,13,2.5626158088715,0,0.188891460717558,2.37372434815394
2,10,14,1.74453123151888,0.472485249081657,0.828611086164585,0.443434896272634
2,10,15,2.56261580887899,1.17584783558587e-13,0.530879490355689,2.03173631852318
2,10,16,1.75857075630045,0.1203335784291,1.62721195453896,0.0110252233323879
2,10,17,1.97434287271502,0.329382430461871,0.530879490355689,1.11408095189746
2,10,18,1.7210939681672,0.430381472528154,0.853633898540087,0.437078597098956
2,10,19,3.69430147840355,1.86679488913823e-15,-2.40589552179575e-13,3.69430147840379
2,10,20,2.56261580888327,-1.0540514071516e-13,2.56261580888337,-9.32253075863152e-29
2,11,12,1.33325474899138,0.760879560459282,0,0.572375188532093
2,11,13,3.36766993871855,-4.34448464477034e-13,0.805054129836554,2.56261580888243
2,11,14,1.24109795920243,0.671348835657623,0,0.569749123544808
2,11,15,1.36038833207946,0.508236256650245,0.496496071972996,0.355656003456218
2,11,16,1.46457896061902,0.592201335184493,0.562032704979767,0.310344920454755
2,11,17,1.36367275198754,0.474938305152196,0.531328347550537,0.357406099284809
2,11,18,1.21874836934198,0.655836691630344,0.13867425861371,0.424237419097924
2,11,19,4.20686580212769,-2.39070141094549e-13,0.512564323724657,3.69430147840327
2,11,20,1.41551109079373,0.884696939446531,0.530814151347196,-3.01988940771171e-27
2,12,13,3.30791420308766,-2.59350053911306e-13,0.745298394215977,2.56261580887194
2,12,14,1.14053048819902,0.667788394776903,0,0.472742093422114
2,12,15,1.24542150372629,0.135079238753081,0.498289123369979,0.612053141603231
2,12,16,1.27180527579013,0.592515130590857,0.484374716893517,0.194915428305758
2,12,17,1.32876129356562,0.453685494562936,0.558832154295652,0.316243644707031
2,12,18,1.11919105666257,0.656181799475096,0.463009257187476,-2.83114631972973e-28
2,12,19,4.15186107491412,-5.01563602639655e-14,0.457559596510179,3.69430147840399
2,12,20,1.31095659920602,0.792122556387763,0.518834042818253,-4.52983411156757e-27
2,13,14,1.4834544650937,0.339308357377079,0.726029275680446,0.418116832036172
2,13,15,2.56261580887948,-2.39070141094549e-13,2.56261580887971,0
2,13,16,1.46316992079782,1.23425363602589e-13,1.41743636471983,0.0457335560778679
2,13,17,1.67095312920132,0.406063100012454,1.00557736759675,0.259312661592122
2,13,18,2.56261580887508,0.296657701175445,2.26595810769963,8.58714160803081e-15
2,13,19,3.69430147839911,-2.39070141094549e-13,-1.69765555904321e-13,3.69430147839952
2,13,20,2.56261580887988,-2.59350053911306e-13,2.56261580888014,1.55713047585135e-27
2,14,15,1.99767544643419,-1.48058248635517e-13,0.289264907185243,1.7084105392491
2,14,16,0.980956886599422,0.471881451119128,0.39652170179307,0.112553733687224
2,14,17,1.04643193699928,0.339516414858885,0.46611281252601,0.24080270961438
2,14,18,0.840685820921946,0.475253503475915,0.339965808121179,0.0254665093248523
2,14,19,3.69430147839316,-2.39070141094549e-13,-4.17638653644111e-12,3.69430147839758
2,14,20,0.933083011754276,0.585014360598927,0.348068651155349,-4.52983411156757e-26
2,15,16,1.86819266501825,-8.29084614594612e-14,1.34661414754611,0.521578517472219
2,15,17,0.952559120854115,0.400681774812023,0.209670857182481,0.342206488859611
2,15,18,2.00275277264223,3.21901871642936e-13,1.70841053925071,0.294342233391207
2,15,19,1.29813092101723,0.0994805644772173,0,1.19865035654001
2,15,20,1.70841053925394,0.00689080248544131,1.7015197367685,2.34396266103064e-23
2,16,17,0.902142145008848,0.505127520373833,0.13034294822993,0.266671676405085
2,16,18,0.922145769103999,0.466228046325153,0.0914489060797778,0.364468816699068
2,16,19,3.69433062933787,-1.67741143822552e-13,1.90906111201256,1.78526951732547
2,16,20,1.00742852902559,0.377872156244414,0.264367844383805,0.36518852839737
2,17,18,1.00450996304015,0.342356117289823,0.202096883687062,0.460056962063267
2,17,19,1.58576300592636,0.195901282283663,0.207199179932582,1.18266254371011
2,17,20,1.25821499428625,0.443911145599277,0.325704679485074,0.4885991692019
2,18,19,3.69430147839603,7.85202478772976e-13,0,3.69430147839524
2,18,20,0.927090615591672,0.58007744288512,0.347013172706552,-9.05966822313513e-26
2,19,20,3.69430147840202,0,3.69430147840202,0
3,4,5,0.856413416473079,0,0.716640606085926,0.139772810387154
3,4,6,0.726482101399512,0,0.584905031710221,0.141577069689291
3,4,7,1.17110417477997,0,0.387061023257247,0.78404315152272
3,4,8,1.11908696074508,0,0.732032924517228,0.38705403622785
3,4,9,1.42706050447026,0,0.896181014114566,0.530879490355689
3,4,10,1.41442375612705,0,0.883544265771361,0.530879490355689
3,4,11,1.26112914526243,0,0.734798824746339,0.526330320516094
3,4,12,1.15716551046651,0,0.727179571040029,0.429985939426483
3,4,13,1.28838413650009,0,0.557770709895925,0.730613426604165
3,4,14,0.896164486643383,0,0.559571291946343,0.33659319469704
3,4,15,0.684382515454179,0,0.420596544482018,0.263785970972161
3,4,16,0.829761813559425,0.181491679654104,0.562045506078932,0.0862246278263886
3,4,17,0.778376697909932,0.4132484781389,0,0.365128219771031
3,4,18,0.818504520427847,0,0.476179140885392,0.342325379542455
3,4,19,1.28409888738899,0,0,1.28409888738899
3,4,20,1.07391203505787,0,0.711298696140643,0.362613338917224
3,5,6,0.819645501840936,0.819645501840936,-2.43232862991534e-27,0
3,5,7,3.14181307142405,0,1.80095754004949,1.34085553137455
3,5,8,1.42682129451861,0.59639329431477,-8.55151445992471e-13,0.830428000204692
3,5,9,2.01026505169169,0.935761435731607,0,1.07450361596008
3,5,10,1.42984238063645,0.47087220976987,9.28700672156983e-14,0.958970170866488
3,5,11,2.52881342821907,1.72375929839262,3.84289361974486e-22,0.80505412982645
3,5,12,1.69361137516328,0.528335952266053,0.595095279749941,0.570180143147288
3,5,13,1.33159161998552,0.257277240016294,-4.20229272263464e-26,1.07431437996923
3,5,14,0.831913309865747,0.537421515160677,0.00993951060403226,0.284552284101037
3,5,15,1.72375929838194,1.72375929838194,1.20734825221493e-27,0
3,5,16,0.847545406289287,0.847545406289287,0,0
3,5,17,0.955582784090146,0.589884426420756,0.0583244154882356,0.307373942181154
3,5,18,0.856611776548747,0.355536442937238,0.210979940235712,0.290095393375797
3,5,19,3.6943014784054,0,0,3.6943014784054
3,5,20,1.72375929838494,1.72375929838494,-1.71372933103313e-15,0
3,6,7,4.18576450151442,0,0,4.18576450151442
3,6,8,1.09216984859288,0.7100196604265,0,0.382150188166376
3,6,9,2.58563894758635,2.585638947586,2.32901369041904e-13,1.24894725900445e-13
3,6,10,2.58563894757857,2.58563894757857,2.40013071398011e-16,2.36595128509267e-15
3,6,11,1.21449967222173,0.53695115921939,0.241551228384735,0.4359972846176
3,6,12,1.26570997623876,0.594035191882457,0.213147865294414,0.458526919061891
