idx1,idx2,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M1growth_mono,M2growth_mono,alpha1,alpha2,interaction_type,interaction_subclass1,interaction_subclass2
2,17,0.712050575278328,0.414059206934237,0.297991368344091,0.444713807368828,0.417718551870375,-6.89310741574669,-28.6621657070758,amensalism,amensal_unnaffected,amensal_affected
2,18,0.720755665865355,0.393628713388706,0.327126952476649,0.444713807368828,0.172286618737597,-11.4871841471192,89.8736854165574,parasitism,parasitism_giver,parasitism_taker
2,19,1.28852022124764,0.104545257532988,1.18397496371465,0.444713807368828,0.45763863899884,-76.4915647320384,158.713942141072,parasitism,parasitism_giver,parasitism_taker
2,20,0.863557684353166,0.538065433777972,0.325492250575193,0.444713807368828,0.315050580762212,20.991393759835,3.31428362636856,commensalism,commensal_taker,commensal_unaffected
3,4,0.565105472860096,0,0.565105472860096,0.394306174753815,0.549020949342608,-100,2.92967391075842,amensalism,amensal_affected,amensal_unaffected
3,5,0.60053359359338,0.500470667039429,0.100062926553951,0.394306174753815,0.34770934726804,26.9243798558058,-71.2222500372372,parasitism,parasitism_taker,parasitism_giver
3,6,0.541572921661631,0.474825503072448,0.0667474185891831,0.394306174753815,0.205555081426788,20.4205091053687,-67.5282079499668,parasitism,parasitism_taker,parasitism_giver
3,7,0.963478094335326,0.277200206947296,0.68627788738803,0.394306174753815,0.84573414664807,-29.6992477684718,-18.8541824747197,competition,,
3,8,1.08970725007588,0.708045032907586,0.381662217168291,0.394306174753815,0.832166726381869,79.5673205852418,-54.1363280856351,parasitism,parasitism_taker,parasitism_giver
3,9,1.22824055343939,0.328782758309193,0.899457795130202,0.394306174753815,0.952665342434461,-16.6173954758713,-5.58512469534071,amensalism,amensal_affected,amensal_unaffected
3,10,1.21684290288722,0.402472711610041,0.814370191277175,0.394306174753815,0.939573486542583,2.07111564035873,-13.3255457990974,amensalism,amensal_unnaffected,amensal_affected
3,11,1.03031320904783,0.591982994770566,0.438330214277261,0.394306174753815,0.387329406963381,50.1328238494291,13.1672954330322,mutualism,,
3,12,1.15046498020605,0.724958648533543,0.425506331672505,0.394306174753815,0.376390980452092,83.8567831168689,13.0490244908154,mutualism,,
3,13,1.04881623003475,0.479214659200031,0.569601570834718,0.394306174753815,0.813709797074609,21.53364311356,-29.9994208153191,parasitism,parasitism_taker,parasitism_giver
3,14,0.652621259111219,0.427637661978928,0.224983597132292,0.394306174753815,0.216240229208626,8.45319940676143,4.04335860892494,neutralism,,
3,15,0.658891264717208,0.364064719657605,0.294826545059603,0.394306174753815,0.413000849276959,-7.66953627218511,-28.613574142582,amensalism,amensal_unnaffected,amensal_affected
3,16,0.628064435835481,0.5507636107625,0.0773008250729808,0.394306174753815,0.115216765273805,39.6791747190796,-32.9083533205602,parasitism,parasitism_taker,parasitism_giver
3,17,0.76766920689897,0.458291137704162,0.309378069194808,0.394306174753815,0.417718551870375,16.2272282421893,-25.9362391711984,parasitism,parasitism_taker,parasitism_giver
3,18,0.612183830454547,0.370664906345215,0.241518924109332,0.394306174753815,0.172286618737597,-5.99566274186811,40.1843775674648,commensalism,commensal_unaffected,commensal_taker
3,19,1.06697260003919,3.27719748051272e-12,1.06697260003591,0.394306174753815,0.45763863899884,-99.9999999991689,133.147402581672,parasitism,parasitism_giver,parasitism_taker
3,20,0.827309371433658,0.578062420285546,0.249246951148112,0.394306174753815,0.315050580762212,46.6024265652091,-20.886687291577,parasitism,parasitism_taker,parasitism_giver
4,5,0.841707045515805,0.706937153337393,0.134769892178413,0.549020949342608,0.34770934726804,28.7632383033602,-61.2406473287812,parasitism,parasitism_taker,parasitism_giver
4,6,0.721221084663322,0.57578064118386,0.145440443479462,0.549020949342608,0.205555081426788,4.87407481869206,-29.2450264571725,amensalism,amensal_unnaffected,amensal_affected
4,7,1.16392993678627,0.376525599210269,0.787404337575998,0.549020949342608,0.84573414664807,-31.418719147035,-6.8969438331481,amensalism,amensal_affected,amensal_unaffected
4,8,1.11251203748072,0.726060413005752,0.386451624474964,0.549020949342608,0.832166726381869,32.2463949463367,-53.5607935016586,parasitism,parasitism_taker,parasitism_giver
4,9,1.4051633682225,1.14744218465258,0.257721183569918,0.549020949342608,0.952665342434461,108.997887243924,-72.947353903803,parasitism,parasitism_taker,parasitism_giver
4,10,1.39256293616962,0.861683445813927,0.530879490355689,0.549020949342608,0.939573486542583,56.9491012766813,-43.4978213030249,parasitism,parasitism_taker,parasitism_giver
4,11,1.22577741730674,0.707450347738093,0.518327069568645,0.549020949342608,0.387329406963381,28.8567127693737,33.8207376590048,mutualism,,
4,12,1.14954420166441,0.721497561690193,0.428046639974219,0.549020949342608,0.376390980452092,31.4153062017226,13.7239365991402,mutualism,,
4,13,1.27839340764937,0.565233687118926,0.71315972053044,0.549020949342608,0.813709797074609,2.95302716512573,-12.3569947056874,amensalism,amensal_unnaffected,amensal_affected
4,14,0.889922060466216,0.555516241756038,0.334405818710178,0.549020949342608,0.216240229208626,1.1830682273978,54.6455162085256,commensalism,commensal_unaffected,commensal_taker
4,15,0.679513339464139,0.411221632269886,0.268291707194253,0.549020949342608,0.413000849276959,-25.099099995678,-35.0384611402249,competition,,
4,16,0.71854303417062,0.65819204283689,0.0603509913337302,0.549020949342608,0.115216765273805,19.884686299312,-47.6196097067037,parasitism,parasitism_taker,parasitism_giver
4,17,0.761171087927886,0.405518807333353,0.355652280594533,0.549020949342608,0.417718551870375,-26.1378262853326,-14.8583947248536,competition,,
4,18,0.808179419878222,0.469048883995834,0.339130535882387,0.549020949342608,0.172286618737597,-14.566304881905,96.8409028903766,parasitism,parasitism_giver,parasitism_taker
4,19,1.21052508387463,0.241921622944729,0.968603460929905,0.549020949342608,0.45763863899884,-55.9358120606502,111.652465152174,parasitism,parasitism_giver,parasitism_taker
4,20,1.0575407383033,0.701655295821045,0.355885442482251,0.549020949342608,0.315050580762212,27.8011880350285,12.961366908528,mutualism,,
5,6,0.519949782848022,0.519949782848022,-8.28434083498761e-22,0.34770934726804,0.205555081426788,49.535750745063,-100,parasitism,parasitism_taker,parasitism_giver
5,7,2.94561298814279,1.51066882295659,1.4349441651862,0.34770934726804,0.84573414664807,334.463103976339,69.668467434284,mutualism,,
5,8,1.2340500670323,0,1.2340500670323,0.34770934726804,0.832166726381869,-100,48.293608469273,parasitism,parasitism_giver,parasitism_taker
5,9,1.09903821939498,-1.7666252736455e-26,1.09903821939498,0.34770934726804,0.952665342434461,-100,15.3645640751954,parasitism,parasitism_giver,parasitism_taker
5,10,1.0919373411743,0,1.0919373411743,0.34770934726804,0.939573486542583,-100,16.2162786428103,parasitism,parasitism_giver,parasitism_taker
5,11,2.20251333018362,1.7084105392545,0.49410279092912,0.34770934726804,0.387329406963381,391.332934440076,27.5665575724885,mutualism,,
5,12,1.19008227298152,0.831457245156248,0.358625027825272,0.34770934726804,0.376390980452092,139.124214430537,-4.72007926584241,commensalism,commensal_taker,commensal_unaffected
5,13,0.951725208678069,0,0.951725208678069,0.34770934726804,0.813709797074609,-100,16.9612572073783,parasitism,parasitism_giver,parasitism_taker
5,14,0.599961124497169,0.32248556027765,0.277475564219519,0.34770934726804,0.216240229208626,-7.25427348691474,28.3181974209868,commensalism,commensal_unaffected,commensal_taker
5,15,1.70841053926137,0.0373023377181975,1.67110820154317,0.34770934726804,0.413000849276959,-89.2719772961864,304.625851125677,parasitism,parasitism_giver,parasitism_taker
5,16,0.446090341793179,0.446090341796788,-3.60867791445359e-12,0.34770934726804,0.115216765273805,28.2940321569522,-100.000000003132,parasitism,parasitism_taker,parasitism_giver
5,17,0.63239393869196,0.219247532932038,0.413146405759922,0.34770934726804,0.417718551870375,-36.9451714040274,-1.09455184357525,amensalism,amensal_affected,amensal_unaffected
5,18,0.612220834401487,0.389351432202136,0.222869402199351,0.34770934726804,0.172286618737597,11.9761189226804,29.3596704331367,mutualism,,
5,19,2.70280552880831,2.24516688980947,0.45763863899884,0.34770934726804,0.45763863899884,545.702195655595,-2.42598183373229e-14,commensalism,commensal_taker,commensal_unaffected
5,20,1.70841053924924,1.70841053924924,-4.08289047922623e-24,0.34770934726804,0.315050580762212,391.332934438563,-100,parasitism,parasitism_taker,parasitism_giver
6,7,3.75653335749513,-1.91917297215519e-12,3.75653335749705,0.205555081426788,0.84573414664807,-100.000000000934,344.174256459369,parasitism,parasitism_giver,parasitism_taker
6,8,0.839584913318241,0,0.839584913318241,0.205555081426788,0.832166726381869,-100,0.891430371005764,amensalism,amensal_affected,amensal_unaffected
6,9,2.56261580888482,1.17207490362596e-13,2.5626158088847,0.205555081426788,0.952665342434461,-99.999999999943,168.994335653708,parasitism,parasitism_giver,parasitism_taker
6,10,2.56261580887183,1.17207490362596e-13,2.56261580887171,0.205555081426788,0.939573486542583,-99.999999999943,172.742456612048,parasitism,parasitism_giver,parasitism_taker
6,11,0.917849560754332,0.472310786163133,0.445538774591199,0.205555081426788,0.387329406963381,129.773344879024,15.0283883901748,mutualism,,
6,12,0.931274179775793,0.472269413493429,0.459004766282364,0.205555081426788,0.376390980452092,129.753217587878,21.948928141435,mutualism,,
6,13,2.56261580887427,1.80519234726643,0.757423461607843,0.205555081426788,0.813709797074609,778.203708094355,-6.91724932760088,commensalism,commensal_taker,commensal_unaffected
6,14,0.443247708877455,0.21579000614623,0.227457702731226,0.205555081426788,0.216240229208626,4.97916405101693,5.18750537938887,neutralism,,
6,15,0.85420526962536,0,0.85420526962536,0.205555081426788,0.413000849276959,-100,106.82893779052,parasitism,parasitism_giver,parasitism_taker
6,16,0.321151512082951,0.211902567177667,0.109248944905284,0.205555081426788,0.115216765273805,3.0879731636017,-5.17964582180267,neutralism,,
6,17,0.542011288631937,0.279459217347298,0.26255207128464,0.205555081426788,0.417718551870375,35.9534463500147,-37.1461789022686,parasitism,parasitism_taker,parasitism_giver
6,18,0.391284624800406,0.181531769410725,0.209752855389681,0.205555081426788,0.172286618737597,-11.6870436134754,21.7464576916139,parasitism,parasitism_giver,parasitism_taker
6,19,2.43180025169846,1.97416161269962,0.45763863899884,0.205555081426788,0.45763863899884,860.405161962753,-2.42598183373229e-14,commensalism,commensal_taker,commensal_unaffected
6,20,0.682513971214574,0.352972527695658,0.329541443518916,0.205555081426788,0.315050580762212,71.7167609020527,4.59953532592949,commensalism,commensal_taker,commensal_unaffected
7,8,4.26810967155716,3.02656250844889,1.24154716310827,0.84573414664807,0.832166726381869,257.862162766417,49.1945212116712,mutualism,,
7,9,4.03027691870581,4.030276918706,-1.89034648141602e-13,0.84573414664807,0.952665342434461,376.541822826871,-100.00000000002,parasitism,parasitism_taker,parasitism_giver
7,10,3.9906317669419,3.99063176694209,-1.89034648141095e-13,0.84573414664807,0.939573486542583,371.854161589468,-100.00000000002,parasitism,parasitism_taker,parasitism_giver
7,11,4.41449084526144,4.41449084526144,0,0.84573414664807,0.387329406963381,421.971456722844,-100,parasitism,parasitism_taker,parasitism_giver
7,12,4.55327632024141,4.55327632024141,0,0.84573414664807,0.376390980452092,438.381516022213,-100,parasitism,parasitism_taker,parasitism_giver
7,13,3.77135158739041,3.11917125133237,0.652180336058042,0.84573414664807,0.813709797074609,268.812263723145,-19.8509912990216,parasitism,parasitism_taker,parasitism_giver
7,14,3.0606675652102,3.06066756520226,7.9396887623611e-12,0.84573414664807,0.216240229208626,261.894760585548,-99.9999999963283,parasitism,parasitism_taker,parasitism_giver
7,15,4.10911838362424,4.10911838362424,0,0.84573414664807,0.413000849276959,385.864074415118,-100,parasitism,parasitism_taker,parasitism_giver
7,16,0.935368046239444,0.935368046239444,0,0.84573414664807,0.115216765273805,10.5983540982262,-100,parasitism,parasitism_taker,parasitism_giver
7,17,1.36679883020399,1.00833262550082,0.358466204703162,0.84573414664807,0.417718551870375,19.2257199850787,-14.1847535623939,parasitism,parasitism_taker,parasitism_giver
7,18,3.50951714877086,3.50951714877086,0,0.84573414664807,0.172286618737597,314.966944716642,-100,parasitism,parasitism_taker,parasitism_giver
7,19,3.86534448284831,3.86534448285385,-5.54536266816079e-12,0.84573414664807,0.45763863899884,357.040134677489,-100.000000001212,parasitism,parasitism_taker,parasitism_giver
7,20,3.87915401635603,3.87915401635603,0,0.84573414664807,0.315050580762212,358.672980360368,-100,parasitism,parasitism_taker,parasitism_giver
8,9,2.56261580887463,0,2.56261580887463,0.832166726381869,0.952665342434461,-100,168.994335652651,parasitism,parasitism_giver,parasitism_taker
8,10,2.56261580887984,1.51414199519785e-27,2.56261580887984,0.832166726381869,0.939573486542583,-100,172.742456612913,parasitism,parasitism_giver,parasitism_taker
8,11,1.44844463608119,0.78204500967483,0.666399626406356,0.832166726381869,0.387329406963381,-6.0230378262011,72.0498403751096,commensalism,commensal_unaffected,commensal_taker
8,12,1.51740025815526,0.829663817530023,0.687736440625238,0.832166726381869,0.376390980452092,-0.300770118835179,82.7186293888291,commensalism,commensal_unaffected,commensal_taker
8,13,2.56261580887976,-1.3871494407619e-26,2.56261580887976,0.832166726381869,0.813709797074609,-100,214.929944077445,parasitism,parasitism_giver,parasitism_taker
8,14,1.14629281014199,0.6483015240503,0.497991286091692,0.832166726381869,0.216240229208626,-22.0947553540126,130.295393190338,parasitism,parasitism_giver,parasitism_taker
8,15,1.70841053925012,0,1.70841053925012,0.832166726381869,0.413000849276959,-100,313.657875580893,parasitism,parasitism_giver,parasitism_taker
8,16,0.914770986126582,0.733603578432244,0.181167407694338,0.832166726381869,0.115216765273805,-11.8441587274418,57.2404912286898,parasitism,parasitism_giver,parasitism_taker
8,17,0.950241691725636,0.201172133633521,0.749069558092115,0.832166726381869,0.417718551870375,-75.8255013982371,79.3239861476305,parasitism,parasitism_giver,parasitism_taker
8,18,1.10726540529177,0.598763277280323,0.508502128011447,0.832166726381869,0.172286618737597,-28.0476786324236,195.148939446032,parasitism,parasitism_giver,parasitism_taker
8,19,3.6943014783924,0,3.6943014783924,0.832166726381869,0.45763863899884,-100,707.252964145311,parasitism,parasitism_giver,parasitism_taker
8,20,1.19404066425976,0.639157058694569,0.554883605565194,0.832166726381869,0.315050580762212,-23.1936295418198,76.1252444679662,parasitism,parasitism_giver,parasitism_taker
9,10,0.958021268358096,0.958021268376796,-1.8699918131024e-11,0.952665342434461,0.939573486542583,0.56220434435539,-100.00000000199,amensalism,amensal_unnaffected,amensal_affected
9,11,3.33761658848425,2.56261580887749,0.775000779606767,0.952665342434461,0.387329406963381,168.994335652951,100.088288075694,mutualism,,
9,12,3.27488133179322,2.56261580887222,0.712265522920999,0.952665342434461,0.376390980452092,168.994335652398,89.2355449287017,mutualism,,
9,13,2.56261580887895,2.56261580887912,-1.69765555904321e-13,0.952665342434461,0.813709797074609,168.994335653122,-100.000000000021,parasitism,parasitism_taker,parasitism_giver
9,14,1.2568443207781,0.791993629485922,0.464850691292177,0.952665342434461,0.216240229208626,-16.8654936620193,114.969570182843,parasitism,parasitism_giver,parasitism_taker
9,15,2.56261580887515,2.56261580886445,1.06912933480764e-11,0.952665342434461,0.413000849276959,168.994335651583,-99.9999999974113,parasitism,parasitism_taker,parasitism_giver
9,16,1.04236783389767,1.04236783389767,0,0.952665342434461,0.115216765273805,9.41594991101316,-100,amensalism,amensal_unnaffected,amensal_affected
9,17,1.52859654509412,1.14116995974302,0.3874265853511,0.952665342434461,0.417718551870375,19.7870762073546,-7.2517647070353,commensalism,commensal_taker,commensal_unaffected
9,18,1.1837099411865,0.778712766282775,0.404997174903724,0.952665342434461,0.172286618737597,-18.2595680144261,135.071753030662,parasitism,parasitism_giver,parasitism_taker
9,19,3.69430147839284,-7.25055667929979e-14,3.69430147839292,0.952665342434461,0.45763863899884,-100.000000000008,707.252964145424,parasitism,parasitism_giver,parasitism_taker
9,20,2.56261580888336,2.56261580888336,-1.88743087981982e-27,0.952665342434461,0.315050580762212,168.994335653568,-100,parasitism,parasitism_taker,parasitism_giver
10,11,3.31346385760976,2.56261580887686,0.750848048732899,0.939573486542583,0.387329406963381,172.742456612596,93.8525800608488,mutualism,,
10,12,3.26542230823682,2.56261580887465,0.702806499362179,0.939573486542583,0.376390980452092,172.74245661236,86.7224603836209,mutualism,,
10,13,2.56261580887748,2.56261580887764,-1.69765555904163e-13,0.939573486542583,0.813709797074609,172.74245661268,-100.000000000021,parasitism,parasitism_taker,parasitism_giver
10,14,1.24965594958732,0.771693829075258,0.477962120512065,0.939573486542583,0.216240229208626,-17.8676452530694,121.032932799444,parasitism,parasitism_giver,parasitism_taker
10,15,2.56261580887096,-2.40589552179575e-13,2.5626158088712,0.939573486542583,0.413000849276959,-100.000000000026,520.486813370377,parasitism,parasitism_giver,parasitism_taker
10,16,1.04161924820944,1.04161924820944,0,0.939573486542583,0.115216765273805,10.8608600741129,-100,parasitism,parasitism_taker,parasitism_giver
10,17,1.55652145502835,0.0578843867677684,1.49863706826058,0.939573486542583,0.417718551870375,-93.8392911680842,258.767179851191,parasitism,parasitism_giver,parasitism_taker
10,18,1.18784030156327,0.772066486591554,0.415773814971719,0.939573486542583,0.172286618737597,-17.8279828401093,141.326818076897,parasitism,parasitism_giver,parasitism_taker
10,19,3.69430147839674,-1.89034648140988e-13,3.69430147839693,0.939573486542583,0.45763863899884,-100.00000000002,707.252964146302,parasitism,parasitism_giver,parasitism_taker
10,20,2.5626158088816,2.5626158088816,8.92188576890828e-25,0.939573486542583,0.315050580762212,172.742456613101,-100,parasitism,parasitism_taker,parasitism_giver
11,12,0.697071827135092,2.47479936961975e-24,0.697071827135092,0.387329406963381,0.376390980452092,-100,85.1988658967926,parasitism,parasitism_giver,parasitism_taker
11,13,3.24301153072969,0.680395721847179,2.56261580888251,0.387329406963381,0.813709797074609,75.6633267743351,214.929944077783,mutualism,,
11,14,0.484912888498047,0.0720160214203693,0.412896867077678,0.387329406963381,0.216240229208626,-81.4070349099061,90.9435948106216,parasitism,parasitism_giver,parasitism_taker
11,15,1.100578274591,0.384745530221595,0.71583274436941,0.387329406963381,0.413000849276959,-0.667100585531025,73.324763283809,commensalism,commensal_unaffected,commensal_taker
11,16,0.730124157544338,0.450378430392089,0.279745727152249,0.387329406963381,0.115216765273805,16.2778818998034,142.79949752751,mutualism,,
11,17,1.14454766618695,0.536808849430261,0.607738816756685,0.387329406963381,0.417718551870375,38.5923298824073,45.490022895913,mutualism,,
11,18,0.463586578806162,0.0812265766250496,0.382360002181112,0.387329406963381,0.172286618737597,-79.0290705624815,121.932501190629,parasitism,parasitism_giver,parasitism_taker
11,19,1.68945201035692,1.23181337135806,0.457638638998863,0.387329406963381,0.45763863899884,218.027330022613,4.92474312247655e-12,commensalism,commensal_taker,commensal_unaffected
11,20,0.548681881111083,0.548681881111083,4.68296666365381e-21,0.387329406963381,0.315050580762212,41.6576875514531,-100,parasitism,parasitism_taker,parasitism_giver
12,13,3.27903592017853,0.716420111295462,2.56261580888307,0.376390980452092,0.813709797074609,90.3393408723435,214.929944077852,mutualism,,
12,14,0.451132069044749,-3.81166666179612e-25,0.451132069044749,0.376390980452092,0.216240229208626,-100,108.625411976188,parasitism,parasitism_giver,parasitism_taker
12,15,0.956359891066058,0.39196017370734,0.564399717358718,0.376390980452092,0.413000849276959,4.13644164282263,36.6582461868573,commensalism,commensal_unaffected,commensal_taker
12,16,0.766142220486641,0.400133376685997,0.366008843800643,0.376390980452092,0.115216765273805,6.3079078583095,217.669779160044,commensalism,commensal_unaffected,commensal_taker
12,17,0.954139541799622,0.474966635734954,0.479172906064668,0.376390980452092,0.417718551870375,26.1896964599049,14.711904443584,mutualism,,
12,18,0.445270945700848,0,0.445270945700848,0.376390980452092,0.172286618737597,-100,158.447782517006,parasitism,parasitism_giver,parasitism_taker
12,19,1.12083631421496,0.663197675216116,0.45763863899884,0.376390980452092,0.45763863899884,76.1991412279685,-1.21299091686615e-14,commensalism,commensal_taker,commensal_unaffected
12,20,0.526147396501607,0.526147396501607,0,0.376390980452092,0.315050580762212,39.7874613970929,-100,parasitism,parasitism_taker,parasitism_giver
13,14,1.05757501902144,0.641075019544078,0.416499999477359,0.813709797074609,0.216240229208626,-21.2157673597117,92.6098584900801,parasitism,parasitism_giver,parasitism_taker
13,15,2.56261580886887,0.539580226375066,2.0230355824938,0.813709797074609,0.413000849276959,-33.6888620101508,389.838116806668,parasitism,parasitism_giver,parasitism_taker
13,16,0.893883575714934,0.835803970613209,0.0580796051017255,0.813709797074609,0.115216765273805,2.71523995631255,-49.5910122422695,amensalism,amensal_unnaffected,amensal_affected
13,17,1.32932928890546,0.908104373554924,0.421224915350531,0.813709797074609,0.417718551870375,11.6005210727062,0.83940812886,commensalism,commensal_taker,commensal_unaffected
13,18,2.56261580887952,2.56261580888172,-2.20131145228539e-12,0.813709797074609,0.172286618737597,214.929944077687,-100.000000001278,parasitism,parasitism_taker,parasitism_giver
13,19,3.69430147839409,-2.40589552179575e-13,3.69430147839433,0.813709797074609,0.45763863899884,-100.00000000003,707.252964145733,parasitism,parasitism_giver,parasitism_taker
13,20,2.56261580888229,2.56261580888229,1.0380869839009e-27,0.813709797074609,0.315050580762212,214.929944077756,-100,parasitism,parasitism_taker,parasitism_giver
14,15,1.15066925317424,0.296463983548242,0.854205269626,0.216240229208626,0.413000849276959,37.0993661231358,106.828937790675,mutualism,,
14,16,0.422091698449676,0.268703425611852,0.153388272837824,0.216240229208626,0.115216765273805,24.2615338483621,33.1301677089322,mutualism,,
14,17,0.796496831352822,0.429618640778116,0.366878190574706,0.216240229208626,0.417718551870375,98.6765563236735,-12.1709608223113,parasitism,parasitism_taker,parasitism_giver
14,18,0.273673531911739,0.273673531918631,-6.89187878717072e-12,0.216240229208626,0.172286618737597,26.5599527526371,-100.000000004,parasitism,parasitism_taker,parasitism_giver
14,19,0.89738878119325,0.43975014219441,0.457638638998841,0.216240229208626,0.45763863899884,103.361855378975,2.42598183373229e-14,commensalism,commensal_taker,commensal_unaffected
14,20,0.361039269130209,0.361039269130209,-1.32875133939315e-25,0.216240229208626,0.315050580762212,66.9621191447607,-100,parasitism,parasitism_taker,parasitism_giver
15,16,1.06689578485505,0.372607840664655,0.694287944190395,0.413000849276959,0.115216765273805,-9.78036938253766,502.592810638682,commensalism,commensal_unaffected,commensal_taker
15,17,0.692220785953333,0.26270133629531,0.429519449658022,0.413000849276959,0.417718551870375,-36.3920590586625,2.82508347661538,amensalism,amensal_affected,amensal_unaffected
