cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20
292,0.16697960338,0.42108078753,0.35934886555,0.0060846102545,0.3061127362,0.16268131525,0.73855274597,0.0060846102545,0.81540124525,0.8236500842,0.0060846102545,0.0060846102545,0.68082428069,0.0060846102545,0.34141701017,0.10354969369,0.34414619047,0.0060846102545,0.46372105022,0.0060846102545
293,0.16704242028,0.42107549897,0.35939198094,0.0060742664171,0.30612396869,0.16270770005,0.7386189936,0.0060742664171,0.8154352787,0.82366154853,0.0060742664171,0.0060742664171,0.68087906691,0.0060742664171,0.34146742124,0.103539824,0.34419541022,0.0060742664171,0.46371070638,0.0060742664171
294,0.16710513039,0.42107021941,0.35943502304,0.0060639401642,0.30613518208,0.16273404,0.73868512862,0.0060639401642,0.81546925355,0.82367299338,0.0060639401642,0.0060639401642,0.68093376,0.0060639401642,0.3415177466,0.1035299711,0.34424454631,0.0060639401642,0.46370038013,0.0060639401642
295,0.16716773389,0.42106494881,0.35947799196,0.0060536314659,0.30614637641,0.16276033517,0.7387511512,0.0060536314659,0.81550317138,0.82368441877,0.0060536314659,0.0060536314659,0.68098836012,0.0060536314659,0.34156798642,0.10352013494,0.34429359886,0.0060536314659,0.46369007143,0.0060536314659
296,0.16723023096,0.42105968718,0.35952088783,0.0060433402924,0.30615755171,0.16278658563,0.73881706155,0.0060433402924,0.81553703156,0.82369582474,0.0060433402924,0.0060433402924,0.68104286741,0.0060433402924,0.34161814083,0.1035103155,0.34434256803,0.0060433402924,0.46367978026,0.0060433402924
297,0.16729262179,0.42105443449,0.35956371079,0.0060330666139,0.30616870802,0.16281279148,0.73888285985,0.0060330666139,0.81557083417,0.82370721132,0.0060330666139,0.0060330666139,0.68109728204,0.0060330666139,0.34166820997,0.10350051276,0.34439145394,0.0060330666139,0.46366950658,0.0060330666139
298,0.16735490656,0.42104919073,0.35960646094,0.0060228104007,0.30617984535,0.16283895277,0.73894854629,0.0060228104007,0.81560457858,0.82371857854,0.0060228104007,0.0060228104007,0.68115160416,0.0060228104007,0.341718194,0.10349072668,0.34444025675,0.0060228104007,0.46365925037,0.0060228104007
299,0.16741708544,0.42104395589,0.35964913842,0.006012571623,0.30619096376,0.16286506959,0.73901412106,0.006012571623,0.81563826562,0.82372992644,0.006012571623,0.006012571623,0.68120583394,0.006012571623,0.34176809305,0.10348095724,0.3444889766,0.006012571623,0.46364901159,0.006012571623
300,0.16747915862,0.42103872994,0.35969174334,0.0060023502512,0.30620206326,0.16289114201,0.73907958436,0.0060023502512,0.81567189539,0.82374125504,0.0060023502512,0.0060023502512,0.68125997153,0.0060023502512,0.34181790728,0.1034712044,0.34453761362,0.0060023502512,0.46363879022,0.0060023502512
301,0.16754112627,0.42103351288,0.35973427584,0.0059921462558,0.30621314389,0.1629171701,0.73914493637,0.0059921462558,0.81570546873,0.82375256439,0.0059921462558,0.0059921462558,0.68131401708,0.0059921462558,0.34186763682,0.10346146815,0.34458616796,0.0059921462558,0.46362858622,0.0059921462558
302,0.16760298858,0.42102830469,0.35977673603,0.0059819596072,0.30622420568,0.16294315395,0.73921017728,0.0059819596072,0.815738985,0.82376385451,0.0059819596072,0.0059819596072,0.68136797076,0.0059819596072,0.34191728182,0.10345174844,0.34463463975,0.0059819596072,0.46361839957,0.0059819596072
303,0.16766474572,0.42102310535,0.35981912404,0.0059717902758,0.30623524867,0.16296909363,0.73927530728,0.0059717902758,0.81577244429,0.82377512544,0.0059717902758,0.0059717902758,0.68142183271,0.0059717902758,0.34196684242,0.10344204526,0.34468302915,0.0059717902758,0.46360823024,0.0059717902758
304,0.16772639788,0.42101791486,0.35986143999,0.0059616382324,0.30624627289,0.16299498921,0.73934032656,0.0059616382324,0.81580584671,0.8237863772,0.0059616382324,0.0059616382324,0.6814756031,0.0059616382324,0.34201631878,0.10343235858,0.34473133628,0.0059616382324,0.4635980782,0.0059616382324
305,0.16778794522,0.42101273318,0.35990368401,0.0059515034474,0.30625727837,0.16302084076,0.73940523531,0.0059515034474,0.81583919159,0.82379760984,0.0059515034474,0.0059515034474,0.68152928208,0.0059515034474,0.34206571102,0.10342268836,0.34477956129,0.0059515034474,0.46358794341,0.0059515034474
306,0.16784938794,0.42100756031,0.3599458562,0.0059413858915,0.30626826513,0.16304664837,0.73947003371,0.0059413858915,0.81587248053,0.82380882339,0.0059413858915,0.0059413858915,0.6815828698,0.0059413858915,0.34211501929,0.10341303458,0.34482770432,0.0059413858915,0.46357782586,0.0059413858915
307,0.1679107262,0.42100239624,0.35998795671,0.0059312855355,0.30627923322,0.16307241211,0.73953472195,0.0059312855355,0.81590571214,0.82382001787,0.0059312855355,0.0059312855355,0.68163636643,0.0059312855355,0.34216424374,0.10340339722,0.3448757655,0.0059312855355,0.4635677255,0.0059312855355
308,0.16797196019,0.42099724095,0.36002998564,0.0059212023501,0.30629018267,0.16309813204,0.73959930023,0.0059212023501,0.81593888725,0.82383119332,0.0059212023501,0.0059212023501,0.68168977211,0.0059212023501,0.34221338451,0.10339377624,0.34492374498,0.0059212023501,0.46355764232,0.0059212023501
309,0.16803309008,0.42099209442,0.36007194313,0.0059111363061,0.3063011135,0.16312380826,0.73966376872,0.0059111363061,0.81597200671,0.82384234977,0.0059111363061,0.0059111363061,0.681743087,0.0059111363061,0.34226244174,0.10338417161,0.3449716429,0.0059111363061,0.46354757627,0.0059111363061
310,0.16809411605,0.42098695664,0.36011382929,0.0059010873744,0.30631202574,0.16314944082,0.73972812762,0.0059010873744,0.81600506912,0.82385348725,0.0059010873744,0.0059010873744,0.68179631126,0.0059010873744,0.34231141558,0.10337458331,0.34501945939,0.0059010873744,0.46353752734,0.0059010873744
311,0.16815503827,0.42098182759,0.36015564424,0.0058910555258,0.30632291944,0.16317502981,0.7397923771,0.0058910555258,0.81603807533,0.82386460581,0.0058910555258,0.0058910555258,0.68184944503,0.0058910555258,0.34236030615,0.10336501131,0.34506719459,0.0058910555258,0.46352749549,0.0058910555258
312,0.16821585693,0.42097670727,0.3601973881,0.0058810407314,0.30633379462,0.1632005753,0.73985651736,0.0058810407314,0.81607102543,0.82387570546,0.0058810407314,0.0058810407314,0.68190248848,0.0058810407314,0.34240911362,0.10335545558,0.34511484864,0.0058810407314,0.4635174807,0.0058810407314
313,0.1682765722,0.42097159564,0.36023906101,0.0058710429622,0.30634465131,0.16322607736,0.73992054859,0.0058710429622,0.81610391951,0.82388678624,0.0058710429622,0.0058710429622,0.68195544176,0.0058710429622,0.34245783811,0.1033459161,0.34516242168,0.0058710429622,0.46350748293,0.0058710429622
314,0.16833718425,0.42096649271,0.36028066306,0.0058610621891,0.30635548954,0.16325153606,0.73998447096,0.0058610621891,0.81613675767,0.82389784818,0.0058610621891,0.0058610621891,0.68200830501,0.0058610621891,0.34250647977,0.10333639284,0.34520991384,0.0058610621891,0.46349750216,0.0058610621891
315,0.16839769326,0.42096139845,0.3603221944,0.0058510983834,0.30636630935,0.16327695149,0.74004828466,0.0058510983834,0.81616954001,0.82390889132,0.0058510983834,0.0058510983834,0.68206107839,0.0058510983834,0.34255503873,0.10332688576,0.34525732527,0.0058510983834,0.46348753835,0.0058510983834
316,0.1684580994,0.42095631286,0.36036365513,0.0058411515162,0.30637711076,0.16330232371,0.74011198988,0.0058411515162,0.81620226735,0.82391991568,0.0058411515162,0.0058411515162,0.68211376207,0.0058411515162,0.34260351515,0.10331739485,0.3453046561,0.0058411515162,0.46347759148,0.0058411515162
317,0.16851840286,0.42095123591,0.36040504538,0.0058312215586,0.30638789381,0.1633276528,0.7401755868,0.0058312215586,0.81623493907,0.82393092131,0.0058312215586,0.0058312215586,0.68216635618,0.0058312215586,0.34265190916,0.10330792007,0.34535190647,0.0058312215586,0.46346766152,0.0058312215586
318,0.16857860379,0.42094616759,0.36044636526,0.0058213084819,0.30639865853,0.16335293883,0.7402390756,0.0058213084819,0.81626755523,0.82394190822,0.0058213084819,0.0058213084819,0.68221886087,0.0058213084819,0.3427002209,0.1032984614,0.34539907651,0.0058213084819,0.46345774845,0.0058213084819
319,0.16863870239,0.42094110788,0.3604876149,0.0058114122575,0.30640940495,0.16337818187,0.74030245648,0.0058114122575,0.81630011522,0.82395287646,0.0058114122575,0.0058114122575,0.68227127631,0.0058114122575,0.34274845051,0.10328901881,0.34544616636,0.0058114122575,0.46344785222,0.0058114122575
320,0.16869869882,0.42093605678,0.36052879442,0.0058015328567,0.3064201331,0.163403382,0.7403657296,0.0058015328567,0.81633262059,0.82396382605,0.0058015328567,0.0058015328567,0.68232360265,0.0058015328567,0.34279659813,0.10327959227,0.34549317616,0.0058015328567,0.46343797282,0.0058015328567
321,0.16875859325,0.42093101426,0.36056990393,0.0057916702508,0.30643084302,0.16342853929,0.74042889517,0.0057916702508,0.8163650707,0.82397475702,0.0057916702508,0.0057916702508,0.68237584003,0.0057916702508,0.34284466389,0.10327018175,0.34554010604,0.0057916702508,0.46342811022,0.0057916702508
322,0.16881838587,0.42092598032,0.36061094355,0.0057818244114,0.30644153472,0.16345365381,0.74049195335,0.0057818244114,0.8163974649,0.82398566942,0.0057818244114,0.0057818244114,0.68242798861,0.0057818244114,0.34289264795,0.10326078724,0.34558695614,0.0057818244114,0.46341826438,0.0057818244114
323,0.16887807683,0.42092095493,0.36065191341,0.0057719953099,0.30645220826,0.16347872563,0.74055490433,0.0057719953099,0.81642980478,0.82399656326,0.0057719953099,0.0057719953099,0.68248004853,0.0057719953099,0.34294055043,0.10325140869,0.3456337266,0.0057719953099,0.46340843528,0.0057719953099
324,0.16893766633,0.42091593809,0.36069281362,0.0057621829179,0.30646286364,0.16350375484,0.74061774829,0.0057621829179,0.81646208967,0.82400743858,0.0057621829179,0.0057621829179,0.68253201995,0.0057621829179,0.34298837148,0.10324204609,0.34568041755,0.0057621829179,0.46339862288,0.0057621829179
325,0.16899715452,0.42091092977,0.36073364429,0.0057523872069,0.30647350091,0.16352874149,0.74068048543,0.0057523872069,0.81649431969,0.82401829542,0.0057523872069,0.0057523872069,0.68258390302,0.0057523872069,0.34303611123,0.1032326994,0.34572702912,0.0057523872069,0.46338882717,0.0057523872069
326,0.16905654158,0.42090592997,0.36077440556,0.0057426081487,0.3064841201,0.16355368567,0.7407431159,0.0057426081487,0.81652649491,0.82402913379,0.0057426081487,0.0057426081487,0.68263569789,0.0057426081487,0.34308376982,0.10322336861,0.34577356145,0.0057426081487,0.46337904812,0.0057426081487
327,0.16911582768,0.42090093867,0.36081509753,0.0057328457148,0.30649472124,0.16357858744,0.74080563991,0.0057328457148,0.81655861544,0.82403995375,0.0057328457148,0.0057328457148,0.68268740471,0.0057328457148,0.3431313474,0.10321405367,0.34582001468,0.0057328457148,0.46336928568,0.0057328457148
328,0.16917501299,0.42089595586,0.36085572033,0.0057230998771,0.30650530435,0.16360344688,0.74086805762,0.0057230998771,0.81659068135,0.82405075531,0.0057230998771,0.0057230998771,0.68273902363,0.0057230998771,0.34317884409,0.10320475458,0.34586638893,0.0057230998771,0.46335953984,0.0057230998771
329,0.16923409769,0.42089098151,0.36089627406,0.0057133706073,0.30651586947,0.16362826406,0.74093036923,0.0057133706073,0.81662269276,0.8240615385,0.0057133706073,0.0057133706073,0.68279055479,0.0057133706073,0.34322626004,0.10319547129,0.34591268435,0.0057133706073,0.46334981057,0.0057133706073
330,0.16929308195,0.42088601562,0.36093675886,0.0057036578773,0.30652641664,0.16365303905,0.7409925749,0.0057036578773,0.81665464901,0.82407230337,0.0057036578773,0.0057036578773,0.68284199835,0.0057036578773,0.34327359538,0.10318620378,0.34595890107,0.0057036578773,0.46334009784,0.0057036578773
331,0.16935196593,0.42088105818,0.36097717483,0.0056939616589,0.30653694587,0.16367777192,0.74105467483,0.0056939616589,0.81668655167,0.82408304993,0.0056939616589,0.0056939616589,0.68289335446,0.0056939616589,0.34332085026,0.10317695202,0.34600503922,0.0056939616589,0.46333040163,0.0056939616589
332,0.16941074981,0.42087610916,0.36101752209,0.0056842819241,0.3065474572,0.16370246275,0.74111666918,0.0056842819241,0.81671839936,0.82409377823,0.0056842819241,0.0056842819241,0.68294462326,0.0056842819241,0.34336802479,0.103167716,0.34605109894,0.0056842819241,0.46332072189,0.0056842819241
333,0.16946943376,0.42087116855,0.36105780077,0.0056746186448,0.30655795066,0.1637271116,0.74117855815,0.0056746186448,0.8167501929,0.82410448828,0.0056746186448,0.0056746186448,0.68299580491,0.0056746186448,0.34341511914,0.10315849567,0.34609708035,0.0056746186448,0.46331105861,0.0056746186448
334,0.16952801795,0.42086623635,0.36109801097,0.0056649717931,0.30656842629,0.16375171855,0.7412403419,0.0056649717931,0.81678193314,0.82411518013,0.0056649717931,0.0056649717931,0.68304689954,0.0056649717931,0.34346213342,0.10314929102,0.3461429836,0.0056649717931,0.46330141176,0.0056649717931
335,0.16958650254,0.42086131253,0.36113815281,0.0056553413411,0.3065788841,0.16377628366,0.74130202062,0.0056553413411,0.81681361868,0.82412585381,0.0056553413411,0.0056553413411,0.68309790732,0.0056553413411,0.34350906777,0.10314010202,0.34618880881,0.0056553413411,0.46329178131,0.0056553413411
336,0.16964488771,0.42085639707,0.36117822641,0.0056457272608,0.30658932414,0.16380080702,0.74136359449,0.0056457272608,0.81684525035,0.82413650934,0.0056457272608,0.0056457272608,0.68314882838,0.0056457272608,0.34355592234,0.10313092864,0.34623455611,0.0056457272608,0.46328216723,0.0056457272608
337,0.16970317362,0.42085148998,0.36121823189,0.0056361295244,0.30659974643,0.16382528868,0.74142506368,0.0056361295244,0.81687682825,0.82414714675,0.0056361295244,0.0056361295244,0.68319966288,0.0056361295244,0.34360269726,0.10312177085,0.34628022565,0.0056361295244,0.46327256949,0.0056361295244
338,0.16976136045,0.42084659123,0.36125816935,0.0056265481042,0.306610151,0.16384972873,0.74148642838,0.0056265481042,0.81690835321,0.82415776608,0.0056265481042,0.0056265481042,0.68325041095,0.0056265481042,0.34364939266,0.10311262864,0.34632581755,0.0056265481042,0.46326298807,0.0056265481042
339,0.16981944836,0.4208417008,0.36129803893,0.0056169829725,0.30662053788,0.16387412723,0.74154768875,0.0056169829725,0.81693982383,0.82416836736,0.0056169829725,0.0056169829725,0.68330107276,0.0056169829725,0.34369600867,0.10310350196,0.34637133194,0.0056169829725,0.46325342294,0.0056169829725
340,0.16987743752,0.42083681869,0.36133784072,0.0056074341014,0.30663090711,0.16389848425,0.74160884498,0.0056074341014,0.81697124096,0.82417895062,0.0056074341014,0.0056074341014,0.68335164844,0.0056074341014,0.34374254544,0.1030943908,0.34641676896,0.0056074341014,0.46324387407,0.0056074341014
341,0.1699353281,0.42083194488,0.36137757485,0.0055979014634,0.3066412587,0.16392279987,0.74166989725,0.0055979014634,0.81700260541,0.82418951588,0.0055979014634,0.0055979014634,0.68340213814,0.0055979014634,0.3437890031,0.10308529513,0.34646212873,0.0055979014634,0.46323434143,0.0055979014634
342,0.16999312026,0.42082707935,0.36141724144,0.0055883850309,0.3066515927,0.16394707414,0.74173084573,0.0055883850309,0.81703391655,0.82420006318,0.0055883850309,0.0055883850309,0.68345254201,0.0055883850309,0.34383538178,0.10307621492,0.3465074114,0.0055883850309,0.463224825,0.0055883850309
343,0.17005081418,0.4208222221,0.36145684059,0.0055788847764,0.30666190914,0.16397130716,0.74179169059,0.0055788847764,0.81706517446,0.82421059256,0.0055788847764,0.0055788847764,0.68350286019,0.0055788847764,0.34388168161,0.10306715015,0.34655261708,0.0055788847764,0.46321532474,0.0055788847764
344,0.17010841002,0.4208173731,0.36149637242,0.0055694006723,0.30667220803,0.16399549897,0.74185243202,0.0055694006723,0.81709637849,0.82422110403,0.0055694006723,0.0055694006723,0.68355309284,0.0055694006723,0.34392790274,0.10305810078,0.34659774591,0.0055694006723,0.46320584064,0.0055694006723
345,0.17016590795,0.42081253235,0.36153583705,0.0055599326911,0.30668248942,0.16401964966,0.74191307019,0.0055599326911,0.81712752947,0.82423159763,0.0055599326911,0.0055599326911,0.68360324008,0.0055599326911,0.34397404529,0.1030490668,0.34664279802,0.0055599326911,0.46319637266,0.0055599326911
346,0.17022330813,0.42080769982,0.36157523459,0.0055504808056,0.30669275333,0.16404375929,0.74197360527,0.0055504808056,0.81715862823,0.8242420734,0.0055504808056,0.0055504808056,0.68365330208,0.0055504808056,0.34402010939,0.10304004818,0.34668777355,0.0055504808056,0.46318692077,0.0055504808056
347,0.17028061072,0.42080287551,0.36161456515,0.0055410449882,0.30670299979,0.16406782794,0.74203403745,0.0055410449882,0.81718967413,0.82425253135,0.0055410449882,0.0055410449882,0.68370327897,0.0055410449882,0.34406609519,0.10303104489,0.34673267262,0.0055410449882,0.46317748495,0.0055410449882
348,0.17033781591,0.42079805941,0.36165382885,0.0055316252117,0.30671322883,0.16409185567,0.74209436688,0.0055316252117,0.81722066725,0.82426297153,0.0055316252117,0.0055316252117,0.6837531709,0.0055316252117,0.34411200281,0.10302205691,0.34677749535,0.0055316252117,0.46316806518,0.0055316252117
349,0.17039492384,0.42079325148,0.3616930258,0.0055222214488,0.30672344048,0.16411584256,0.74215459376,0.0055222214488,0.81725160694,0.82427339396,0.0055222214488,0.0055222214488,0.68380297801,0.0055222214488,0.34415783239,0.10301308421,0.34682224189,0.0055222214488,0.46315866142,0.0055222214488
350,0.1704519347,0.42078845174,0.36173215612,0.0055128336724,0.30673363477,0.16413978866,0.74221471826,0.0055128336724,0.81728249404,0.82428379867,0.0055128336724,0.0055128336724,0.68385270046,0.0055128336724,0.34420358406,0.10300412676,0.34686691236,0.0055128336724,0.46314927364,0.0055128336724
351,0.17050884863,0.42078366015,0.36177121991,0.0055034618551,0.30674381173,0.16416369406,0.74227474054,0.0055034618551,0.81731332936,0.82429418569,0.0055034618551,0.0055034618551,0.68390233837,0.0055034618551,0.34424925795,0.10299518453,0.3469115069,0.0055034618551,0.46313990182,0.0055034618551
352,0.17056566581,0.42077887671,0.3618102173,0.00549410597,0.30675397139,0.16418755882,0.74233466078,0.00549410597,0.81734411153,0.82430455506,0.00549410597,0.00549410597,0.6839518919,0.00549410597,0.3442948542,0.10298625751,0.34695602562,0.00549410597,0.46313054594,0.00549410597
353,0.1706223864,0.4207741014,0.36184914839,0.0054847659898,0.30676411378,0.164211383,0.74239447916,0.0054847659898,0.81737484136,0.82431490679,0.0054847659898,0.0054847659898,0.68400136119,0.0054847659898,0.34434037293,0.10297734567,0.34700046865,0.0054847659898,0.46312120596,0.0054847659898
354,0.17067901057,0.42076933421,0.3618880133,0.0054754418877,0.30677423892,0.16423516669,0.74245419585,0.0054754418877,0.81740551896,0.82432524093,0.0054754418877,0.0054754418877,0.68405074638,0.0054754418877,0.34438581428,0.10296844897,0.34704483614,0.0054754418877,0.46311188185,0.0054754418877
355,0.17073553847,0.42076457512,0.36192681214,0.0054661336364,0.30678434686,0.16425890995,0.74251381102,0.0054661336364,0.8174361444,0.8243355575,0.0054661336364,0.0054661336364,0.68410004761,0.0054661336364,0.34443117838,0.1029595674,0.3470891282,0.0054661336364,0.4631025736,0.0054661336364
356,0.17079197028,0.42075982412,0.36196554502,0.0054568412093,0.30679443761,0.16428261284,0.74257332484,0.0054568412093,0.81746671852,0.82434585653,0.0054568412093,0.0054568412093,0.68414926504,0.0054568412093,0.34447646536,0.10295070093,0.34713334496,0.0054568412093,0.46309328118,0.0054568412093
357,0.17084830615,0.4207550812,0.36200421206,0.0054475645792,0.3068045112,0.16430627543,0.74263273749,0.0054475645792,0.81749724066,0.82435613806,0.0054475645792,0.0054475645792,0.68419839879,0.0054475645792,0.34452167535,0.10294184953,0.34717748656,0.0054475645792,0.46308400455,0.0054475645792
358,0.17090454625,0.42075034634,0.36204281336,0.0054383037194,0.30681456767,0.1643298978,0.74269204914,0.0054383037194,0.81752771092,0.8243664021,0.0054383037194,0.0054383037194,0.68424744902,0.0054383037194,0.34456680849,0.10293301318,0.34722155311,0.0054383037194,0.46307474369,0.0054383037194
359,0.17096069075,0.42074561953,0.36208134904,0.0054290586031,0.30682460705,0.16435348001,0.74275125996,0.0054290586031,0.81755812938,0.8243766487,0.0054290586031,0.0054290586031,0.68429641586,0.0054290586031,0.3446118649,0.10292419185,0.34726554476,0.0054290586031,0.46306549857,0.0054290586031
360,0.1710167398,0.42074090076,0.3621198192,0.0054198292035,0.30683462936,0.16437702214,0.74281037012,0.0054198292035,0.81758849612,0.82438687788,0.0054198292035,0.0054198292035,0.68434529946,0.0054198292035,0.34465684471,0.10291538552,0.34730946161,0.0054198292035,0.46305626917,0.0054198292035
361,0.17107269356,0.42073619001,0.36215822397,0.0054106154938,0.30684463463,0.16440052424,0.7428693798,0.0054106154938,0.8176188105,0.82439708967,0.0054106154938,0.0054106154938,0.68439409995,0.0054106154938,0.34470174806,0.10290659415,0.34735330381,0.0054106154938,0.46304705546,0.0054106154938
362,0.17112855221,0.42073148727,0.36219656345,0.0054014174475,0.30685462289,0.16442398638,0.74292828915,0.0054014174475,0.81764907409,0.82440728409,0.0054014174475,0.0054014174475,0.68444281749,0.0054014174475,0.34474657507,0.10289781774,0.34739707147,0.0054014174475,0.46303785741,0.0054014174475
363,0.17118431589,0.42072679252,0.36223483776,0.0053922350378,0.30686459417,0.16444740864,0.74298709836,0.0053922350378,0.81767928549,0.82441746119,0.0053922350378,0.0053922350378,0.6844914522,0.0053922350378,0.34479132588,0.10288905624,0.34744076473,0.0053922350378,0.463028675,0.0053922350378
364,0.17123998477,0.42072210575,0.36227304699,0.0053830682383,0.3068745485,0.16447079109,0.7430458076,0.0053830682383,0.81770944627,0.82442762099,0.0053830682383,0.0053830682383,0.68454000424,0.0053830682383,0.34483600061,0.10288030964,0.34748438372,0.0053830682383,0.4630195082,0.0053830682383
365,0.17129555902,0.42071742695,0.36231119127,0.0053739170223,0.30688448591,0.16449413378,0.74310441703,0.0053739170223,0.81773955578,0.82443776351,0.0053739170223,0.0053739170223,0.68458847373,0.0053739170223,0.34488059939,0.1028715779,0.34752792854,0.0053739170223,0.46301035699,0.0053739170223
366,0.1713510388,0.42071275611,0.36234927071,0.0053647813633,0.30689440642,0.16451743679,0.74316292682,0.0053647813633,0.8177696141,0.82444788879,0.0053647813633,0.0053647813633,0.68463686083,0.0053647813633,0.34492512235,0.10286286101,0.34757139935,0.0053647813633,0.46300122133,0.0053647813633
367,0.17140642425,0.4207080932,0.36238728541,0.005355661235,0.30690431007,0.16454070019,0.74322133715,0.005355661235,0.81779962132,0.82445799686,0.005355661235,0.005355661235,0.68468516567,0.005355661235,0.34496956963,0.10285415894,0.34761479625,0.005355661235,0.4629921012,0.005355661235
368,0.17146171555,0.42070343822,0.36242523549,0.0053465566109,0.30691419688,0.16456392403,0.74327964818,0.0053465566109,0.81782957753,0.82446808775,0.0053465566109,0.0053465566109,0.6847333884,0.0053465566109,0.34501394134,0.10284547166,0.34765811938,0.0053465566109,0.46298299658,0.0053465566109
369,0.17151691286,0.42069879116,0.36246312105,0.0053374674647,0.30692406689,0.1645871084,0.74333786008,0.0053374674647,0.81785948207,0.82447816148,0.0053374674647,0.0053374674647,0.68478152914,0.0053374674647,0.34505823763,0.10283679915,0.34770136886,0.0053374674647,0.46297390743,0.0053374674647
370,0.17157201633,0.42069415199,0.3625009422,0.00532839377,0.30693392011,0.16461025335,0.74339597302,0.00532839377,0.81788933652,0.82448821809,0.00532839377,0.00532839377,0.68482958805,0.00532839377,0.34510245861,0.10282814139,0.34774454481,0.00532839377,0.46296483374,0.00532839377
371,0.17162702613,0.42068952071,0.36253869906,0.0053193355006,0.30694375659,0.16463335896,0.74345398717,0.0053193355006,0.81791913947,0.8244982576,0.0053193355006,0.0053193355006,0.68487756525,0.0053193355006,0.34514660441,0.10281949834,0.34778764737,0.0053193355006,0.46295577547,0.0053193355006
372,0.1716819424,0.42068489731,0.36257639173,0.0053102926302,0.30695357634,0.16465642529,0.74351190269,0.0053102926302,0.81794889176,0.82450828004,0.0053102926302,0.0053102926302,0.68492546089,0.0053102926302,0.34519067517,0.10281086999,0.34783067665,0.0053102926302,0.4629467326,0.0053102926302
373,0.17173676532,0.42068028176,0.36261402033,0.0053012651327,0.3069633794,0.1646794524,0.74356971976,0.0053012651327,0.81797859347,0.82451828544,0.0053012651327,0.0053012651327,0.68497327511,0.0053012651327,0.345234671,0.1028022563,0.34787363278,0.0053012651327,0.4629377051,0.0053012651327
374,0.17179149505,0.42067567407,0.36265158496,0.005292252982,0.3069731658,0.16470244037,0.74362743854,0.005292252982,0.81800824468,0.82452827384,0.005292252982,0.005292252982,0.68502100805,0.005292252982,0.34527859205,0.10279365726,0.34791651589,0.005292252982,0.46292869295,0.005292252982
375,0.17184613173,0.4206710742,0.36268908572,0.005283256152,0.30698293556,0.16472538926,0.7436850592,0.005283256152,0.81803784549,0.82453824525,0.005283256152,0.005283256152,0.68506865984,0.005283256152,0.34532243842,0.10278507283,0.34795932609,0.005283256152,0.46291969612,0.005283256152
376,0.17190067553,0.42066648215,0.36272652274,0.0052742746165,0.30699268871,0.16474829914,0.7437425819,0.0052742746165,0.81806739672,0.82454819971,0.0052742746165,0.0052742746165,0.68511623062,0.0052742746165,0.34536621026,0.102776503,0.34800206352,0.0052742746165,0.46291071458,0.0052742746165
377,0.1719551266,0.42066189791,0.36276389611,0.0052653083496,0.30700242528,0.16477117007,0.74380000681,0.0052653083496,0.81809689771,0.82455813726,0.0052653083496,0.0052653083496,0.68516372054,0.0052653083496,0.34540990769,0.10276794774,0.34804472829,0.0052653083496,0.46290174832,0.0052653083496
378,0.17200948511,0.42065732147,0.36280120595,0.0052563573255,0.30701214529,0.16479400212,0.7438573341,0.0052563573255,0.81812634781,0.8245680579,0.0052563573255,0.0052563573255,0.68521112972,0.0052563573255,0.34545353083,0.10275940702,0.34808732054,0.0052563573255,0.46289279729,0.0052563573255
379,0.17206375121,0.4206527528,0.36283845236,0.005247421518,0.30702184879,0.16481679535,0.74391456394,0.005247421518,0.81815574785,0.82457796168,0.005247421518,0.005247421518,0.6852584583,0.005247421518,0.34549707981,0.10275088082,0.34812984037,0.005247421518,0.46288386148,0.005247421518
380,0.17211792505,0.4206481919,0.36287563545,0.0052385009014,0.30703153578,0.16483954984,0.74397169648,0.0052385009014,0.8181850979,0.82458784863,0.0052385009014,0.0052385009014,0.68530570643,0.0052385009014,0.34554055476,0.10274236912,0.34817228793,0.0052385009014,0.46287494087,0.0052385009014
381,0.1721720068,0.42064363876,0.36291275533,0.0052295954499,0.30704120631,0.16486226564,0.7440287319,0.0052295954499,0.81821439806,0.82459771877,0.0052295954499,0.0052295954499,0.68535287423,0.0052295954499,0.3455839558,0.10273387188,0.34821466332,0.0052295954499,0.46286603542,0.0052295954499
382,0.17222599661,0.42063909335,0.36294981211,0.0052207051376,0.3070508604,0.16488494283,0.74408567036,0.0052207051376,0.81824364915,0.82460757213,0.0052207051376,0.0052207051376,0.68539996185,0.0052207051376,0.34562728306,0.10272538909,0.34825696667,0.0052207051376,0.4628571451,0.0052207051376
383,0.17227989464,0.42063455567,0.36298680589,0.0052118299389,0.30706049808,0.16490758146,0.74414251202,0.0052118299389,0.81827284977,0.82461740873,0.0052118299389,0.0052118299389,0.68544696942,0.0052118299389,0.34567053666,0.10271692072,0.34829919811,0.0052118299389,0.46284826991,0.0052118299389
384,0.17233370104,0.42063002571,0.36302373678,0.005202969828,0.30707011937,0.16493018161,0.74419925705,0.005202969828,0.81830200075,0.82462722862,0.005202969828,0.005202969828,0.68549389707,0.005202969828,0.34571371673,0.10270846675,0.34834135776,0.005202969828,0.46283940979,0.005202969828
385,0.17238741597,0.42062550345,0.36306060489,0.0051941247793,0.30707972431,0.16495274334,0.74425590562,0.0051941247793,0.81833110291,0.82463703181,0.0051941247793,0.0051941247793,0.68554074495,0.0051941247793,0.3457568234,0.10270002715,0.34838344573,0.0051941247793,0.46283056475,0.0051941247793
