cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20
94,0.1854300225,0.41994346858,0.36835225047,0.0038878391807,0.30835624983,0.17523253343,0.75155557174,0.0038878391807,0.82805814885,0.83094106958,0.0038878391807,0.0038878391807,0.694752059,0.0038878391807,0.35057066226,0.10163183486,0.35550157473,0.0038878391807,0.46152427915,0.0038878391807
95,0.18561502947,0.4199237326,0.36851583656,0.0038489607889,0.30839988815,0.17526222596,0.75178646186,0.0038489607889,0.82812646816,0.830935597,0.0038489607889,0.0038489607889,0.69488683469,0.0038489607889,0.35077566142,0.10159295647,0.35567754887,0.0038489607889,0.46148540076,0.0038489607889
96,0.18579818636,0.41990419398,0.36867778679,0.003810471181,0.30844309009,0.17529162158,0.75201504307,0.003810471181,0.82819410429,0.83093017915,0.003810471181,0.003810471181,0.69502026262,0.003810471181,0.3509786106,0.10155446686,0.35585176328,0.003810471181,0.46144691115,0.003810471181
97,0.18597951169,0.41988485075,0.36883811752,0.0037723664692,0.30848586001,0.17532072323,0.75224133847,0.0037723664692,0.82826106405,0.83092481548,0.0037723664692,0.0037723664692,0.69515235627,0.0037723664692,0.35117953028,0.10151636215,0.35602423554,0.0037723664692,0.46140880644,0.0037723664692
98,0.18615902377,0.41986570095,0.36899684494,0.0037346428045,0.30852820224,0.17534953387,0.75246537092,0.0037346428045,0.82832735422,0.83091950544,0.0037346428045,0.0037346428045,0.69528312899,0.0037346428045,0.35137844076,0.10147863849,0.35619498307,0.0037346428045,0.46137108277,0.0037346428045
99,0.18633674072,0.41984674264,0.36915398508,0.0036972963765,0.30857012104,0.1753780564,0.75268716304,0.0036972963765,0.82839298148,0.8309142485,0.0036972963765,0.0036972963765,0.69541259397,0.0036972963765,0.35157536214,0.10144129206,0.35636402314,0.0036972963765,0.46133373634,0.0036972963765
100,0.18646491479,0.41982797393,0.36930955383,0.0036603234127,0.30861162065,0.1754062937,0.75290673725,0.0036603234127,0.82845795247,0.83090904414,0.0036603234127,0.0036603234127,0.69554076431,0.0036603234127,0.35177031431,0.1014043191,0.3565313728,0.0036603234127,0.46129676338,0.0036603234127
101,0.18658908273,0.41980939289,0.36946356688,0.0036237201786,0.30865270527,0.17543424864,0.75312411571,0.0036237201786,0.82852227375,0.83090389182,0.0036237201786,0.0036237201786,0.69566765295,0.0036237201786,0.35196331695,0.10136771586,0.35669704896,0.0036237201786,0.46126016015,0.0036237201786
102,0.18671200899,0.41979099767,0.36961603981,0.0035874829768,0.30869337904,0.17546192402,0.75333224933,0.0035874829768,0.82858595182,0.83089879102,0.0035874829768,0.0035874829768,0.6957932727,0.0035874829768,0.35215438957,0.10133147866,0.35686106837,0.0035874829768,0.46122392294,0.0035874829768
103,0.18683370599,0.4197727864,0.369766988,0.0035516081471,0.30873364607,0.17548932265,0.75353661509,0.0035516081471,0.82864899311,0.83089374123,0.0035516081471,0.0035516081471,0.69591763625,0.0035516081471,0.35234355146,0.10129560383,0.35702344758,0.0035516081471,0.46118804811,0.0035516081471
104,0.18695418601,0.41975475725,0.36991642672,0.0035160920656,0.30877351043,0.17551644729,0.75373893719,0.0035160920656,0.82871140398,0.83088874193,0.0035160920656,0.0035160920656,0.69604075616,0.0035160920656,0.35253082173,0.10126008775,0.35718420299,0.0035160920656,0.46115253203,0.0035160920656
105,0.18707346124,0.41973690838,0.37006437105,0.0034809311449,0.30881297615,0.17554330069,0.75393923607,0.0034809311449,0.82877319075,0.83088379263,0.0034809311449,0.0034809311449,0.69616264488,0.0034809311449,0.3527162193,0.10122492683,0.35734335086,0.0034809311449,0.46111737111,0.0034809311449
106,0.18719154371,0.419719238,0.37021083593,0.0034461218335,0.30885204721,0.17556988556,0.75413753196,0.0034461218335,0.82883435964,0.83087889283,0.0034461218335,0.0034461218335,0.69628331471,0.0034461218335,0.3528997629,0.10119011752,0.35750090724,0.0034461218335,0.4610825618,0.0034461218335
107,0.18730844536,0.41970174433,0.37035583617,0.0034116606151,0.30889072756,0.17559620457,0.7543338449,0.0034116606151,0.82889491685,0.83087404202,0.0034116606151,0.0034116606151,0.69640277784,0.0034116606151,0.35308147105,0.1011556563,0.35765688806,0.0034116606151,0.46104810058,0.0034116606151
108,0.187424178,0.4196844256,0.3704993864,0.003377544009,0.30892902111,0.17562226039,0.7545281947,0.003377544009,0.82895486849,0.83086923972,0.003377544009,0.003377544009,0.69652104634,0.003377544009,0.35326136213,0.10112153969,0.35781130907,0.003377544009,0.46101398398,0.003377544009
109,0.1875387533,0.41966728005,0.37064150113,0.0033437685689,0.30896693172,0.17564805566,0.754720601,0.0033437685689,0.82901422061,0.83086448544,0.0033437685689,0.0033437685689,0.69659461917,0.0033437685689,0.3534394543,0.10108776425,0.35796418588,0.0033437685689,0.46098020854,0.0033437685689
110,0.18765218286,0.41965030595,0.37078219472,0.0033103308832,0.30900446323,0.17567359297,0.75491108324,0.0033103308832,0.82907297921,0.8308597787,0.0033103308832,0.0033103308832,0.69666322864,0.0033103308832,0.35361576554,0.10105432657,0.35811553391,0.0033103308832,0.46094677085,0.0033103308832
111,0.18776447812,0.4196335016,0.37092148136,0.0032772275744,0.30904161942,0.17569887491,0.75509966066,0.0032772275744,0.82913115022,0.83085511903,0.0032772275744,0.0032772275744,0.69673115201,0.0032772275744,0.35379031367,0.10102122326,0.35826536847,0.0032772275744,0.46091366754,0.0032772275744
112,0.18787565042,0.41961686529,0.37105937514,0.0032444552986,0.30907840405,0.17572390404,0.75528635231,0.0032444552986,0.82918873953,0.83085050596,0.0032444552986,0.0032444552986,0.69679839615,0.0032444552986,0.35396311632,0.10098845098,0.35841370467,0.0032444552986,0.46088089527,0.0032444552986
113,0.187985711,0.41960039535,0.37119588999,0.0032120107456,0.30911482083,0.17574868286,0.75547117704,0.0032120107456,0.82924575294,0.83084593902,0.0032120107456,0.0032120107456,0.69686496785,0.0032120107456,0.35413419095,0.10095600643,0.35856055752,0.0032120107456,0.46084845071,0.0032120107456
114,0.18809467098,0.4195840901,0.37133103968,0.0031798906382,0.30915087345,0.17577321391,0.75565415352,0.0031798906382,0.82930219621,0.83084141775,0.0031798906382,0.0031798906382,0.69693087383,0.0031798906382,0.35430355482,0.10092388632,0.35870594184,0.0031798906382,0.4608163306,0.0031798906382
115,0.18820254136,0.41956794791,0.37146483788,0.0031480917318,0.30918656554,0.17579749964,0.75583530023,0.0031480917318,0.82935807506,0.83083694169,0.0031480917318,0.0031480917318,0.69699612075,0.0031480917318,0.35447122506,0.10089208741,0.35884987231,0.0031480917318,0.4607845317,0.0031480917318
116,0.18830933303,0.41955196714,0.3715972981,0.0031166108145,0.3092219007,0.17582154251,0.75601463548,0.0031166108145,0.82941339511,0.8308325104,0.0031166108145,0.0031166108145,0.6970607152,0.0031166108145,0.3546372186,0.1008606065,0.35899236348,0.0031166108145,0.46075305078,0.0031166108145
117,0.18841505679,0.41953614617,0.37172843371,0.0030854447063,0.30925688252,0.17584534496,0.75619217738,0.0030854447063,0.82946816196,0.83082812341,0.0030854447063,0.0030854447063,0.69712466371,0.0030854447063,0.3548015522,0.10082944039,0.35913342974,0.0030854447063,0.46072188467,0.0030854447063
118,0.18851972331,0.41952048342,0.37185825797,0.0030545902593,0.30929151452,0.17586890938,0.75636794386,0.0030545902593,0.82952238115,0.8308237803,0.0030545902593,0.0030545902593,0.69718797273,0.0030545902593,0.35496424247,0.10079858594,0.35927308534,0.0030545902593,0.46069103023,0.0030545902593
119,0.18862334316,0.41950497729,0.37198678398,0.0030240443567,0.3093258002,0.17589223815,0.75654195267,0.0030240443567,0.82957605814,0.83081948061,0.0030240443567,0.0030240443567,0.69725064866,0.0030240443567,0.35512530583,0.10076804004,0.35941134438,0.0030240443567,0.46066048432,0.0030240443567
120,0.18872592682,0.41948962623,0.37211402474,0.0029938039131,0.30935974302,0.17591533364,0.7567142214,0.0029938039131,0.82962919837,0.83081522392,0.0029938039131,0.0029938039131,0.69731269784,0.0029938039131,0.35528475856,0.1007377996,0.35954822083,0.0029938039131,0.46063024388,0.0029938039131
121,0.18882748463,0.41947442867,0.37223999309,0.002963865874,0.30939334641,0.17593819818,0.75688476743,0.002963865874,0.82968180719,0.8308110098,0.002963865874,0.002963865874,0.69737412652,0.002963865874,0.35544261676,0.10070786156,0.35968372851,0.002963865874,0.46060030584,0.002963865874
122,0.18892802688,0.41945938309,0.37236470175,0.0029342272153,0.30942661377,0.17596083406,0.75705360801,0.0029342272153,0.82973388992,0.83080683783,0.0029342272153,0.0029342272153,0.69743494091,0.0029342272153,0.35559889638,0.1006782229,0.35981788112,0.0029342272153,0.46057066718,0.0029342272153
123,0.18902756369,0.41944448797,0.37248816333,0.0029048849431,0.30945954846,0.17598324359,0.75722076018,0.0029048849431,0.82978545183,0.83080270757,0.0029048849431,0.0029048849431,0.69749514716,0.0029048849431,0.3557536132,0.10064888063,0.3599506922,0.0029048849431,0.46054132491,0.0029048849431
124,0.18912610514,0.4194297418,0.37261039029,0.0028758360937,0.30949215379,0.17600542903,0.75738624083,0.0028758360937,0.82983649812,0.83079861861,0.0028758360937,0.0028758360937,0.69755475135,0.0028758360937,0.35590678286,0.10061983178,0.36008217517,0.0028758360937,0.46051227606,0.0028758360937
125,0.18922366118,0.41941514308,0.37273139498,0.0028470777327,0.30952443308,0.17602739261,0.75755006668,0.0028470777327,0.82988703394,0.83079457054,0.0028470777327,0.0028470777327,0.69761375949,0.0028470777327,0.35605842082,0.10059107342,0.36021234331,0.0028470777327,0.4604835177,0.0028470777327
126,0.18932024165,0.41940069036,0.37285118963,0.0028186069554,0.30955638957,0.17604913655,0.75771225426,0.0028186069554,0.82993706441,0.83079056296,0.0028186069554,0.0028186069554,0.69767217756,0.0028186069554,0.35620854239,0.10056260264,0.36034120977,0.0028186069554,0.46045504692,0.0028186069554
127,0.18941585632,0.41938638216,0.37296978633,0.0027904208859,0.3095880265,0.17607066306,0.75787281997,0.0027904208859,0.82998659457,0.83078659545,0.0027904208859,0.0027904208859,0.69773001144,0.0027904208859,0.35635716276,0.10053441657,0.36046878757,0.0027904208859,0.46042686085,0.0027904208859
128,0.18950716006,0.41937221705,0.37308719706,0.002762516677,0.30961934706,0.1760919743,0.75803178002,0.002762516677,0.83003562943,0.83078266761,0.002762516677,0.002762516677,0.69778726699,0.002762516677,0.35650429692,0.10050651236,0.36059508959,0.002762516677,0.46039895664,0.002762516677
129,0.18959437098,0.41935819359,0.37320343368,0.0027348915102,0.30965035441,0.17611307242,0.75818915047,0.0027348915102,0.83008417394,0.83077877905,0.0027348915102,0.0027348915102,0.69784394998,0.0027348915102,0.35664995973,0.10047888719,0.36072012858,0.0027348915102,0.46037133148,0.0027348915102
130,0.1896807098,0.41934431036,0.37331850794,0.0027075425951,0.30968105169,0.17613395957,0.75834494722,0.0027075425951,0.83013223301,0.83077492938,0.0027075425951,0.0027075425951,0.69790006614,0.0027075425951,0.35679416592,0.10045153828,0.36084391719,0.0027075425951,0.46034398256,0.0027075425951
131,0.18976618522,0.41933056596,0.37343243146,0.0026804671692,0.30971144199,0.17615463784,0.758499186,0.0026804671692,0.83017981148,0.83077111821,0.0026804671692,0.0026804671692,0.69795562113,0.0026804671692,0.35693693005,0.10042446285,0.36096646791,0.0026804671692,0.46031690714,0.0026804671692
132,0.1898508059,0.41931695901,0.37354521574,0.0026536624975,0.3097415284,0.17617510933,0.75865188239,0.0026536624975,0.83022691417,0.83076734514,0.0026536624975,0.0026536624975,0.69801062058,0.0026536624975,0.35707826654,0.10039765818,0.36108779313,0.0026536624975,0.46029010246,0.0026536624975
133,0.18993458036,0.41930348813,0.37365687217,0.0026271258725,0.30977131394,0.17619537611,0.75880305182,0.0026271258725,0.83027354584,0.83076360981,0.0026271258725,0.0026271258725,0.69806507003,0.0026271258725,0.35721818966,0.10037112156,0.36120790509,0.0026271258725,0.46026356584,0.0026271258725
134,0.19001751708,0.41929015195,0.37376741205,0.0026008546138,0.30980080162,0.17621544022,0.75895270955,0.0026008546138,0.83031971118,0.83075991183,0.0026008546138,0.0026008546138,0.69811897499,0.0026008546138,0.35735671355,0.1003448503,0.36132681593,0.0026008546138,0.46023729458,0.0026008546138
135,0.19009962444,0.41927694914,0.37387684652,0.0025748460676,0.30982999443,0.17623530369,0.75910087071,0.0025748460676,0.83036541488,0.83075625083,0.0025748460676,0.0025748460676,0.6981723409,0.0025748460676,0.3574938522,0.10031884175,0.36144453766,0.0025748460676,0.46021128603,0.0025748460676
136,0.19018091072,0.41926387836,0.37398518665,0.002549097607,0.30985889531,0.17625496852,0.75924755025,0.002549097607,0.83041066153,0.83075262644,0.002549097607,0.002549097607,0.69822517315,0.002549097607,0.35762961947,0.10029309329,0.36156108218,0.002549097607,0.46018553757,0.002549097607
137,0.19026138414,0.41925093828,0.37409244338,0.0025236066309,0.30988750718,0.17627443671,0.759392763,0.0025236066309,0.83045545572,0.8307490383,0.0025236066309,0.0025236066309,0.69827747708,0.0025236066309,0.35776402906,0.10026760231,0.36167646125,0.0025236066309,0.4601600466,0.0025236066309
138,0.19034105282,0.41923812761,0.37419862754,0.0024983705646,0.30991583293,0.17629371021,0.75953652362,0.0024983705646,0.83049980197,0.83074548604,0.0024983705646,0.0024983705646,0.69832925797,0.0024983705646,0.35789709456,0.10024236625,0.36179068653,0.0024983705646,0.46013481053,0.0024983705646
139,0.19041992482,0.41922544504,0.37430374986,0.0024733868589,0.30994387542,0.17631279098,0.75967884664,0.0024733868589,0.83054370476,0.83074196929,0.0024733868589,0.0024733868589,0.69838052105,0.0024733868589,0.3580288294,0.10021738254,0.36190376956,0.0024733868589,0.46010982683,0.0024733868589
140,0.19049800809,0.41921288929,0.37440782096,0.0024486529903,0.30997163749,0.17633168094,0.75981974642,0.0024486529903,0.83058716852,0.83073848772,0.0024486529903,0.0024486529903,0.6984312715,0.0024486529903,0.35815924689,0.10019264867,0.36201572176,0.0024486529903,0.46008509296,0.0024486529903
141,0.19057531054,0.41920045911,0.37451085134,0.0024241664604,0.30999912194,0.176350382,0.75995923721,0.0024241664604,0.83063019764,0.83073504096,0.0024241664604,0.0024241664604,0.69848151444,0.0024241664604,0.35828836021,0.10016816214,0.36212655443,0.0024241664604,0.46006060643,0.0024241664604
142,0.19065183996,0.41918815322,0.37461285142,0.0023999247958,0.31002633154,0.17636889605,0.76009733309,0.0023999247958,0.83067279646,0.83073162867,0.0023999247958,0.0023999247958,0.69853125495,0.0023999247958,0.35841618239,0.10014392048,0.36223627878,0.0023999247958,0.46003636476,0.0023999247958
143,0.19072760408,0.4191759704,0.3747138315,0.0023759255479,0.31005326905,0.17638722496,0.76023404801,0.0023759255479,0.83071496931,0.8307282505,0.0023759255479,0.0023759255479,0.69858049806,0.0023759255479,0.35854272636,0.10011992123,0.36234490589,0.0023759255479,0.46001236551,0.0023759255479
144,0.19080261057,0.4191639094,0.37481380178,0.0023521662924,0.31007993718,0.17640537058,0.76036939578,0.0023521662924,0.83075672042,0.83072490612,0.0023521662924,0.0023521662924,0.69862924874,0.0023521662924,0.35866800488,0.10009616198,0.36245244672,0.0023521662924,0.45998860626,0.0023521662924
145,0.19087686698,0.41915196902,0.37491277236,0.0023286446295,0.31010633864,0.17642333474,0.76050339008,0.0023286446295,0.83079805402,0.83072159518,0.0023286446295,0.0023286446295,0.69867751191,0.0023286446295,0.35879203062,0.10007264031,0.36255891215,0.0023286446295,0.4599650846,0.0023286446295
146,0.19095038084,0.41914014803,0.37501075323,0.0023053581832,0.31013247607,0.17644111927,0.76063604443,0.0023053581832,0.83083897428,0.83071831734,0.0023053581832,0.0023053581832,0.69872529245,0.0023053581832,0.3589148161,0.10004935387,0.36266431292,0.0023053581832,0.45994179815,0.0023053581832
147,0.19102315956,0.41912844526,0.3751077543,0.0022823046014,0.31015835213,0.17645872594,0.76076737223,0.0022823046014,0.83087948535,0.83071507229,0.0022823046014,0.0022823046014,0.69877259519,0.0022823046014,0.35903637373,0.10002630028,0.36276865968,0.0022823046014,0.45991874457,0.0022823046014
148,0.19109521048,0.41911685952,0.37520378535,0.0022594815553,0.31018396944,0.17647615655,0.76089738676,0.0022594815553,0.8309195913,0.83071185969,0.0022594815553,0.0022594815553,0.6988194249,0.0022594815553,0.35915671578,0.10000347724,0.36287196298,0.0022594815553,0.45989592152,0.0022594815553
149,0.1911665409,0.41910538963,0.37529885609,0.0022368867398,0.31020933056,0.17649341286,0.76102610115,0.0022368867398,0.83095929619,0.83070867921,0.0022368867398,0.0022368867398,0.69886578631,0.0022368867398,0.35927585441,0.099980882423,0.36297423324,0.0022368867398,0.45987332671,0.0022368867398
150,0.19123715802,0.41909403444,0.37539297612,0.0022145178724,0.31023443808,0.1765104966,0.76115352839,0.0022145178724,0.83099860404,0.83070553053,0.0022145178724,0.0022145178724,0.6989116841,0.0022145178724,0.35939380165,0.099958513555,0.3630754808,0.0022145178724,0.45985095784,0.0022145178724
151,0.19130706897,0.4190827928,0.37548615496,0.0021923726937,0.31025929452,0.1765274095,0.76127968135,0.0021923726937,0.8310375188,0.83070241335,0.0021923726937,0.0021923726937,0.69895712292,0.0021923726937,0.35951056942,0.099936368377,0.36317571589,0.0021923726937,0.45982881266,0.0021923726937
152,0.1913762808,0.41907166358,0.375578402,0.0021704489667,0.3102839024,0.17654415328,0.76140457279,0.0021704489667,0.83107604442,0.83069932733,0.0021704489667,0.0021704489667,0.69900210735,0.0021704489667,0.35962616951,0.09991444465,0.36327494862,0.0021704489667,0.45980688893,0.0021704489667
153,0.19144480052,0.41906064565,0.37566972658,0.0021487444771,0.3103082642,0.17656072962,0.76152821532,0.0021487444771,0.83111418478,0.83069627218,0.0021487444771,0.0021487444771,0.69904664193,0.0021487444771,0.3597406136,0.09989274016,0.36337318903,0.0021487444771,0.45978518444,0.0021487444771
154,0.19151263504,0.4190497379,0.37576013791,0.0021272570323,0.31033238238,0.17657714019,0.76165062141,0.0021272570323,0.83115194374,0.83069324758,0.0021272570323,0.0021272570323,0.69909073117,0.0021272570323,0.35985391326,0.099871252715,0.36347044703,0.0021272570323,0.459763697,0.0021272570323
155,0.19157979121,0.41903893923,0.37584964512,0.002105984462,0.31035625938,0.17659338666,0.76177180345,0.002105984462,0.83118932511,0.83069025322,0.002105984462,0.002105984462,0.69913437952,0.002105984462,0.35996607991,0.099849980145,0.36356673246,0.002105984462,0.45974242443,0.002105984462
156,0.19164627582,0.41902824855,0.37593825727,0.0020849246173,0.31037989761,0.17660947066,0.76189177367,0.0020849246173,0.83122633266,0.83068728881,0.0020849246173,0.0020849246173,0.69917759139,0.0020849246173,0.3600771249,0.0998289203,0.36366205502,0.0020849246173,0.45972136458,0.0020849246173
157,0.19171209559,0.41901766477,0.37602598329,0.0020640753712,0.31040329946,0.17662539383,0.76201054418,0.0020640753712,0.83126297014,0.83068435404,0.0020640753712,0.0020640753712,0.69922037113,0.0020640753712,0.36018705944,0.099808071054,0.36375642437,0.0020640753712,0.45970051534,0.0020640753712
158,0.19177725716,0.41900718683,0.37611283205,0.0020434346175,0.31042646729,0.17664115776,0.76212812699,0.0020434346175,0.83129924124,0.83068144862,0.0020434346175,0.0020434346175,0.69926272308,0.0020434346175,0.36029589463,0.0997874303,0.36384985002,0.0020434346175,0.45967987458,0.0020434346175
159,0.19184176711,0.41899681367,0.37619881232,0.0020230002713,0.31044940344,0.17665676405,0.76224453398,0.0020230002713,0.83133514964,0.83067857225,0.0020230002713,0.0020230002713,0.69930465151,0.0020230002713,0.36040364147,0.099766995954,0.36394234141,0.0020230002713,0.45965944024,0.0020230002713
160,0.19190563197,0.41898654424,0.3762839328,0.0020027702686,0.31047211023,0.17667221428,0.76235977689,0.0020027702686,0.83137069894,0.83067572465,0.0020027702686,0.0020027702686,0.69934616065,0.0020027702686,0.36051031084,0.099746765952,0.36403390789,0.0020027702686,0.45963921023,0.0020027702686
161,0.19196885817,0.4189763775,0.37636820206,0.0019827425659,0.31049458995,0.17668751001,0.76247386737,0.0019827425659,0.83140589276,0.83067290552,0.0019827425659,0.0019827425659,0.6993872547,0.0019827425659,0.36061591352,0.099726738249,0.3641245587,0.0019827425659,0.45961918253,0.0019827425659
162,0.19203145211,0.41896631244,0.37645162864,0.0019629151402,0.31051684487,0.17670265278,0.76258681695,0.0019629151402,0.83144073464,0.83067011458,0.0019629151402,0.0019629151402,0.69942793782,0.0019629151402,0.36072046017,0.099706910823,0.36421430301,0.0019629151402,0.45959935511,0.0019629151402
163,0.19209342012,0.41895634802,0.37653422095,0.0019432859888,0.31053887725,0.17671764412,0.76269863703,0.0019432859888,0.8314752281,0.83066735156,0.0019432859888,0.0019432859888,0.6994682141,0.0019432859888,0.36082396136,0.099687281672,0.36430314987,0.0019432859888,0.45957972596,0.0019432859888
164,0.19215476844,0.41894648325,0.37661598733,0.0019238531289,0.3105606893,0.17673248555,0.76280933891,0.0019238531289,0.83150937662,0.83066461616,0.0019238531289,0.0019238531289,0.69950808761,0.0019238531289,0.36092642753,0.099667848812,0.36439110827,0.0019238531289,0.4595602931,0.0019238531289
165,0.19221550328,0.41893671712,0.37669693605,0.0019046145977,0.31058228323,0.17674717856,0.76291893377,0.0019046145977,0.83154318366,0.83066190812,0.0019046145977,0.0019046145977,0.6995475624,0.0019046145977,0.36102786904,0.099648610281,0.36447818708,0.0019046145977,0.45954105456,0.0019046145977
166,0.19227563077,0.41892704866,0.37677707529,0.0018855684517,0.31060366122,0.17676172465,0.76302743269,0.0018855684517,0.83157665263,0.83065922716,0.0018855684517,0.0018855684517,0.69958664243,0.0018855684517,0.36112829614,0.099629564135,0.3645643951,0.0018855684517,0.45952200842,0.0018855684517
167,0.19233515699,0.41891747688,0.37685641313,0.0018667127672,0.31062482543,0.17677612527,0.76313484661,0.0018667127672,0.83160978691,0.830656573,0.0018667127672,0.0018667127672,0.69962533167,0.0018667127672,0.36122771897,0.09961070845,0.36464974104,0.0018667127672,0.45950315273,0.0018667127672
168,0.19239408795,0.41890800082,0.37693495759,0.0018480456395,0.310645778,0.17679038189,0.7632411864,0.0018480456395,0.83164258985,0.83065394539,0.0018480456395,0.0018480456395,0.69966363401,0.0018480456395,0.36132614756,0.099592041322,0.36473423352,0.0018480456395,0.45948448561,0.0018480456395
169,0.19245242959,0.41889861951,0.37701271661,0.0018295651831,0.31066652104,0.17680449594,0.76334646279,0.0018295651831,0.83167506475,0.83065134406,0.0018295651831,0.0018295651831,0.69970155333,0.0018295651831,0.36142359187,0.099573560866,0.36481788108,0.0018295651831,0.45946600515,0.0018295651831
170,0.19251018782,0.41888933203,0.37708969804,0.0018112695313,0.31068705665,0.17681846885,0.76345068641,0.0018112695313,0.83170721491,0.83064876874,0.0018112695313,0.0018112695313,0.69973909345,0.0018112695313,0.36152006174,0.099555265214,0.36490069216,0.0018112695313,0.4594477095,0.0018112695313
171,0.19256736847,0.41888013741,0.37716590966,0.0017931568359,0.31070738691,0.17683230203,0.7635538678,0.0017931568359,0.83173904357,0.83064621917,0.0017931568359,0.0017931568359,0.69977625818,0.0017931568359,0.36161556691,0.099537152519,0.36498267514,0.0017931568359,0.4594295968,0.0017931568359
172,0.19262397731,0.41887103475,0.37724135915,0.0017752252676,0.31072751386,0.17684599688,0.76365601737,0.0017752252676,0.83177055394,0.83064369509,0.0017752252676,0.0017752252676,0.69981305126,0.0017752252676,0.36171011703,0.099519220951,0.36506383828,0.0017752252676,0.45941166523,0.0017752252676
173,0.19268002006,0.41886202311,0.37731605416,0.0017574730149,0.31074743955,0.17685955478,0.76375714545,0.0017574730149,0.8318017492,0.83064119626,0.0017574730149,0.0017574730149,0.6998494764,0.0017574730149,0.36180372165,0.099501468698,0.36514418979,0.0017574730149,0.45939391298,0.0017574730149
174,0.19273550238,0.41885310158,0.37739000221,0.0017398982848,0.31076716598,0.1768729771,0.76385726224,0.0017398982848,0.83183263252,0.83063872242,0.0017398982848,0.0017398982848,0.6998855373,0.0017398982848,0.36189639022,0.099483893968,0.36522373778,0.0017398982848,0.45937633825,0.0017398982848
175,0.19279042988,0.41884426928,0.37746321078,0.0017224993019,0.31078669514,0.1768862652,0.76395637787,0.0017224993019,0.831863207,0.83063627331,0.0017224993019,0.0017224993019,0.69992123758,0.0017224993019,0.3619881321,0.099466494985,0.3653024903,0.0017224993019,0.45935893927,0.0017224993019
176,0.19284480811,0.41883552529,0.37753568727,0.0017052743089,0.31080602901,0.17689942042,0.76405450235,0.0017052743089,0.83189347573,0.8306338487,0.0017052743089,0.0017052743089,0.69995658087,0.0017052743089,0.36207895657,0.099449269992,0.36538045529,0.0017052743089,0.45934171428,0.0017052743089
177,0.19289864255,0.41882686874,0.37760743899,0.0016882215658,0.31082516954,0.17691244409,0.76415164557,0.0016882215658,0.83192344178,0.83063144833,0.0016882215658,0.0016882215658,0.69999157072,0.0016882215658,0.36216887279,0.099432217249,0.36545764063,0.0016882215658,0.45932466153,0.0016882215658
178,0.19295193865,0.41881829876,0.3776784732,0.0016713393501,0.31084411867,0.17692533752,0.76424781737,0.0016713393501,0.83195310817,0.83062907197,0.0016713393501,0.0016713393501,0.70002621067,0.0016713393501,0.36225788985,0.099415335033,0.36553405411,0.0016713393501,0.45930777932,0.0016713393501
179,0.19300470179,0.41880981448,0.37774879706,0.0016546259566,0.31086287831,0.17693810201,0.76434302745,0.0016546259566,0.83198247789,0.83062671937,0.0016546259566,0.0016546259566,0.70006050422,0.0016546259566,0.36234601674,0.09939862164,0.36560970347,0.0016546259566,0.45929106592,0.0016546259566
180,0.1930569373,0.41880141505,0.37781841769,0.0016380796971,0.31088145035,0.17695073886,0.76443728543,0.0016380796971,0.83201155392,0.83062439029,0.0016380796971,0.0016380796971,0.70009445484,0.0016380796971,0.36243326236,0.09938207538,0.36568459633,0.0016380796971,0.45927451966,0.0016380796971
181,0.19310865045,0.4187930996,0.3778873421,0.0016216989001,0.31089983667,0.17696324934,0.76453060082,0.0016216989001,0.83204033918,0.83062208451,0.0016216989001,0.0016216989001,0.70012806595,0.0016216989001,0.36251963552,0.099365694583,0.36575874026,0.0016216989001,0.45925813887,0.0016216989001
182,0.19315984647,0.41878486731,0.37795557728,0.0016054819111,0.31091803912,0.17697563472,0.76462298307,0.0016054819111,0.8320688366,0.83061980178,0.0016054819111,0.0016054819111,0.70016134095,0.0016054819111,0.36260514495,0.099349477594,0.36583214275,0.0016054819111,0.45924192188,0.0016054819111
183,0.19321053053,0.41877671735,0.3780231301,0.001589427092,0.31093605956,0.17698789624,0.76471444149,0.001589427092,0.83209704904,0.83061754188,0.001589427092,0.001589427092,0.7001942832,0.001589427092,0.36268979929,0.099333422775,0.36590481121,0.001589427092,0.45922586706,0.001589427092
184,0.19326070775,0.41876864888,0.37809000739,0.0015735328211,0.31095389978,0.17700003515,0.76480498532,0.0015735328211,0.83212497935,0.83061530458,0.0015735328211,0.0015735328211,0.70022689602,0.0015735328211,0.36277360708,0.099317528504,0.36597675299,0.0015735328211,0.45920997279,0.0015735328211
185,0.1933103832,0.4187606611,0.37815621591,0.0015577974929,0.31097156161,0.17701205267,0.76489462372,0.0015577974929,0.83215263036,0.83061308966,0.0015577974929,0.0015577974929,0.70025918272,0.0015577974929,0.3628565768,0.099301793176,0.36604797536,0.0015577974929,0.45919423746,0.0015577974929
186,0.19335956189,0.4187527532,0.37822176235,0.0015422195179,0.31098904682,0.17702395001,0.76498336574,0.0015422195179,0.83218000487,0.83061089688,0.0015422195179,0.0015422195179,0.70029114656,0.0015422195179,0.36293871682,0.099286215201,0.3661184855,0.0015422195179,0.45917865948,0.0015422195179
